goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	1.809010546875	False	1.8090105468750	1.809010546875	False	1.8090105468750	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	20.1397205859375	False	20.1397205859375	20.1397205859375	False	20.1397205859375	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.509671953125	False	0.5096719531250	0.509671953125	False	0.5096719531250	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	32.56218984375	False	32.5621898437500	32.56218984375	False	32.5621898437500	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	068	Bolivia (Plurinational State of)	005	South America	Country	BOL	1	-64.66224284	-16.71273412	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	317.6510836523437	False	317.6510836523437	317.6510836523437	False	317.6510836523437	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	070	Bosnia and Herzegovina	039	Southern Europe	Country	BIH	1	17.78584332	44.16845548	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	34.4028568359375	False	34.4028568359375	34.4028568359375	False	34.4028568359375	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	1.7298465234375	False	1.7298465234375	1.7298465234375	False	1.7298465234375	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905																	
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	779.9307137207031	False	779.9307137207031	779.9307137207031	False	779.9307137207031	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	3.8375153320313	False	3.8375153320313	3.8375153320313	False	3.8375153320313	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	086	British Indian Ocean Territory	014	Eastern Africa	Country	IOT	0	72.38715553	-7.299281071	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	090	Solomon Islands	054	Melanesia	Country	SLB	1	160.1584117	-9.622391719	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	8.151558125	False	8.1515581250000	8.151558125	False	8.1515581250000	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	092	British Virgin Islands	029	Caribbean	Country	VGB	0	-64.63294223	18.42256578	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	096	Brunei Darussalam	035	South-Eastern Asia	Country	BRN	1	114.6288563	4.49736984	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.51686015625	False	0.5168601562500	0.51686015625	False	0.5168601562500	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	100	Bulgaria	151	Eastern Europe	Country	BGR	1	25.23763153	42.75731323	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	45.8294278515625	False	45.8294278515625	45.8294278515625	False	45.8294278515625	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	104	Myanmar	035	South-Eastern Asia	Country	MMR	1	96.51752295	21.19332882	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	326.65561875	False	326.6556187500000	326.65561875	False	326.6556187500000	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	108	Burundi	014	Eastern Africa	Country	BDI	1	29.89080992	-3.366387428	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	16.38018625	False	16.3801862500000	16.38018625	False	16.3801862500000	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	116	Cambodia	035	South-Eastern Asia	Country	KHM	1	104.922836	12.71163737	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	14.98894453125	False	14.9889445312500	14.98894453125	False	14.9889445312500	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	120	Cameroon	017	Middle Africa	Country	CMR	1	12.7419827	5.692387031	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	85.2395026757812	False	85.2395026757812	85.2395026757812	False	85.2395026757812	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	124	Canada	021	Northern America	Country	CAN	1	-101.6575058	57.72360191	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	1532.8383120898438	False	1532.8383120898438	1532.8383120898438	False	1532.8383120898438	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	132	Cabo Verde	011	Western Africa	Country	CPV	1	-23.63544151	15.07791834	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.7686336328125	False	0.7686336328125	0.7686336328125	False	0.7686336328125	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	6.9390468164063	False	6.9390468164063	6.9390468164063	False	6.9390468164063	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	8.2697625	False	8.2697625000000	8.2697625	False	8.2697625000000	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	11.9307145507813	False	11.9307145507813	11.9307145507813	False	11.9307145507813	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	226.554592578125	False	226.5545925781250	226.554592578125	False	226.5545925781250	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	2926.3346010156247	False	2926.3346010156247	2926.3346010156247	False	2926.3346010156247	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	KM2	Square kilometers			G	Global	[2017]: NV = The figure has not been validated by the national statistical system for global reporting.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NV		True	NV	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	1.2797020507813	False	1.2797020507813	1.2797020507813	False	1.2797020507813	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	175	Mayotte	014	Eastern Africa	Country	MYT	0	45.14015057	-12.82217691	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	178	Congo	011	Western Africa	Country	COG	1	15.22052612	-0.840544119	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	22.2668156835937	False	22.2668156835937	22.2668156835937	False	22.2668156835937	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	180	Democratic Republic of the Congo	017	Middle Africa	Country	COD	1	23.65496507	-2.877154732	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	227.6125552636719	False	227.6125552636719	227.6125552636719	False	227.6125552636719	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	184	Cook Islands	061	Polynesia	Country	COK	0	-159.7711391	-21.22696458	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	188	Costa Rica	013	Central America	Country	CRI	1	-84.19712782	9.970998683	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	22.7692576367188	False	22.7692576367188	22.7692576367188	False	22.7692576367188	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	17.5836823828125	False	17.5836823828125	17.5836823828125	False	17.5836823828125	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	7.9774691796875	False	7.9774691796875	7.9774691796875	False	7.9774691796875	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	2.9535320019531	False	2.9535320019531	2.9535320019531	False	2.9535320019531	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	20.184111484375	False	20.1841114843750	20.184111484375	False	20.1841114843750	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.5935418945313	False	0.5935418945313	0.5935418945313	False	0.5935418945313	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	KM2	Square kilometers			G	Global	[2017]: Mainland;no data	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.5116687109375	False	0.5116687109375	0.5116687109375	False	0.5116687109375	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	16.1175643945313	False	16.1175643945313	16.1175643945313	False	16.1175643945313	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	116.3230178320312	False	116.3230178320312	116.3230178320312	False	116.3230178320312	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	222	El Salvador	013	Central America	Country	SLV	1	-88.86862995	13.73603564	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	10.23337421875	False	10.2333742187500	10.23337421875	False	10.2333742187500	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	226	Equatorial Guinea	017	Middle Africa	Country	GNQ	1	10.46535826	1.565792376	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	9.4697951757812	False	9.4697951757812	9.4697951757812	False	9.4697951757812	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	231	Ethiopia	014	Eastern Africa	Country	ETH	1	39.63505296	8.631223181	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	514.6665880273438	False	514.6665880273438	514.6665880273438	False	514.6665880273438	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	232	Eritrea	014	Eastern Africa	Country	ERI	1	38.11074289	16.12894644	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	33.6182954296875	False	33.6182954296875	33.6182954296875	False	33.6182954296875	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	233	Estonia	154	Northern Europe	Country	EST	1	25.84093481	58.68487172	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	234	Faroe Islands	154	Northern Europe	Country	FRO	0	-7.122044325	62.21228119	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.2548359765625	False	0.2548359765625	0.2548359765625	False	0.2548359765625	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	238	Falkland Islands (Malvinas)	005	South America	Country	FLK	0	-58.75246778	-51.74562601	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.8668337304688	False	0.8668337304688	0.8668337304688	False	0.8668337304688	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	239	South Georgia and the South Sandwich Islands	005	South America	Country	SGS	0	-36.90662765	-54.20736749	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.0	False	0.0000000000000	0.0	False	0.0000000000000	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	242	Fiji	054	Melanesia	Country	FJI	1	177.9660884	-17.83301566	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	246	Finland	154	Northern Europe	Country	FIN	1	23.308447	61.91586738	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	5.0462434765625	False	5.0462434765625	5.0462434765625	False	5.0462434765625	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	248	Åland Islands	154	Northern Europe	Country	ALA	0	19.80945969	60.1544901	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	250	France	155	Western Europe	Country	FRA	1	2.457288129	46.62660861	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	108.1789725	False	108.1789725000000	108.1789725	False	108.1789725000000	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	254	French Guiana	005	South America	Country	GUF	0	-53.23619089	3.922673437	KM2	Square kilometers			G	Global		[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	2.5343279296875	False	2.5343279296875	2.5343279296875	False	2.5343279296875	2017
15	15.4	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q1.G.03	258	French Polynesia	061	Polynesia	Country	PYF	0	-149.4052367	-17.67709294	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
