goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	typeOfSpeedCode	typeOfSpeedDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	108	Burundi	014	Eastern Africa	Country	BDI	1	29.89080992	-3.366387428	10MBPS	10 mbps and over	NUMBER	Number						Agence de Régulation et de Contrôle des Télécommunications	Agence de Régulation et de Contrôle des Télécommunications 		NA: Data nature not available											0.0	0.0	2.0					77.0	77.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	ANYS	Any speed	NUMBER	Number						Incl. fixed wireless broadband.	Beltelecom. // ITU estimate based on Beltelecom data. // Ministry of Communications and Informatization // Ministry of Communications and Informatization.		NA: Data nature not available			20.0	123.0	750.0	1564.0	11419.0	169806.0	477980.0	1092290.0	1666631.0	2098068.0	2531842.0	2785842.0	2684347.0	2903497.0	3067529.0	3163286.0	3163286.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Ministry of Communications and Informatization		NA: Data nature not available												1125883.0	1427277.0	1439003.0	684625.0	281219.0	184020.0	109468.0	109468.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Ministry of Communications and Informatization		NA: Data nature not available												794578.0	917355.0	1172162.0	1659756.0	2107276.0	1930375.0	1515777.0	1515777.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	10MBPS	10 mbps and over	NUMBER	Number							Ministry of Communications and Informatization		NA: Data nature not available												83215.0	121299.0	115524.0	243112.0	515002.0	953134.0	1538041.0	1538041.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	116	Cambodia	035	South-Eastern Asia	Country	KHM	1	104.922836	12.71163737	ANYS	Any speed	NUMBER	Number						Slowly increase as focus is on mobile internet	ITU estimate. // Ministry of Post and Telecommunications (MPTC). // Ministry of Posts and Telecommunications // Telecommunication Regulator of Cambodia (TRC)		NA: Data nature not available			50.0	419.0	780.0	1000.0	2900.0	8450.0	16594.0	30000.0	35666.0	22000.0	29734.0	32648.0	66111.0	83504.0	97641.0	133633.0	133633.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	116	Cambodia	035	South-Eastern Asia	Country	KHM	1	104.922836	12.71163737	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Telecommunication Regulator of Cambodia (TRC)		NA: Data nature not available																1503.0	2030.0	1556.0	1556.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	116	Cambodia	035	South-Eastern Asia	Country	KHM	1	104.922836	12.71163737	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Telecommunication Regulator of Cambodia (TRC)		NA: Data nature not available																51865.0	43653.0	42127.0	42127.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	116	Cambodia	035	South-Eastern Asia	Country	KHM	1	104.922836	12.71163737	10MBPS	10 mbps and over	NUMBER	Number						More fixed internet users shifted from DSL to FTTH	Telecommunication Regulator of Cambodia (TRC)		NA: Data nature not available																30136.0	51023.0	85967.0	85967.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	120	Cameroon	017	Middle Africa	Country	CMR	1	12.7419827	5.692387031	ANYS	Any speed	NUMBER	Number						adsl, fttx and LS	Agence de Régulation des Télécommunications // Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // ITU estimate. // ITU estimate.  // Ministère des Postes et Télécommunications. Agence de Régulation des Télécommunications.		NA: Data nature not available						202.0	421.0	640.0	860.0	900.0	5954.0	10713.0	13846.0	16900.0	16831.0	20447.0	45974.0	42117.0	42117.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	120	Cameroon	017	Middle Africa	Country	CMR	1	12.7419827	5.692387031	256KT2MBPS	Between 256 kbps and 2 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	120	Cameroon	017	Middle Africa	Country	CMR	1	12.7419827	5.692387031	2MT10MBPS	Between 2 mbps and 10 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	120	Cameroon	017	Middle Africa	Country	CMR	1	12.7419827	5.692387031	10MBPS	10 mbps and over																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	124	Canada	021	Northern America	Country	CAN	1	-101.6575058	57.72360191	ANYS	Any speed	NUMBER	Number						CRTC // Retail subscribers with speeds at or above 128 kbps.	Canadian Radio-television Telecommunications Commission // Canadian Radio-television and Telecommunications Commission // Statistics Canada.		NA: Data nature not available	1410932.0	2836000.0	3515000.0	4513000.0	5416000.0	7004000.0	8044000.0	9075322.0	9842303.0	10290000.0	10817103.0	11282579.0	11689914.0	12094461.0	12568000.0	13115376.0	13386496.0	13923805.0	13923805.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	124	Canada	021	Northern America	Country	CAN	1	-101.6575058	57.72360191	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						256 kbps to 1.5 Mbps  Includes satellite and fixed wireless	Canadian Radio-television and Telecommunications Commission		NA: Data nature not available										1339147.0	696678.0	428870.0	373401.0	365450.0	307000.0	191694.0	135808.0	104331.0	104331.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	124	Canada	021	Northern America	Country	CAN	1	-101.6575058	57.72360191	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						1.5 Mbps to 10 Mbps  Includes satellite and fixed  // 1.5 Mbps to 10 Mbps  Includes satellite and fixed wireless // Refers to 1.5 to 10.	Canadian Radio-television and Telecommunications Commission		NA: Data nature not available										7031583.0	7854023.0	7727927.0	6890242.0	4929532.0	4006000.0	3565622.0	3091852.0	2340135.0	2340135.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	124	Canada	021	Northern America	Country	CAN	1	-101.6575058	57.72360191	10MBPS	10 mbps and over	NUMBER	Number						Includes satellite and fixed wireless	Canadian Radio-television and Telecommunications Commission		NA: Data nature not available										1957164.0	2633351.0	3120667.0	4426357.0	6800018.0	8256000.0	9356045.0	10158837.0	11479340.0	11479340.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	132	Cabo Verde	011	Western Africa	Country	CPV	1	-23.63544151	15.07791834	ANYS	Any speed	NUMBER	Number							ANAC // Agencia Nacional das Comunicaçoes // Agência Nacional das Comunicações - ANAC // ITU research based on ANAC website.		NA: Data nature not available					283.0	937.0	1814.0	3833.0	7380.0	10972.0	16071.0	21332.0	19853.0	21202.0	19076.0	16568.0	15541.0	14993.0	14993.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	132	Cabo Verde	011	Western Africa	Country	CPV	1	-23.63544151	15.07791834	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Agencia Nacional das Comunicaçoes		NA: Data nature not available													7088.0		6939.0				6939.0	2014
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	132	Cabo Verde	011	Western Africa	Country	CPV	1	-23.63544151	15.07791834	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Agencia Nacional das Comunicaçoes // Agência Nacional das Comunicações - ANAC		NA: Data nature not available													3357.0		12137.0	7161.0	4199.0		4199.0	2016
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	132	Cabo Verde	011	Western Africa	Country	CPV	1	-23.63544151	15.07791834	10MBPS	10 mbps and over	NUMBER	Number							Agencia Nacional das Comunicaçoes // Agência Nacional das Comunicações - ANAC		NA: Data nature not available													8658.0			9407.0	11342.0	14993.0	14993.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656	ANYS	Any speed	NUMBER	Number						Incl. fixed wireless.	Information and Communications Technology Authority  // Utility Regulation and Competition Office 		NA: Data nature not available									17530.0	18295.0	18852.0	18816.0	19325.0	20335.0	23469.0	27383.0	24535.0	31232.0	31232.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Information and Communications Technology Authority  // Utility Regulation and Competition Office 		NA: Data nature not available															6425.0	5327.0	3354.0		3354.0	2016
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						This figure reflects between 2 Mbit/s and 8 Mbit/s. // This figure reflects between 2 Mbit/s and 8 Mbit/s.  The next measure would be 8 Mbit/s and greater.  	Information and Communications Technology Authority  // Utility Regulation and Competition Office 		NA: Data nature not available															15545.0	5643.0	6525.0		6525.0	2016
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656	10MBPS	10 mbps and over	NUMBER	Number							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available																	6509.0		6509.0	2016
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	ANYS	Any speed	NUMBER	Number						Nombre de clients Internet par statellite (Wimax). Les données de l'Internet large bande fixe ne sont pas disponibles.	Agence de Régulation des Télécommunications (ART) // Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // ITU estimate.		NA: Data nature not available												810.0	605.0			1858.0	736.0	1645.0	1645.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Agence de Régulation des Télécommunications (ART)		NA: Data nature not available											0.0					1719.0	600.0	1396.0	1396.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Agence de Régulation des Télécommunications (ART)		NA: Data nature not available																139.0	136.0	249.0	249.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	10MBPS	10 mbps and over	NUMBER	Number							Agence de Régulation des Télécommunications (ART)		NA: Data nature not available																0.0	0.0	0.0	0.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	ANYS	Any speed	NUMBER	Number						Provisional.  // Telecommunications Regulatory Commission of Sri Lanka	ITU estimate. // ITU estimate.  // Telecommunications Regulatory Commission of Sri Lanka // Telecommunications Regulatory Commission of Sri Lanka.		NA: Data nature not available		327.0	592.0	3417.0	20450.0	21000.0	22895.0	63263.0	101922.0	169600.0	228316.0	359000.0	354000.0	424357.0	567601.0	625917.0	892184.0	1220504.0	1220504.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						Telecommunications Regulatory Commission of Sri Lanka	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Telecommunications Regulatory Commission of Sri Lanka		NA: Data nature not available													104213.0			40406.0	28408.0	209929.0	209929.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						Telecommunications Regulatory Commission of Sri Lanka	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Telecommunications Regulatory Commission of Sri Lanka		NA: Data nature not available													225411.0			419547.0	432732.0	579531.0	579531.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	10MBPS	10 mbps and over	NUMBER	Number						Telecommunications Regulatory Commission of Sri Lanka	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Telecommunications Regulatory Commission of Sri Lanka		NA: Data nature not available													2044.0			182580.0	431044.0	431044.0	431044.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	ANYS	Any speed	NUMBER	Number						ADSL, ADSL+, CDMA	Autorité de Régulation des Communications Électroniques et des Postes // ITU estimate. // Office Tchadien de Régulation des Télécommunications // Office Tchadien de Régulation des Télécommunications.		NA: Data nature not available										297.0	331.0	15799.0	19454.0	14689.0	10131.0	11337.0	10470.0	10470.0	10470.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						NA	Office Tchadien de Régulation des Télécommunications		NA: Data nature not available												0.0	0.0	0.0					0.0	2013
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						NA	Office Tchadien de Régulation des Télécommunications		NA: Data nature not available												0.0	0.0	0.0					0.0	2013
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	10MBPS	10 mbps and over	NUMBER	Number						NA	Office Tchadien de Régulation des Télécommunications		NA: Data nature not available												0.0	0.0	0.0					0.0	2013
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	ANYS	Any speed	NUMBER	Number						 >=256 kbps. Excludes WI-MAX and other wireless technologies. // The concept of broadband is not taken into account, only dedicated connections.	Subsecretaría de Telecomunicaciones // Subsecretaría de Telecomunicaciones (Subtel).		NA: Data nature not available	7680.0	66723.0	188454.0	352234.0	478883.0	708564.0	1011646.0	1302310.0	1427178.0	1654676.0	1789355.0	2011244.0	2166330.0	2295169.0	2489717.0	2719439.0	2904580.0	3058979.0	3058979.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Subsecretaría de Telecomunicaciones		NA: Data nature not available										1272851.0	952530.0	727860.0	604988.0	588922.0	206510.0	151515.0	124423.0	58064.0	58064.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Subsecretaría de Telecomunicaciones // Subtel		NA: Data nature not available								35330.0	311099.0	375816.0	702735.0	1002540.0	1119892.0	1157278.0	1455652.0	1312656.0	1057239.0	807055.0	807055.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	10MBPS	10 mbps and over	NUMBER	Number							Subsecretaría de Telecomunicaciones // Subtel		NA: Data nature not available								408.0	541.0	6009.0	134090.0	267665.0	429282.0	536456.0	827555.0	1255268.0	1722918.0	2193860.0	2193860.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	ANYS	Any speed	NUMBER	Number						Excluding satellite broadband users, the ground fixed wireless broadband    	MIIT. // Ministry of Industry and Information Technology // Ministry of Information Industry (MII).		NA: Data nature not available	22660.0	336280.0	3298490.0	11219010.0	24939630.0	37350000.0	50853000.0	66414000.0	82879000.0	103978000.0	126337000.0	156487000.0	175183000.0	188909000.0	200483000.0	277046000.0	322597000.0	394190000.0	394190000.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						all fixed (wired)-broadband Internet subscriptions with advertised downstream speeds equal to, or greater than, 512 kbit/s and less than 2 Mbit/s. // this refers to 512kbit/s to less than 2Mbit/s subscriptions in China	Ministry of Industry and Information Technology		NA: Data nature not available												16694000.0	9969000.0		5561000.0	2110090.0	1534000.0	573100.0	573100.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						all fixed (wired)-broadband Internet subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 8 Mbit/s // this refers to 2Mbit/s  to less than 8Mbit/s subscriptions in China	Ministry of Industry and Information Technology		NA: Data nature not available												117709000.0	137194000.0		112855000.0	112138000.0	25113000.0	12777897.0	12777897.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	10MBPS	10 mbps and over	NUMBER	Number						all fixed (wired)-broadband Internet subscriptions with advertised downstream speeds equal to, or greater than,8 Mbit/s. // this means equal to or above 8Mbit/s subscriptions in China	Ministry of Industry and Information Technology		NA: Data nature not available												14302000.0	28020000.0		82067000.0	162780560.0	295952000.0	380841000.0	380841000.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473	ANYS	Any speed																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473	256KT2MBPS	Between 256 kbps and 2 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473	2MT10MBPS	Between 2 mbps and 10 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473	10MBPS	10 mbps and over																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682	ANYS	Any speed																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682	256KT2MBPS	Between 256 kbps and 2 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682	2MT10MBPS	Between 2 mbps and 10 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682	10MBPS	10 mbps and over																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	ANYS	Any speed	NUMBER	Number						Source: Colombia TIC // Source: Colombia TIC. // Source: Colombia TIC.   // Updated. (corresponds to subs. >= 256 kbit/s).	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Ministerio de Tecnologías de Información y las Comunicaciones // Ministerio de Tecnologías de la Información y las Comunicaciones		NA: Data nature not available	8872.0	13830.0	34888.0	64436.0	127113.0	318683.0	628077.0	1207090.0	1772088.0	2114782.0	2643033.0	3348142.0	3938657.0	4537621.0	5028595.0	5525763.0	5912968.0	6318936.0	6318936.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						>= 512 kbps and <2048 kbps. // Fuente: www.siust.gov.co // Sourcce: Colombia TIC. // Source: Colombia TIC // Source: Colombia TIC. // Source: Sistema de Información Integral - Colombia TIC.	Ministerio de Tecnologías de Información y las Comunicaciones // Ministerio de Tecnologías de la Información y las Comunicaciones		NA: Data nature not available									1441212.0	1491365.0	1878082.0	2000990.0	2317975.0	2028727.0	1617653.0	1108819.0	629490.0	286148.0	286148.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						Sourcce: Colombia TIC. // Source: Colombia TIC // Source: Colombia TIC. // Source: Sistema de Información Integral - Colombia TIC. // Source: www.siust.gov.co. Inc. from 2048 kb/s to 4096 kb/s and from 4096 kb/s and above.	Ministerio de Tecnologías de Información y las Comunicaciones // Ministerio de Tecnologías de la Información y las Comunicaciones		NA: Data nature not available									31888.0	498541.0	714281.0	1273949.0	1521149.0	2317767.0	3216031.0	3915058.0	4424676.0	4365474.0	4365474.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	10MBPS	10 mbps and over	NUMBER	Number						Sourcce: Colombia TIC. // Source: Colombia TIC // Source: Colombia TIC. // Source: Sistema de Información Integral - Colombia TIC.	Ministerio de Tecnologías de la Información y las Comunicaciones		NA: Data nature not available											4195.0	22250.0	54550.0	140258.0	194911.0	501886.0	858802.0	1667314.0	1667314.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	ANYS	Any speed	NUMBER	Number						Cette valeur est observée en janvier 2018 // Includes DSL subscriptions below 256kbps.	Autorité Nationale de Régulation des TIC // Comores Telecom. // Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // ITU estimate.		NA: Data nature not available					1.0	4.0		82.0	110.0	66.0	329.0	400.0	1233.0	1300.0	1583.0	1600.0	1634.0	1470.0	1470.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						Autorité Nationale de Régulation des TIC	Autorité Nationale de Régulation des TIC		NA: Data nature not available																	1256.0	1346.0	1346.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						Autorité Nationale de Régulation des TIC	Autorité Nationale de Régulation des TIC		NA: Data nature not available													72.0			99.0	354.0	271.0	271.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	10MBPS	10 mbps and over	NUMBER	Number							Autorité Nationale de Régulation des TIC		NA: Data nature not available																	24.0	27.0	27.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	175	Mayotte	014	Eastern Africa	Country	MYT	0	45.14015057	-12.82217691	ANYS	Any speed																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	175	Mayotte	014	Eastern Africa	Country	MYT	0	45.14015057	-12.82217691	256KT2MBPS	Between 256 kbps and 2 mbps																															
