goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	typeOfSpeedCode	typeOfSpeedDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	010	Antarctica	001	World	Country	ATA	0	21.47585697	-80.40897662	10MBPS	10 mbps and over																															
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	010	Antarctica	001	World	Country	ATA	0	21.47585697	-80.40897662	2MT10MBPS	Between 2 mbps and 10 mbps																															
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	012	Algeria	015	Northern Africa	Country	DZA	1	2.678164227	28.15940032	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available				0.06	0.11	0.41	0.5	0.84	1.39	2.31	2.49	2.66	3.07	3.34	4.09	5.69	7.04	7.77	7.77	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	012	Algeria	015	Northern Africa	Country	DZA	1	2.678164227	28.15940032	256KT2MBPS	Between 256 kbps and 2 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available															2.49	2.69	2.72	2.69	2.69	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	012	Algeria	015	Northern Africa	Country	DZA	1	2.678164227	28.15940032	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available															0.0	0.0	1.91	2.23	2.23	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	012	Algeria	015	Northern Africa	Country	DZA	1	2.678164227	28.15940032	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available															1.39	1.91	2.41	2.85	2.85	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	016	American Samoa	061	Polynesia	Country	ASM	0	-170.7187269	-14.30587306	ANYS	Any speed																															
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	016	American Samoa	061	Polynesia	Country	ASM	0	-170.7187269	-14.30587306	256KT2MBPS	Between 256 kbps and 2 mbps																															
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	016	American Samoa	061	Polynesia	Country	ASM	0	-170.7187269	-14.30587306	10MBPS	10 mbps and over																															
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	016	American Samoa	061	Polynesia	Country	ASM	0	-170.7187269	-14.30587306	2MT10MBPS	Between 2 mbps and 10 mbps																															
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	020	Andorra	039	Southern Europe	Country	AND	1	1.576257417	42.54548611	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available			1.64	4.92	8.24	13.11	18.05	22.41	24.65	27.16	29.01	30.76	32.64	34.33	36.32	39.34	42.04	44.54	44.54	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	020	Andorra	039	Southern Europe	Country	AND	1	1.576257417	42.54548611	256KT2MBPS	Between 256 kbps and 2 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available										16.11	12.51	7.88	5.1	1.46	0.15	0.0	0.0	0.0	0.0	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	020	Andorra	039	Southern Europe	Country	AND	1	1.576257417	42.54548611	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available										5.97	13.31	20.81	26.29	31.62	36.13	39.34	42.04	44.54	44.54	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	020	Andorra	039	Southern Europe	Country	AND	1	1.576257417	42.54548611	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available										5.08	3.2	2.08	1.26	0.51	0.04	0.0	0.0	0.0	0.0	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	024	Angola	017	Middle Africa	Country	AGO	1	17.57817062	-12.33724746	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available							0.04	0.06	0.07	0.07	0.06	0.07	0.08	0.09	0.33	0.55	0.43	0.33	0.33	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	024	Angola	017	Middle Africa	Country	AGO	1	17.57817062	-12.33724746	256KT2MBPS	Between 256 kbps and 2 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available												0.03	0.04	0.06	0.11	0.05	0.05	0.11	0.11	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	024	Angola	017	Middle Africa	Country	AGO	1	17.57817062	-12.33724746	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available												0.0	0.0	0.0	0.0	0.01	0.02	0.04	0.04	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	024	Angola	017	Middle Africa	Country	AGO	1	17.57817062	-12.33724746	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available												0.01	0.01	0.02	0.03	0.1	0.15	0.17	0.17	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	028	Antigua and Barbuda	029	Caribbean	Country	ATG	1	-61.7999755	17.07761471	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available					1.88	6.5	1.71	2.48	5.39	17.11	7.52	6.27	13.51	16.0	10.88	10.01	9.17	8.82	8.82	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	028	Antigua and Barbuda	029	Caribbean	Country	ATG	1	-61.7999755	17.07761471	256KT2MBPS	Between 256 kbps and 2 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available													4.14	3.16	7.0		3.62		3.62	2016
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	028	Antigua and Barbuda	029	Caribbean	Country	ATG	1	-61.7999755	17.07761471	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available													0.01	0.01					0.01	2013
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	028	Antigua and Barbuda	029	Caribbean	Country	ATG	1	-61.7999755	17.07761471	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available													0.23	1.07	3.87				3.87	2014
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	031	Azerbaijan	145	Western Asia	Country	AZE	1	50.01064725	40.39229544	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available			0.01			0.03	0.05	0.17	0.68	1.12	5.26	10.65	14.78	18.24	19.97	19.75	18.55	18.37	18.37	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	031	Azerbaijan	145	Western Asia	Country	AZE	1	50.01064725	40.39229544	256KT2MBPS	Between 256 kbps and 2 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available									0.63	1.04	4.69	9.51	11.58	10.67	11.12	10.57	10.01	9.37	9.37	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	031	Azerbaijan	145	Western Asia	Country	AZE	1	50.01064725	40.39229544	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available									0.14	0.02	0.14	0.31	0.43	1.05	1.5	1.6	1.48	1.49	1.49	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	031	Azerbaijan	145	Western Asia	Country	AZE	1	50.01064725	40.39229544	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available									0.03	0.06	0.26	1.1	1.81	5.37	7.35	7.58	7.05	7.51	7.51	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	032	Argentina	005	South America	Country	ARG	1	-65.14563274	-35.19446255	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available		0.25	0.39	0.68	1.4	2.37	4.0	6.5	7.71	8.61	9.77	10.98	12.23	14.69	15.17	15.79	16.47	17.72	17.72	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	032	Argentina	005	South America	Country	ARG	1	-65.14563274	-35.19446255	256KT2MBPS	Between 256 kbps and 2 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available															1.4	1.44	0.58	0.53	0.53	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	032	Argentina	005	South America	Country	ARG	1	-65.14563274	-35.19446255	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available															1.21	1.33	2.84	6.1	6.1	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	032	Argentina	005	South America	Country	ARG	1	-65.14563274	-35.19446255	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available															12.53	13.03	12.92	10.79	10.79	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	036	Australia	053	Australia and New Zealand	Country	AUS	1	134.3499412	-25.57717202	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available		0.64	1.33	2.62	5.07	9.96	18.96		24.9	24.02	24.91	24.7	25.13	25.84	27.84	28.69	30.65	32.4	32.4	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	036	Australia	053	Australia and New Zealand	Country	AUS	1	134.3499412	-25.57717202	256KT2MBPS	Between 256 kbps and 2 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available										10.95	5.61	3.59	2.67	1.43	0.75	0.5	0.38	0.0	0.0	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	036	Australia	053	Australia and New Zealand	Country	AUS	1	134.3499412	-25.57717202	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available										11.39	20.03	23.13	30.9	33.36	38.56	44.41	46.47	51.27	51.27	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	036	Australia	053	Australia and New Zealand	Country	AUS	1	134.3499412	-25.57717202	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available										14.66	18.39	22.75	18.46	17.96	14.08	9.17	8.94	0.0	0.0	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available	2.36	3.96	5.54	7.35	10.59	14.22	17.28	19.51	20.74	22.44	24.38	24.8	25.01	26.03	27.32	28.29	28.96	28.75	28.75	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857	256KT2MBPS	Between 256 kbps and 2 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available												0.31	0.23	0.15	0.12	2.08	1.87	0.04	0.04	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available												8.97	10.04	11.48	13.19	15.12	16.34	16.81	16.81	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available												15.56	15.22	14.19	14.01	11.09	10.76	11.89	11.89	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available		1.37	2.44	3.47	3.97	4.06	4.94	5.99	7.31	8.9	6.85	4.23	20.95	19.22	20.19	20.94	21.41	21.97	21.97	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597	256KT2MBPS	Between 256 kbps and 2 mbps																															
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available																15.77	16.31	16.96	16.96	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available																5.14	5.45	3.75	3.75	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available		0.17	0.68	1.25	1.8	2.41	4.03	6.59	8.4	11.77	12.48	22.81	22.72	22.81	21.52	18.45	16.29	14.31	14.31	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747	256KT2MBPS	Between 256 kbps and 2 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available													7.61	5.8		2.63	2.0	0.57	0.57	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available													0.54	1.3		5.67	7.81	12.02	12.02	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available													5.23	6.22		10.14	6.48	1.72	1.72	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	ANYS	Any speed	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available								0.03	0.03	0.21	0.27	0.3	0.39	0.97	1.94	3.04	4.05	4.43	4.43	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	256KT2MBPS	Between 256 kbps and 2 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available												0.3	0.34	0.77	0.95	1.9	1.07	1.09	1.09	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	10MBPS	10 mbps and over	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available												0.0	0.0	0.02	0.04	0.35	0.47	0.51	0.51	2017
17	17.6	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	2MT10MBPS	Between 2 mbps and 10 mbps	PER_100_POP	Per 100 population							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available												0.0	0.0	0.02	0.05	0.79	2.51	2.84	2.84	2017
