goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	100	Bulgaria	151	Eastern Europe	Country	BGR	1	25.23763153	42.75731323	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	79.7	False	79.7	C : Country data	82.99	False	82.99	C : Country data	88.04	False	88.04	C : Country data	92.86	False	92.86	92.86	False	92.86	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	104	Myanmar	035	South-Eastern Asia	Country	MMR	1	96.51752295	21.19332882	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	92.26	False	92.26	C : Country data	92.25	False	92.25	C : Country data	92.25	False	92.25	C : Country data	94.72	False	94.72	94.72	False	94.72	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	108	Burundi	014	Eastern Africa	Country	BDI	1	29.89080992	-3.366387428	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	159.9	False	159.9	C : Country data	166.57	False	166.57	C : Country data	167.0	False	167	C : Country data	166.78	False	166.78	166.78	False	166.78	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	95.08	False	95.08	C : Country data	104.54	False	104.54	C : Country data	116.78	False	116.78	C : Country data	122.01	False	122.01	122.01	False	122.01	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	116	Cambodia	035	South-Eastern Asia	Country	KHM	1	104.922836	12.71163737	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	63.4	False	63.4	C : Country data	63.0	False	63	C : Country data	62.71	False	62.71	C : Country data	62.39	False	62.39	62.39	False	62.39	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	120	Cameroon	017	Middle Africa	Country	CMR	1	12.7419827	5.692387031	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	232.28	False	232.28	C : Country data	232.25	False	232.25	C : Country data	232.28	False	232.28	C : Country data	232.3	False	232.3	232.3	False	232.3	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	124	Canada	021	Northern America	Country	CAN	1	-101.6575058	57.72360191	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010]: Official country data submitted to FAO // [2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	66.48	False	66.48	C : Country data	65.24	False	65.24	C : Country data	64.6	False	64.6	C : Country data		True	NA		True	NA	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	132	Cabo Verde	011	Western Africa	Country	CPV	1	-23.63544151	15.07791834	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	95.02	False	95.02	C : Country data	94.51	False	94.51	C : Country data	95.19	False	95.19	C : Country data	95.44	False	95.44	95.44	False	95.44	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data		True	NA	E : Estimated data		True	NA	E : Estimated data		True	NA	E : Estimated data		True	NA		True	NA	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	221.97	False	221.97	C : Country data	221.31	False	221.31	C : Country data	220.65	False	220.65	C : Country data	219.98	False	219.98	219.98	False	219.98	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	64.61	False	64.61	C : Country data	62.98	False	62.98	C : Country data	62.44	False	62.44	C : Country data	61.76	False	61.76	61.76	False	61.76	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	91.53	False	91.53	C : Country data	91.52	False	91.52	C : Country data	91.5	False	91.5	C : Country data	91.49	False	91.49	91.49	False	91.49	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	139.83	False	139.83	C : Country data	139.04	False	139.04	C : Country data	138.47	False	138.47	C : Country data	140.25	False	140.25	140.25	False	140.25	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	48.61	False	48.61	C : Country data	48.51	False	48.51	C : Country data	51.12	False	51.12	C : Country data	52.54	False	52.54	52.54	False	52.54	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data		True	NA	C : Country data		True	NA	C : Country data		True	NA	C : Country data		True	NA		True	NA	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data		True	NA	C : Country data		True	NA	C : Country data		True	NA	C : Country data		True	NA		True	NA	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	262.66	False	262.66	C : Country data	263.07	False	263.07	C : Country data	263.64	False	263.64	C : Country data	263.66	False	263.66	263.66	False	263.66	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	64.67	False	64.67	E : Estimated data	65.0	False	65	E : Estimated data	65.64	False	65.64	E : Estimated data	64.32	False	64.32	64.32	False	64.32	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	175	Mayotte	014	Eastern Africa	Country	MYT	0	45.14015057	-12.82217691	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data		True	NA	E : Estimated data		True	NA	E : Estimated data		True	NA	E : Estimated data		True	NA		True	NA	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	178	Congo	011	Western Africa	Country	COG	1	15.22052612	-0.840544119	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	263.3	False	263.3	C : Country data	263.27	False	263.27	C : Country data	263.26	False	263.26	C : Country data	263.28	False	263.28	263.28	False	263.28	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	180	Democratic Republic of the Congo	017	Middle Africa	Country	COD	1	23.65496507	-2.877154732	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	218.63	False	218.63	C : Country data	218.63	False	218.63	C : Country data	218.63	False	218.63	C : Country data	218.64	False	218.64	218.64	False	218.64	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	184	Cook Islands	061	Polynesia	Country	COK	0	-159.7711391	-21.22696458	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data		True	NA	C : Country data		True	NA	C : Country data		True	NA	C : Country data		True	NA		True	NA	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q1.G.03	188	Costa Rica	013	Central America	Country	CRI	1	-84.19712782	9.970998683	T_PER_HA	Tonnes per hectare			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	156.57	False	156.57	C : Country data	156.56	False	156.56	C : Country data	156.62	False	156.62	C : Country data	134.07	False	134.07	134.07	False	134.07	2015
