goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	036	Australia	053	Australia and New Zealand	Country	AUS	1	134.3499412	-25.57717202	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.17679	False	0.17679	E : Estimated data	0.16993	False	0.16993	E : Estimated data	0.16192	False	0.16192	E : Estimated data	0.15925	False	0.15925	E : Estimated data	0.16022	False	0.16022	E : Estimated data	0.15844	False	0.15844	E : Estimated data	0.15967	False	0.15967	E : Estimated data	0.17179	False	0.17179	E : Estimated data	0.18262	False	0.18262	E : Estimated data	0.18626	False	0.18626	E : Estimated data	0.18917	False	0.18917	E : Estimated data	0.18889	False	0.18889	0.18889	False	0.18889	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.76382	False	0.76382	E : Estimated data	0.76482	False	0.76482	E : Estimated data	0.76574	False	0.76574	E : Estimated data	0.76383	False	0.76383	E : Estimated data	0.76605	False	0.76605	E : Estimated data	0.76594	False	0.76594	E : Estimated data	0.7665	False	0.7665	E : Estimated data	0.76507	False	0.76507	E : Estimated data	0.76584	False	0.76584	E : Estimated data	0.7666	False	0.7666	E : Estimated data	0.7676	False	0.7676	E : Estimated data	0.76729	False	0.76729	0.76729	False	0.76729	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	9.91863	False	9.91863	E : Estimated data	9.94409	False	9.94409	E : Estimated data	10.01941	False	10.01941	E : Estimated data	10.07417	False	10.07417	E : Estimated data	9.97402	False	9.97402	E : Estimated data	9.98754	False	9.98754	E : Estimated data	10.0294	False	10.0294	E : Estimated data	10.01049	False	10.01049	E : Estimated data	10.19444	False	10.19444	E : Estimated data	10.25477	False	10.25477	E : Estimated data	10.5218	False	10.5218	E : Estimated data	10.75736	False	10.75736	10.75736	False	10.75736	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	7.74749	False	7.74749	E : Estimated data	7.70265	False	7.70265	E : Estimated data	7.74461	False	7.74461	E : Estimated data	7.70212	False	7.70212	E : Estimated data	7.4353	False	7.4353	E : Estimated data	7.2342	False	7.2342	E : Estimated data	7.15549	False	7.15549	E : Estimated data	7.03847	False	7.03847	E : Estimated data	6.84909	False	6.84909	E : Estimated data	6.83362	False	6.83362	E : Estimated data	6.84653	False	6.84653	E : Estimated data	6.82962	False	6.82962	6.82962	False	6.82962	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	3.47536	False	3.47536	E : Estimated data	3.50819	False	3.50819	E : Estimated data	3.51381	False	3.51381	E : Estimated data	3.56045	False	3.56045	E : Estimated data	3.59619	False	3.59619	E : Estimated data	3.55885	False	3.55885	E : Estimated data	3.57362	False	3.57362	E : Estimated data	3.60639	False	3.60639	E : Estimated data	3.58679	False	3.58679	E : Estimated data	3.5697	False	3.5697	E : Estimated data	3.60936	False	3.60936	E : Estimated data	3.59635	False	3.59635	3.59635	False	3.59635	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	4.59707	False	4.59707	E : Estimated data	4.61606	False	4.61606	E : Estimated data	4.63357	False	4.63357	E : Estimated data	4.64706	False	4.64706	E : Estimated data	4.65162	False	4.65162	E : Estimated data	4.65961	False	4.65961	E : Estimated data	4.66671	False	4.66671	E : Estimated data	4.67739	False	4.67739	E : Estimated data	4.67674	False	4.67674	E : Estimated data	4.68325	False	4.68325	E : Estimated data	4.68127	False	4.68127	E : Estimated data	4.68372	False	4.68372	4.68372	False	4.68372	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.05384	False	0.05384	E : Estimated data	0.05238	False	0.05238	E : Estimated data	0.05427	False	0.05427	E : Estimated data	0.05572	False	0.05572	E : Estimated data	0.05638	False	0.05638	E : Estimated data	0.0557	False	0.0557	E : Estimated data	0.05693	False	0.05693	E : Estimated data	0.05793	False	0.05793	E : Estimated data	0.05833	False	0.05833	E : Estimated data	0.05457	False	0.05457	E : Estimated data	0.05032	False	0.05032	E : Estimated data	0.04724	False	0.04724	0.04724	False	0.04724	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.51061	False	0.51061	E : Estimated data	0.50692	False	0.50692	E : Estimated data	0.51017	False	0.51017	E : Estimated data	0.51015	False	0.51015	E : Estimated data	0.51384	False	0.51384	E : Estimated data	0.50991	False	0.50991	E : Estimated data	0.51516	False	0.51516	E : Estimated data	0.51696	False	0.51696	E : Estimated data	0.51645	False	0.51645	E : Estimated data	0.51613	False	0.51613	E : Estimated data	0.52117	False	0.52117	E : Estimated data	0.52163	False	0.52163	0.52163	False	0.52163	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	53.43165	False	53.43165	E : Estimated data	53.43437	False	53.43437	E : Estimated data	53.44575	False	53.44575	E : Estimated data	53.48175	False	53.48175	E : Estimated data	53.45148	False	53.45148	E : Estimated data	53.44762	False	53.44762	E : Estimated data	53.46984	False	53.46984	E : Estimated data	53.49	False	53.49	E : Estimated data	53.43642	False	53.43642	E : Estimated data	53.43978	False	53.43978	E : Estimated data	53.44119	False	53.44119	E : Estimated data	53.43094	False	53.43094	53.43094	False	53.43094	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.1922	False	0.1922	E : Estimated data	0.19258	False	0.19258	E : Estimated data	0.19292	False	0.19292	E : Estimated data	0.19205	False	0.19205	E : Estimated data	0.20085	False	0.20085	E : Estimated data	0.20006	False	0.20006	E : Estimated data	0.19967	False	0.19967	E : Estimated data	0.19997	False	0.19997	E : Estimated data	0.20097	False	0.20097	E : Estimated data	0.2007	False	0.2007	E : Estimated data	0.20052	False	0.20052	E : Estimated data	0.1979	False	0.1979	0.1979	False	0.1979	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	068	Bolivia (Plurinational State of)	005	South America	Country	BOL	1	-64.66224284	-16.71273412	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	1.16552	False	1.16552	E : Estimated data	1.17341	False	1.17341	E : Estimated data	1.14459	False	1.14459	E : Estimated data	1.10846	False	1.10846	E : Estimated data	1.11396	False	1.11396	E : Estimated data	1.10001	False	1.10001	E : Estimated data	1.05369	False	1.05369	E : Estimated data	1.02465	False	1.02465	E : Estimated data	1.06671	False	1.06671	E : Estimated data	1.06636	False	1.06636	E : Estimated data	1.06494	False	1.06494	E : Estimated data	1.10955	False	1.10955	1.10955	False	1.10955	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	070	Bosnia and Herzegovina	039	Southern Europe	Country	BIH	1	17.78584332	44.16845548	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.38438	False	0.38438	E : Estimated data	0.38914	False	0.38914	E : Estimated data	0.38793	False	0.38793	E : Estimated data	0.38279	False	0.38279	E : Estimated data	0.38429	False	0.38429	E : Estimated data	0.38277	False	0.38277	E : Estimated data	0.37964	False	0.37964	E : Estimated data	0.3764	False	0.3764	E : Estimated data	0.3741	False	0.3741	E : Estimated data	0.37921	False	0.37921	E : Estimated data	0.38463	False	0.38463	E : Estimated data	0.38636	False	0.38636	0.38636	False	0.38636	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.02583	False	0.02583	E : Estimated data	0.0196	False	0.0196	E : Estimated data	0.0228	False	0.0228	E : Estimated data	0.02303	False	0.02303	E : Estimated data	0.028	False	0.028	E : Estimated data	0.02679	False	0.02679	E : Estimated data	0.02848	False	0.02848	E : Estimated data	0.02598	False	0.02598	E : Estimated data	0.03517	False	0.03517	E : Estimated data	0.04353	False	0.04353	E : Estimated data	0.05759	False	0.05759	E : Estimated data	0.0677	False	0.0677	0.0677	False	0.0677	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905																																																													
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	1.22097	False	1.22097	E : Estimated data	1.22973	False	1.22973	E : Estimated data	1.24462	False	1.24462	E : Estimated data	1.25384	False	1.25384	E : Estimated data	1.26036	False	1.26036	E : Estimated data	1.26411	False	1.26411	E : Estimated data	1.265	False	1.265	E : Estimated data	1.26961	False	1.26961	E : Estimated data	1.26669	False	1.26669	E : Estimated data	1.26623	False	1.26623	E : Estimated data	1.25854	False	1.25854	E : Estimated data	1.25463	False	1.25463	1.25463	False	1.25463	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	1.22153	False	1.22153	E : Estimated data	1.22063	False	1.22063	E : Estimated data	1.23117	False	1.23117	E : Estimated data	1.24014	False	1.24014	E : Estimated data	1.24504	False	1.24504	E : Estimated data	1.23963	False	1.23963	E : Estimated data	1.25893	False	1.25893	E : Estimated data	1.24959	False	1.24959	E : Estimated data	1.24751	False	1.24751	E : Estimated data	1.23166	False	1.23166	E : Estimated data	1.24045	False	1.24045	E : Estimated data	1.23401	False	1.23401	1.23401	False	1.23401	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	086	British Indian Ocean Territory	014	Eastern Africa	Country	IOT	0	72.38715553	-7.299281071																																																													
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	090	Solomon Islands	054	Melanesia	Country	SLB	1	160.1584117	-9.622391719	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	1.08498	False	1.08498	E : Estimated data	1.08835	False	1.08835	E : Estimated data	1.09005	False	1.09005	E : Estimated data	1.08903	False	1.08903	E : Estimated data	1.08502	False	1.08502	E : Estimated data	1.08423	False	1.08423	E : Estimated data	1.08043	False	1.08043	E : Estimated data	1.07866	False	1.07866	E : Estimated data	1.07786	False	1.07786	E : Estimated data	1.07811	False	1.07811	E : Estimated data	1.09085	False	1.09085	E : Estimated data	1.10636	False	1.10636	1.10636	False	1.10636	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	092	British Virgin Islands	029	Caribbean	Country	VGB	0	-64.63294223	18.42256578	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	3.6568	False	3.6568	E : Estimated data	3.70673	False	3.70673	E : Estimated data	3.63799	False	3.63799	E : Estimated data	3.58612	False	3.58612	E : Estimated data	3.53274	False	3.53274	E : Estimated data	3.52571	False	3.52571	E : Estimated data	3.5821	False	3.5821	E : Estimated data	3.63383	False	3.63383	E : Estimated data	3.63228	False	3.63228	E : Estimated data	3.59856	False	3.59856	E : Estimated data	3.64998	False	3.64998	E : Estimated data	3.6552	False	3.6552	3.6552	False	3.6552	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	096	Brunei Darussalam	035	South-Eastern Asia	Country	BRN	1	114.6288563	4.49736984	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	1.18225	False	1.18225	E : Estimated data	1.1761	False	1.1761	E : Estimated data	1.17958	False	1.17958	E : Estimated data	1.18593	False	1.18593	E : Estimated data	1.17917	False	1.17917	E : Estimated data	1.18001	False	1.18001	E : Estimated data	1.19027	False	1.19027	E : Estimated data	1.19415	False	1.19415	E : Estimated data	1.1941	False	1.1941	E : Estimated data	1.19318	False	1.19318	E : Estimated data	1.19313	False	1.19313	E : Estimated data	1.18341	False	1.18341	1.18341	False	1.18341	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	100	Bulgaria	151	Eastern Europe	Country	BGR	1	25.23763153	42.75731323	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.91315	False	0.91315	E : Estimated data	0.92293	False	0.92293	E : Estimated data	0.94797	False	0.94797	E : Estimated data	0.94964	False	0.94964	E : Estimated data	0.95379	False	0.95379	E : Estimated data	0.95345	False	0.95345	E : Estimated data	0.95256	False	0.95256	E : Estimated data	0.94611	False	0.94611	E : Estimated data	0.94566	False	0.94566	E : Estimated data	0.94926	False	0.94926	E : Estimated data	0.95271	False	0.95271	E : Estimated data	0.94708	False	0.94708	0.94708	False	0.94708	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	104	Myanmar	035	South-Eastern Asia	Country	MMR	1	96.51752295	21.19332882	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.9012	False	0.9012	E : Estimated data	0.92183	False	0.92183	E : Estimated data	0.93547	False	0.93547	E : Estimated data	0.95888	False	0.95888	E : Estimated data	0.98421	False	0.98421	E : Estimated data	0.99478	False	0.99478	E : Estimated data	0.98887	False	0.98887	E : Estimated data	1.00128	False	1.00128	E : Estimated data	0.99878	False	0.99878	E : Estimated data	0.98548	False	0.98548	E : Estimated data	0.99495	False	0.99495	E : Estimated data	1.00007	False	1.00007	1.00007	False	1.00007	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	108	Burundi	014	Eastern Africa	Country	BDI	1	29.89080992	-3.366387428	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	7.60926	False	7.60926	E : Estimated data	7.6079	False	7.6079	E : Estimated data	7.60504	False	7.60504	E : Estimated data	7.60385	False	7.60385	E : Estimated data	7.60241	False	7.60241	E : Estimated data	7.60096	False	7.60096	E : Estimated data	7.60073	False	7.60073	E : Estimated data	7.60204	False	7.60204	E : Estimated data	7.60421	False	7.60421	E : Estimated data	7.6067	False	7.6067	E : Estimated data	7.61039	False	7.61039	E : Estimated data	7.61352	False	7.61352	7.61352	False	7.61352	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q1.G.03	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	PERCENT	Percentage			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.87825	False	0.87825	E : Estimated data	0.87968	False	0.87968	E : Estimated data	0.88724	False	0.88724	E : Estimated data	0.88922	False	0.88922	E : Estimated data	0.88972	False	0.88972	E : Estimated data	0.89011	False	0.89011	E : Estimated data	0.88818	False	0.88818	E : Estimated data	0.88677	False	0.88677	E : Estimated data	0.88636	False	0.88636	E : Estimated data	0.88969	False	0.88969	E : Estimated data	0.89085	False	0.89085	E : Estimated data	0.88936	False	0.88936	0.88936	False	0.88936	2016
