goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	typeOfProductCode	typeOfProductDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2001	value_numeric_part_2001	value_is_censored_2001	value_detail_2001	nature_2002	value_numeric_part_2002	value_is_censored_2002	value_detail_2002	nature_2003	value_numeric_part_2003	value_is_censored_2003	value_detail_2003	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	GAS	Natural gas	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	6180408.0	False	6180408	E : Estimated data	6920730.0	False	6920730	E : Estimated data	7280928.0	False	7280928	E : Estimated data	7831926.0	False	7831926	E : Estimated data	8453610.0	False	8453610	E : Estimated data	9051660.0	False	9051660	E : Estimated data	10339110.0	False	10339110	E : Estimated data	11035962.0	False	11035962	E : Estimated data	11794428.0	False	11794428	E : Estimated data	12832614.0	False	12832614	E : Estimated data	13924422.0	False	13924422	E : Estimated data	14024844.0	False	14024844	E : Estimated data	14722974.0	False	14722974	E : Estimated data	15875946.0	False	15875946	E : Estimated data	16283934.0	False	16283934	E : Estimated data	17280396.0	False	17280396	E : Estimated data	18050824.8643	False	18050824.8643	E : Estimated data	18821253.7286	False	18821253.7286	18821253.7286	False	18821253.7286	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	MEO	Metal ores	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	2102562.61	False	2102562.61	E : Estimated data	951789.283	False	951789.283	E : Estimated data	829437.664	False	829437.664	E : Estimated data	1178241.284	False	1178241.284	E : Estimated data	1185759.662	False	1185759.662	E : Estimated data	2005990.055	False	2005990.055	E : Estimated data	2274067.925	False	2274067.925	E : Estimated data	2458685.435	False	2458685.435	E : Estimated data	2168282.878	False	2168282.878	E : Estimated data	2918556.641	False	2918556.641	E : Estimated data	2522585.385	False	2522585.385	E : Estimated data	3254978.613	False	3254978.613	E : Estimated data	3380809.01313	False	3380809.01313	E : Estimated data	3506639.41328	False	3506639.41328	E : Estimated data	3632469.81341	False	3632469.81341	E : Estimated data	3758300.21356	False	3758300.21356	E : Estimated data	3884130.61369	False	3884130.61369	E : Estimated data	4009961.01383	False	4009961.01383	4009961.01383	False	4009961.01383	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	NMA	Non-metallic minerals - industrial or agricultural dominant	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	1075574.898	False	1075574.898	E : Estimated data	1275988.94	False	1275988.94	E : Estimated data	1190590.266	False	1190590.266	E : Estimated data	2275865.486	False	2275865.486	E : Estimated data	2721385.714	False	2721385.714	E : Estimated data	3593636.832	False	3593636.832	E : Estimated data	3348986.306	False	3348986.306	E : Estimated data	3312534.411	False	3312534.411	E : Estimated data	4156574.161	False	4156574.161	E : Estimated data	4110771.356	False	4110771.356	E : Estimated data	4287316.567	False	4287316.567	E : Estimated data	5330083.923	False	5330083.923	E : Estimated data	5441949.98401	False	5441949.98401	E : Estimated data	5524870.10957	False	5524870.10957	E : Estimated data	5612731.23515	False	5612731.23515	E : Estimated data	5889270.87204	False	5889270.87204	E : Estimated data	6165783.89082	False	6165783.89082	E : Estimated data	6441914.03938	False	6441914.03938	6441914.03938	False	6441914.03938	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	WOD	Wood	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	19738718.84	False	19738718.84	E : Estimated data	19942825.04	False	19942825.04	E : Estimated data	19573866.68	False	19573866.68	E : Estimated data	19714455.3	False	19714455.3	E : Estimated data	19924829.02	False	19924829.02	E : Estimated data	19902724.94	False	19902724.94	E : Estimated data	19623257.44	False	19623257.44	E : Estimated data	19722059.22	False	19722059.22	E : Estimated data	19436061.08	False	19436061.08	E : Estimated data	19977881.0	False	19977881	E : Estimated data	19778177.3	False	19778177.3	E : Estimated data	20014305.38	False	20014305.38	E : Estimated data	19925503.14	False	19925503.14	E : Estimated data	20156027.44	False	20156027.44	E : Estimated data	20331205.62	False	20331205.62	E : Estimated data	20331205.62	False	20331205.62	E : Estimated data	20368322.1683	False	20368322.1683	E : Estimated data	20405438.7163	False	20405438.7163	20405438.7163	False	20405438.7163	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	NMM	Non-metallic minerals	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	65206758.182	False	65206758.182	E : Estimated data	67186236.267	False	67186236.267	E : Estimated data	72717999.97	False	72717999.97	E : Estimated data	67727141.341	False	67727141.341	E : Estimated data	71877461.098	False	71877461.098	E : Estimated data	97384931.76	False	97384931.76	E : Estimated data	94414949.442	False	94414949.442	E : Estimated data	95082769.614	False	95082769.614	E : Estimated data	92222241.557	False	92222241.557	E : Estimated data	89458176.041	False	89458176.041	E : Estimated data	105001716.701	False	105001716.701	E : Estimated data	107526066.529	False	107526066.529	E : Estimated data	111582468.956	False	111582468.956	E : Estimated data	115609925.448	False	115609925.448	E : Estimated data	119642322.94	False	119642322.94	E : Estimated data	123863398.944	False	123863398.944	E : Estimated data	128084448.329	False	128084448.329	E : Estimated data	132305114.844	False	132305114.844	132305114.844	False	132305114.844	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	RAW	All raw materials	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	254410484.064	False	254410484.064	E : Estimated data	254676077.013	False	254676077.013	E : Estimated data	264069416.617	False	264069416.617	E : Estimated data	265956610.996	False	265956610.996	E : Estimated data	267613245.914	False	267613245.914	E : Estimated data	307981771.965	False	307981771.965	E : Estimated data	309888590.557	False	309888590.557	E : Estimated data	322549272.658	False	322549272.658	E : Estimated data	332212243.391	False	332212243.391	E : Estimated data	334959508.066	False	334959508.066	E : Estimated data	363151697.556	False	363151697.556	E : Estimated data	373317094.185	False	373317094.185	E : Estimated data	377717699.0	False	377717699	E : Estimated data	390690029.102	False	390690029.102	E : Estimated data	400038798.287	False	400038798.287	E : Estimated data	412526441.968	False	412526441.968	E : Estimated data	424124466.857	False	424124466.857	E : Estimated data	435722108.876	False	435722108.876	435722108.876	False	435722108.876	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	COL	Coal	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	660000.0	False	660000	E : Estimated data	7.0	False	7.00E+05	E : Estimated data	727000.0	False	727000	E : Estimated data	699000.0	False	699000	E : Estimated data	7.0	False	7.00E+05	E : Estimated data	878000.0	False	878000	E : Estimated data	1003000.0	False	1003000	E : Estimated data	1088000.0	False	1088000	E : Estimated data	1477000.0	False	1477000	E : Estimated data	1628000.0	False	1628000	E : Estimated data	1505000.0	False	1505000	E : Estimated data	1591000.0	False	1591000	E : Estimated data	1835000.0	False	1835000	E : Estimated data	1885000.0	False	1885000	E : Estimated data	1935000.0	False	1935000	E : Estimated data	2769000.0	False	2769000	E : Estimated data	2888501.62338	False	2888501.62338	E : Estimated data	3008003.24675	False	3008003.24675	3008003.24675	False	3008003.24675	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	CPR	Crop residues	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	61518915.0	False	61518915	E : Estimated data	59672442.45	False	59672442.45	E : Estimated data	61194030.06	False	61194030.06	E : Estimated data	62575930.26	False	62575930.26	E : Estimated data	59874878.35	False	59874878.35	E : Estimated data	65310018.75	False	65310018.75	E : Estimated data	66575744.75	False	66575744.75	E : Estimated data	71028036.74	False	71028036.74	E : Estimated data	78006361.29	False	78006361.29	E : Estimated data	77057638.02	False	77057638.02	E : Estimated data	81812293.38	False	81812293.38	E : Estimated data	83507634.04	False	83507634.04	E : Estimated data	84192571.07	False	84192571.07	E : Estimated data	86803805.8	False	86803805.8	E : Estimated data	88362600.1143	False	88362600.1143	E : Estimated data	90684567.9581	False	90684567.9581	E : Estimated data	93006535.8017	False	93006535.8017	E : Estimated data	95328503.6454	False	95328503.6454	95328503.6454	False	95328503.6454	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	CRO	Crops	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	58181331.0	False	58181331	E : Estimated data	59691343.0	False	59691343	E : Estimated data	58995909.0	False	58995909	E : Estimated data	59712229.0	False	59712229	E : Estimated data	62828186.0	False	62828186	E : Estimated data	61257655.0	False	61257655	E : Estimated data	67404988.0	False	67404988	E : Estimated data	68237617.0	False	68237617	E : Estimated data	73072621.0	False	73072621	E : Estimated data	76504639.0	False	76504639	E : Estimated data	78651157.0	False	78651157	E : Estimated data	84461865.0	False	84461865	E : Estimated data	86403014.0	False	86403014	E : Estimated data	84356851.0	False	84356851	E : Estimated data	88595195.0	False	88595195	E : Estimated data	90716768.4215	False	90716768.4215	E : Estimated data	93202288.5178	False	93202288.5178	E : Estimated data	98173328.7108	False	98173328.7108	98173328.7108	False	98173328.7108	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	GBO	Grazed biomass and fodder crops	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	36132778.4324	False	36132778.4324	E : Estimated data	36318144.973	False	36318144.973	E : Estimated data	38077925.2432	False	38077925.2432	E : Estimated data	39421730.8108	False	39421730.8108	E : Estimated data	40763052.7838	False	40763052.7838	E : Estimated data	42249458.4595	False	42249458.4595	E : Estimated data	43791844.0	False	43791844	E : Estimated data	45337138.6486	False	45337138.6486	E : Estimated data	46740229.5865	False	46740229.5865	E : Estimated data	48546485.3639	False	48546485.3639	E : Estimated data	50108637.7903	False	50108637.7903	E : Estimated data	51969251.6228	False	51969251.6228	E : Estimated data	52565521.8202	False	52565521.8202	E : Estimated data	53071490.0005	False	53071490.0005	E : Estimated data	53370497.3777	False	53370497.3777	E : Estimated data	54753927.572	False	54753927.572	E : Estimated data	56137462.6999	False	56137462.6999	E : Estimated data	57520997.8277	False	57520997.8277	57520997.8277	False	57520997.8277	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	FOF	Fossil fuels	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	10019408.0	False	10019408	E : Estimated data	11608730.0	False	11608730	E : Estimated data	11963928.0	False	11963928	E : Estimated data	12510926.0	False	12510926	E : Estimated data	12729610.0	False	12729610	E : Estimated data	13723660.0	False	13723660	E : Estimated data	14971110.0	False	14971110	E : Estimated data	15847962.0	False	15847962	E : Estimated data	17134428.0	False	17134428	E : Estimated data	18349614.0	False	18349614	E : Estimated data	19466422.0	False	19466422	E : Estimated data	20641844.0	False	20641844	E : Estimated data	21713974.0	False	21713974	E : Estimated data	22946946.0	False	22946946	E : Estimated data	23982934.0	False	23982934	E : Estimated data	25932753.1429	False	25932753.1429	E : Estimated data	26955758.6305	False	26955758.6305	E : Estimated data	27978764.1182	False	27978764.1182	27978764.1182	False	27978764.1182	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	NFO	Non-ferrous ores	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	812967.184	False	812967.184	E : Estimated data	843426.116	False	843426.116	E : Estimated data	718463.257	False	718463.257	E : Estimated data	1060248.585	False	1060248.585	E : Estimated data	1086552.143	False	1086552.143	E : Estimated data	1900645.55	False	1900645.55	E : Estimated data	2180574.158	False	2180574.158	E : Estimated data	2352588.978	False	2352588.978	E : Estimated data	1973756.76	False	1973756.76	E : Estimated data	2780880.099	False	2780880.099	E : Estimated data	2399203.468	False	2399203.468	E : Estimated data	3126317.881	False	3126317.881	E : Estimated data	3263194.4121	False	3263194.4121	E : Estimated data	3400070.94322	False	3400070.94322	E : Estimated data	3536947.47432	False	3536947.47432	E : Estimated data	3673824.00543	False	3673824.00543	E : Estimated data	3810700.53654	False	3810700.53654	E : Estimated data	3947577.06765	False	3947577.06765	3947577.06765	False	3947577.06765	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	FEO	Ferrous ores	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	812967.184	False	812967.184	E : Estimated data	843426.116	False	843426.116	E : Estimated data	718463.257	False	718463.257	E : Estimated data	1060248.585	False	1060248.585	E : Estimated data	1086552.143	False	1086552.143	E : Estimated data	1900645.55	False	1900645.55	E : Estimated data	2180574.158	False	2180574.158	E : Estimated data	2352588.978	False	2352588.978	E : Estimated data	1973756.76	False	1973756.76	E : Estimated data	2780880.099	False	2780880.099	E : Estimated data	2399203.468	False	2399203.468	E : Estimated data	3126317.881	False	3126317.881	E : Estimated data	3263194.4121	False	3263194.4121	E : Estimated data	3400070.94322	False	3400070.94322	E : Estimated data	3536947.47432	False	3536947.47432	E : Estimated data	3673824.00543	False	3673824.00543	E : Estimated data	3810700.53654	False	3810700.53654	E : Estimated data	3947577.06765	False	3947577.06765	3947577.06765	False	3947577.06765	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	WCH	Wild catch and harvest																																																																																					
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	PET	Petroleum	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	3179000.0	False	3179000	E : Estimated data	3988000.0	False	3988000	E : Estimated data	3956000.0	False	3956000	E : Estimated data	3980000.0	False	3980000	E : Estimated data	3576000.0	False	3576000	E : Estimated data	3794000.0	False	3794000	E : Estimated data	3629000.0	False	3629000	E : Estimated data	3724000.0	False	3724000	E : Estimated data	3863000.0	False	3863000	E : Estimated data	3889000.0	False	3889000	E : Estimated data	4037000.0	False	4037000	E : Estimated data	5026000.0	False	5026000	E : Estimated data	5156000.0	False	5156000	E : Estimated data	5186000.0	False	5186000	E : Estimated data	5764000.0	False	5764000	E : Estimated data	5883357.14286	False	5883357.14286	E : Estimated data	6016432.14285	False	6016432.14285	E : Estimated data	6149507.14285	False	6149507.14285	6149507.14285	False	6149507.14285	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	ONT	Oil shale and tar sands																																																																																					
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	NMC	Non-metallic minerals - construction dominant	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	1330518.6708	False	1330518.6708	E : Estimated data	1927566.6028	False	1927566.6028	E : Estimated data	2372101.2554	False	2372101.2554	E : Estimated data	2403765.4272	False	2403765.4272	E : Estimated data	2018008.3151	False	2018008.3151	E : Estimated data	3025586.5114	False	3025586.5114	E : Estimated data	3207121.7013	False	3207121.7013	E : Estimated data	3523336.8779	False	3523336.8779	E : Estimated data	4536323.7685	False	4536323.7685	E : Estimated data	4302945.4765	False	4302945.4765	E : Estimated data	4645883.3992	False	4645883.3992	E : Estimated data	3719142.8345	False	3719142.8345	E : Estimated data	3925203.32893	False	3925203.32893	E : Estimated data	4157980.93638	False	4157980.93638	E : Estimated data	4384768.11981	False	4384768.11981	E : Estimated data	4614111.99469	False	4614111.99469	E : Estimated data	4843455.86957	False	4843455.86957	E : Estimated data	5072799.74444	False	5072799.74444	5072799.74444	False	5072799.74444	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	BIM	Biomass	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	4822439.15049	False	4822439.15049	E : Estimated data	5227964.39536	False	5227964.39536	E : Estimated data	5387395.95305	False	5387395.95305	E : Estimated data	5538509.3961	False	5538509.3961	E : Estimated data	6520724.43247	False	6520724.43247	E : Estimated data	6795380.31634	False	6795380.31634	E : Estimated data	6664557.18817	False	6664557.18817	E : Estimated data	7863450.42608	False	7863450.42608	E : Estimated data	8767884.37674	False	8767884.37674	E : Estimated data	8758728.13157	False	8758728.13157	E : Estimated data	8212966.57331	False	8212966.57331	E : Estimated data	9115265.58245	False	9115265.58245	E : Estimated data	9593035.94774	False	9593035.94774	E : Estimated data	9764765.91331	False	9764765.91331	E : Estimated data	10224825.9651	False	10224825.9651	E : Estimated data	10479415.9025	False	10479415.9025	E : Estimated data	10877398.8549	False	10877398.8549	E : Estimated data	11275381.8073	False	11275381.8073	11275381.8073	False	11275381.8073	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	GAS	Natural gas	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	957892.08	False	957892.08	E : Estimated data	975647.16	False	975647.16	E : Estimated data	748360.08	False	748360.08	E : Estimated data	832209.64	False	832209.64	E : Estimated data	924366.96	False	924366.96	E : Estimated data	1144724.78	False	1144724.78	E : Estimated data	1173820.32	False	1173820.32	E : Estimated data	1405261.28	False	1405261.28	E : Estimated data	1539674.22	False	1539674.22	E : Estimated data	1204809.0	False	1204809	E : Estimated data	1171927.18	False	1171927.18	E : Estimated data	1355359.58	False	1355359.58	E : Estimated data	1648465.44	False	1648465.44	E : Estimated data	1594575.28	False	1594575.28	E : Estimated data	1608966.82	False	1608966.82	E : Estimated data	1498797.1	False	1498797.1	E : Estimated data	1555802.73564	False	1555802.73564	E : Estimated data	1612808.37129	False	1612808.37129	1612808.37129	False	1612808.37129	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	MEO	Metal ores	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	6270126.763	False	6270126.763	E : Estimated data	6132709.301	False	6132709.301	E : Estimated data	6218779.581	False	6218779.581	E : Estimated data	5766651.777	False	5766651.777	E : Estimated data	6205220.082	False	6205220.082	E : Estimated data	6307838.334	False	6307838.334	E : Estimated data	8338924.127	False	8338924.127	E : Estimated data	8898526.7	False	8898526.7	E : Estimated data	9186374.606	False	9186374.606	E : Estimated data	9008720.853	False	9008720.853	E : Estimated data	9143323.495	False	9143323.495	E : Estimated data	10040812.572	False	10040812.572	E : Estimated data	11258988.253	False	11258988.253	E : Estimated data	12421085.409	False	12421085.409	E : Estimated data	12678334.416	False	12678334.416	E : Estimated data	13181636.4388	False	13181636.4388	E : Estimated data	13684938.4615	False	13684938.4615	E : Estimated data	14188240.4843	False	14188240.4843	14188240.4843	False	14188240.4843	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	NMA	Non-metallic minerals - industrial or agricultural dominant	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	198544.801	False	198544.801	E : Estimated data	73668.589	False	73668.589	E : Estimated data	157428.289	False	157428.289	E : Estimated data	171143.27	False	171143.27	E : Estimated data	99506.277	False	99506.277	E : Estimated data	122226.274	False	122226.274	E : Estimated data	113731.291	False	113731.291	E : Estimated data	108645.419	False	108645.419	E : Estimated data	113256.258	False	113256.258	E : Estimated data	59457.967	False	59457.967	E : Estimated data	95842.825	False	95842.825	E : Estimated data	116904.755	False	116904.755	E : Estimated data	118862.209	False	118862.209	E : Estimated data	107466.197	False	107466.197	E : Estimated data	107334.239	False	107334.239	E : Estimated data	103825.61508	False	103825.61508	E : Estimated data	100316.99115	False	100316.99115	E : Estimated data	96808.36723	False	96808.36723	96808.36723	False	96808.36723	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	WOD	Wood	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	54582.14	False	54582.14	E : Estimated data	105464.4	False	105464.4	E : Estimated data	66428.5	False	66428.5	E : Estimated data	83230.0	False	83230	E : Estimated data	102522.12	False	102522.12	E : Estimated data	88031.4	False	88031.4	E : Estimated data	143945.86	False	143945.86	E : Estimated data	144596.42	False	144596.42	E : Estimated data	1078056.98	False	1078056.98	E : Estimated data	1127059.24	False	1127059.24	E : Estimated data	1299244.54	False	1299244.54	E : Estimated data	1558038.22	False	1558038.22	E : Estimated data	1545103.32	False	1545103.32	E : Estimated data	1163970.88	False	1163970.88	E : Estimated data	1181623.78	False	1181623.78	E : Estimated data	1155804.56	False	1155804.56	E : Estimated data	1273378.35515	False	1273378.35515	E : Estimated data	1390952.15029	False	1390952.15029	1390952.15029	False	1390952.15029	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	NMM	Non-metallic minerals	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	1441961.9878	False	1441961.9878	E : Estimated data	1995250.5738	False	1995250.5738	E : Estimated data	2513268.4774	False	2513268.4774	E : Estimated data	2536232.8572	False	2536232.8572	E : Estimated data	1902201.4511	False	1902201.4511	E : Estimated data	2771649.9904	False	2771649.9904	E : Estimated data	2913144.2603	False	2913144.2603	E : Estimated data	3057351.2359	False	3057351.2359	E : Estimated data	4143735.2885	False	4143735.2885	E : Estimated data	4221715.1845	False	4221715.1845	E : Estimated data	4678553.6592	False	4678553.6592	E : Estimated data	3707580.2755	False	3707580.2755	E : Estimated data	3876858.46793	False	3876858.46793	E : Estimated data	4055730.72938	False	4055730.72938	E : Estimated data	4397962.74581	False	4397962.74581	E : Estimated data	4618239.71556	False	4618239.71556	E : Estimated data	4838516.68532	False	4838516.68532	E : Estimated data	5058793.65506	False	5058793.65506	5058793.65506	False	5058793.65506	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	RAW	All raw materials	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	13840419.9813	False	13840419.9813	E : Estimated data	14672571.4302	False	14672571.4302	E : Estimated data	15202804.0915	False	15202804.0915	E : Estimated data	15031603.6703	False	15031603.6703	E : Estimated data	15899512.9256	False	15899512.9256	E : Estimated data	17424593.4207	False	17424593.4207	E : Estimated data	19474445.8955	False	19474445.8955	E : Estimated data	21652589.642	False	21652589.642	E : Estimated data	24086668.4912	False	24086668.4912	E : Estimated data	23585973.1691	False	23585973.1691	E : Estimated data	23623770.9075	False	23623770.9075	E : Estimated data	24613018.01	False	24613018.01	E : Estimated data	26796348.1087	False	26796348.1087	E : Estimated data	28202157.3317	False	28202157.3317	E : Estimated data	29270089.947	False	29270089.947	E : Estimated data	30143353.4425	False	30143353.4425	E : Estimated data	31325515.096	False	31325515.096	E : Estimated data	32508017.1752	False	32508017.1752	32508017.1752	False	32508017.1752	2017
