goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	036	Australia	053	Australia and New Zealand	Country	AUS	1	134.3499412	-25.57717202	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	10.0	7.14286	6.66667	6.25	6.25	6.25	11.76471	15.78947	15.0	15.0	15.0	5.0	4.34783	17.3913	17.3913	17.3913	4.03226	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	100.0	100.0	100.0	100.0	83.33333	84.61538	84.61538	84.61538	84.61538	84.61538	84.61538	93.33333	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	95.83333	95.83333	95.83333	96.15385	96.15385	96.15385	96.15385	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	100.0	40.0	40.0	40.0	50.0	51.42857	51.42857	51.42857	51.42857	51.42857	52.63158	52.63158	52.63158	52.63158	52.63158	26.31579	26.31579	23.68421	14.89362	4.25532	4.25532	0.0	23.63636	62.16216	62.16216	62.16216	62.16216	62.16216	62.16216	62.16216	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	28.57143	26.08696	25.0	25.0	28.0	28.0	28.0	28.0	28.0	28.0	28.0	28.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	068	Bolivia (Plurinational State of)	005	South America	Country	BOL	1	-64.66224284	-16.71273412	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data			50.0	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	20.0	20.0	0.0	0.0	0.0	0.0	0.0	4.0	3.84615	3.84615	3.84615	3.84615	3.84615	3.84615	3.84615	3.84615	3.84615	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	070	Bosnia and Herzegovina	039	Southern Europe	Country	BIH	1	17.78584332	44.16845548	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	33.33333	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	086	British Indian Ocean Territory	014	Eastern Africa	Country	IOT	0	72.38715553	-7.299281071																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	090	Solomon Islands	054	Melanesia	Country	SLB	1	160.1584117	-9.622391719	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	092	British Virgin Islands	029	Caribbean	Country	VGB	0	-64.63294223	18.42256578	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	096	Brunei Darussalam	035	South-Eastern Asia	Country	BRN	1	114.6288563	4.49736984																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	100	Bulgaria	151	Eastern Europe	Country	BGR	1	25.23763153	42.75731323	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	83.33333	83.33333	83.33333	83.33333	83.33333	83.33333	83.33333	83.33333	77.77778	77.77778	77.77778	22.22222	22.22222	22.22222	16.66667	81.48148	83.05085	87.09677	89.23077	88.57143	78.26087	83.09859	88.88889	79.72973	79.72973	79.72973	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	104	Myanmar	035	South-Eastern Asia	Country	MMR	1	96.51752295	21.19332882	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	108	Burundi	014	Eastern Africa	Country	BDI	1	29.89080992	-3.366387428	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	116	Cambodia	035	South-Eastern Asia	Country	KHM	1	104.922836	12.71163737	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	120	Cameroon	017	Middle Africa	Country	CMR	1	12.7419827	5.692387031	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	124	Canada	021	Northern America	Country	CAN	1	-101.6575058	57.72360191	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	100.0	100.0	100.0	60.0	41.66667	41.66667	41.66667	41.66667	41.66667	41.66667	16.66667	16.66667	16.66667	16.66667	16.66667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.42424	47.05882	47.05882	47.05882	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	132	Cabo Verde	011	Western Africa	Country	CPV	1	-23.63544151	15.07791834																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	14.28571	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	16.66667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.18182	18.18182	18.18182	18.18182	18.18182	18.18182	18.18182	18.18182	18.18182	18.18182	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.51546	0.25773	0.25773	0.25575	0.0	0.24213	0.23923	0.23364	0.23148	0.22989	0.22936	0.22883	0.22883	0.22173	0.21882	0.21413	0.0	0.0	0.99338	1.31796	1.31796	1.31796	1.31796	1.31796	1.31796	1.31796	1.31796	1.31796	0.32949	0.32949	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data														0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	175	Mayotte	014	Eastern Africa	Country	MYT	0	45.14015057	-12.82217691																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	178	Congo	011	Western Africa	Country	COG	1	15.22052612	-0.840544119	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	180	Democratic Republic of the Congo	017	Middle Africa	Country	COD	1	23.65496507	-2.877154732	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	184	Cook Islands	061	Polynesia	Country	COK	0	-159.7711391	-21.22696458	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	188	Costa Rica	013	Central America	Country	CRI	1	-84.19712782	9.970998683	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	75.0	77.77778	77.77778	81.81818	73.33333	72.22222	72.22222	72.22222	72.22222	72.22222	72.22222	72.22222	72.22222	77.77778	66.66667	65.38462	65.38462	65.38462	69.23077	65.38462	65.38462	65.38462	65.38462	66.66667	66.66667	70.37037	76.31579	76.31579	76.31579	76.31579	2018
