goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	boundsCode	boundsDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2001	value_numeric_part_2001	value_is_censored_2001	value_detail_2001	nature_2002	value_numeric_part_2002	value_is_censored_2002	value_detail_2002	nature_2003	value_numeric_part_2003	value_is_censored_2003	value_detail_2003	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	nature_2018	value_numeric_part_2018	value_is_censored_2018	value_detail_2018	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	188	Costa Rica	013	Central America	Country	CRI	1	-84.19712782	9.970998683	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	40.04669	False	40.04669	C : Country data	40.04669	False	40.04669	C : Country data	40.04671	False	40.04671	C : Country data	41.20067	False	41.20067	C : Country data	41.20067	False	41.20067	C : Country data	41.20067	False	41.20067	C : Country data	41.20067	False	41.20067	C : Country data	41.20067	False	41.20067	C : Country data	41.20067	False	41.20067	C : Country data	41.20067	False	41.20067	C : Country data	41.72287	False	41.72287	C : Country data	41.72287	False	41.72287	C : Country data	41.72287	False	41.72287	C : Country data	41.72337	False	41.72337	C : Country data	41.72337	False	41.72337	C : Country data	41.72337	False	41.72337	C : Country data	41.72337	False	41.72337	C : Country data	41.72337	False	41.72337	C : Country data	41.72337	False	41.72337	41.72337	False	41.72337	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	22.46539	False	22.46539	C : Country data	22.7065	False	22.7065	C : Country data	22.7065	False	22.7065	C : Country data	22.90536	False	22.90536	C : Country data	22.90536	False	22.90536	C : Country data	22.90536	False	22.90536	C : Country data	24.66056	False	24.66056	C : Country data	24.66056	False	24.66056	C : Country data	24.66056	False	24.66056	C : Country data	24.66056	False	24.66056	C : Country data	24.66332	False	24.66332	C : Country data	28.30146	False	28.30146	C : Country data	28.30146	False	28.30146	C : Country data	74.13113	False	74.13113	C : Country data	74.13113	False	74.13113	C : Country data	74.14372	False	74.14372	C : Country data	74.14372	False	74.14372	C : Country data	74.14372	False	74.14372	C : Country data	74.14372	False	74.14372	74.14372	False	74.14372	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	22.46539	False	22.46539	C : Country data	22.7065	False	22.7065	C : Country data	22.7065	False	22.7065	C : Country data	22.90536	False	22.90536	C : Country data	22.90536	False	22.90536	C : Country data	22.90536	False	22.90536	C : Country data	24.66056	False	24.66056	C : Country data	24.66056	False	24.66056	C : Country data	24.66056	False	24.66056	C : Country data	24.66056	False	24.66056	C : Country data	24.66332	False	24.66332	C : Country data	28.30146	False	28.30146	C : Country data	28.30146	False	28.30146	C : Country data	74.13113	False	74.13113	C : Country data	74.13113	False	74.13113	C : Country data	74.14372	False	74.14372	C : Country data	74.14372	False	74.14372	C : Country data	74.14372	False	74.14372	C : Country data	74.14372	False	74.14372	74.14372	False	74.14372	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	22.46539	False	22.46539	C : Country data	22.7065	False	22.7065	C : Country data	22.7065	False	22.7065	C : Country data	22.90536	False	22.90536	C : Country data	22.90536	False	22.90536	C : Country data	22.90536	False	22.90536	C : Country data	24.66056	False	24.66056	C : Country data	24.66056	False	24.66056	C : Country data	24.66056	False	24.66056	C : Country data	24.66056	False	24.66056	C : Country data	24.66332	False	24.66332	C : Country data	28.30146	False	28.30146	C : Country data	28.30146	False	28.30146	C : Country data	74.13113	False	74.13113	C : Country data	74.13113	False	74.13113	C : Country data	74.14372	False	74.14372	C : Country data	74.14372	False	74.14372	C : Country data	74.14372	False	74.14372	C : Country data	74.14372	False	74.14372	74.14372	False	74.14372	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	2.40658	False	2.40658	C : Country data	24.81806	False	24.81806	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	36.44327	False	36.44327	C : Country data	36.44327	False	36.44327	C : Country data	52.53062	False	52.53062	C : Country data	52.53062	False	52.53062	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	55.90674	False	55.90674	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	2.40658	False	2.40658	C : Country data	24.81806	False	24.81806	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	36.44327	False	36.44327	C : Country data	36.44327	False	36.44327	C : Country data	52.53062	False	52.53062	C : Country data	52.53062	False	52.53062	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	55.90674	False	55.90674	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	2.40658	False	2.40658	C : Country data	24.81806	False	24.81806	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	30.3839	False	30.3839	C : Country data	36.44327	False	36.44327	C : Country data	36.44327	False	36.44327	C : Country data	52.53062	False	52.53062	C : Country data	52.53062	False	52.53062	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	C : Country data	55.90674	False	55.90674	55.90674	False	55.90674	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	17.69645	False	17.69645	C : Country data	18.66721	False	18.66721	C : Country data	18.66721	False	18.66721	C : Country data	18.66721	False	18.66721	C : Country data	23.43624	False	23.43624	C : Country data	32.41712	False	32.41712	C : Country data	32.41712	False	32.41712	C : Country data	44.78096	False	44.78096	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	57.96277	False	57.96277	C : Country data	61.73519	False	61.73519	C : Country data	61.73519	False	61.73519	C : Country data	66.07295	False	66.07295	C : Country data	66.07295	False	66.07295	C : Country data	66.07295	False	66.07295	66.07295	False	66.07295	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	17.69645	False	17.69645	C : Country data	18.66721	False	18.66721	C : Country data	18.66721	False	18.66721	C : Country data	18.66721	False	18.66721	C : Country data	23.43624	False	23.43624	C : Country data	32.41712	False	32.41712	C : Country data	32.41712	False	32.41712	C : Country data	44.78096	False	44.78096	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	57.96277	False	57.96277	C : Country data	61.73519	False	61.73519	C : Country data	61.73519	False	61.73519	C : Country data	66.07295	False	66.07295	C : Country data	66.07295	False	66.07295	C : Country data	66.07295	False	66.07295	66.07295	False	66.07295	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	17.69645	False	17.69645	C : Country data	18.66721	False	18.66721	C : Country data	18.66721	False	18.66721	C : Country data	18.66721	False	18.66721	C : Country data	23.43624	False	23.43624	C : Country data	32.41712	False	32.41712	C : Country data	32.41712	False	32.41712	C : Country data	44.78096	False	44.78096	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	54.70659	False	54.70659	C : Country data	57.96277	False	57.96277	C : Country data	61.73519	False	61.73519	C : Country data	61.73519	False	61.73519	C : Country data	66.07295	False	66.07295	C : Country data	66.07295	False	66.07295	C : Country data	66.07295	False	66.07295	66.07295	False	66.07295	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	48.27165	False	48.27165	C : Country data	48.28084	False	48.28084	C : Country data	48.29919	False	48.29919	C : Country data	48.29919	False	48.29919	C : Country data	79.93092	False	79.93092	C : Country data	87.82804	False	87.82804	C : Country data	87.95563	False	87.95563	C : Country data	92.1236	False	92.1236	C : Country data	92.1236	False	92.1236	C : Country data	92.29707	False	92.29707	C : Country data	92.29707	False	92.29707	C : Country data	92.29707	False	92.29707	C : Country data	92.29709	False	92.29709	C : Country data	92.29723	False	92.29723	C : Country data	92.29724	False	92.29724	C : Country data	92.29724	False	92.29724	C : Country data	92.29748	False	92.29748	C : Country data	92.29748	False	92.29748	C : Country data	92.29748	False	92.29748	92.29748	False	92.29748	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	48.27165	False	48.27165	C : Country data	48.28084	False	48.28084	C : Country data	48.29919	False	48.29919	C : Country data	48.29919	False	48.29919	C : Country data	79.93092	False	79.93092	C : Country data	87.82804	False	87.82804	C : Country data	87.95563	False	87.95563	C : Country data	92.1236	False	92.1236	C : Country data	92.1236	False	92.1236	C : Country data	92.29707	False	92.29707	C : Country data	92.29707	False	92.29707	C : Country data	92.29707	False	92.29707	C : Country data	92.29709	False	92.29709	C : Country data	92.29723	False	92.29723	C : Country data	92.29724	False	92.29724	C : Country data	92.29724	False	92.29724	C : Country data	92.29748	False	92.29748	C : Country data	92.29748	False	92.29748	C : Country data	92.29748	False	92.29748	92.29748	False	92.29748	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	48.27165	False	48.27165	C : Country data	48.28084	False	48.28084	C : Country data	48.29919	False	48.29919	C : Country data	48.29919	False	48.29919	C : Country data	79.93092	False	79.93092	C : Country data	87.82804	False	87.82804	C : Country data	87.95563	False	87.95563	C : Country data	92.1236	False	92.1236	C : Country data	92.1236	False	92.1236	C : Country data	92.29707	False	92.29707	C : Country data	92.29707	False	92.29707	C : Country data	92.29707	False	92.29707	C : Country data	92.29709	False	92.29709	C : Country data	92.29723	False	92.29723	C : Country data	92.29724	False	92.29724	C : Country data	92.29724	False	92.29724	C : Country data	92.29748	False	92.29748	C : Country data	92.29748	False	92.29748	C : Country data	92.29748	False	92.29748	92.29748	False	92.29748	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	77.38324	False	77.38324	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	77.38324	False	77.38324	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	C : Country data	77.38324	False	77.38324	77.38324	False	77.38324	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	88.9033	False	88.9033	C : Country data	88.90495	False	88.90495	C : Country data	89.24494	False	89.24494	C : Country data	89.24494	False	89.24494	C : Country data	89.24494	False	89.24494	C : Country data	89.24496	False	89.24496	C : Country data	89.24496	False	89.24496	C : Country data	89.2519	False	89.2519	C : Country data	89.2519	False	89.2519	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.73436	False	89.73436	C : Country data	89.73437	False	89.73437	C : Country data	89.73437	False	89.73437	C : Country data	89.73437	False	89.73437	C : Country data	89.73437	False	89.73437	89.73437	False	89.73437	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	88.9033	False	88.9033	C : Country data	88.90495	False	88.90495	C : Country data	89.24494	False	89.24494	C : Country data	89.24494	False	89.24494	C : Country data	89.24494	False	89.24494	C : Country data	89.24496	False	89.24496	C : Country data	89.24496	False	89.24496	C : Country data	89.2519	False	89.2519	C : Country data	89.2519	False	89.2519	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.73436	False	89.73436	C : Country data	89.73437	False	89.73437	C : Country data	89.73437	False	89.73437	C : Country data	89.73437	False	89.73437	C : Country data	89.73437	False	89.73437	89.73437	False	89.73437	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	88.9033	False	88.9033	C : Country data	88.90495	False	88.90495	C : Country data	89.24494	False	89.24494	C : Country data	89.24494	False	89.24494	C : Country data	89.24494	False	89.24494	C : Country data	89.24496	False	89.24496	C : Country data	89.24496	False	89.24496	C : Country data	89.2519	False	89.2519	C : Country data	89.2519	False	89.2519	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.70787	False	89.70787	C : Country data	89.73436	False	89.73436	C : Country data	89.73437	False	89.73437	C : Country data	89.73437	False	89.73437	C : Country data	89.73437	False	89.73437	C : Country data	89.73437	False	89.73437	89.73437	False	89.73437	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	29.52234	False	29.52234	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	C : Country data	29.52234	False	29.52234	29.52234	False	29.52234	2018
