goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	ageCode	ageDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.3	False	0.30	C : Country data	0.29	False	0.29	C : Country data	0.29	False	0.29	C : Country data	0.49	False	0.49	C : Country data	0.52	False	0.52	C : Country data	0.75	False	0.75	C : Country data	0.86	False	0.86	C : Country data	0.9	False	0.90	C : Country data	0.94	False	0.94	C : Country data	1.02	False	1.02	C : Country data	0.94	False	0.94	C : Country data	0.66	False	0.66	C : Country data	0.65	False	0.65	C : Country data	0.68	False	0.68	0.68	False	0.68	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2015]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	8.78	False	8.78	C : Country data	9.09	False	9.09	C : Country data	12.11	False	12.11	C : Country data	13.38	False	13.38	C : Country data	14.21	False	14.21	C : Country data	15.02	False	15.02	C : Country data	15.98	False	15.98	C : Country data	17.4	False	17.40	C : Country data	18.01	False	18.01	C : Country data	18.31	False	18.31	C : Country data	18.44	False	18.44	C : Country data	18.59	False	18.59									18.59	False	18.59	2015
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.38	False	0.38	C : Country data	0.37	False	0.37	C : Country data	0.36	False	0.36	C : Country data	0.36	False	0.36	C : Country data	0.49	False	0.49	C : Country data	0.56	False	0.56	C : Country data	0.62	False	0.62	C : Country data	0.68	False	0.68	C : Country data	0.65	False	0.65	C : Country data	0.85	False	0.85	C : Country data	0.98	False	0.98	C : Country data	0.99	False	0.99	C : Country data	1.01	False	1.01	C : Country data	1.0	False	1.00	1.0	False	1.00	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	14.94	False	14.94	C : Country data	15.4	False	15.40	C : Country data	16.65	False	16.65	C : Country data	17.25	False	17.25	C : Country data	17.46	False	17.46	C : Country data	17.09	False	17.09	C : Country data	17.52	False	17.52	C : Country data	17.43	False	17.43	C : Country data	17.36	False	17.36	C : Country data	17.2	False	17.20	C : Country data	17.01	False	17.01	C : Country data	16.33	False	16.33	C : Country data	16.03	False	16.03	C : Country data	15.19	False	15.19	15.19	False	15.19	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2012-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS																																		C : Country data	7.69	False	7.69	C : Country data	7.78	False	7.78	C : Country data	8.01	False	8.01	C : Country data	8.49	False	8.49	C : Country data	8.78	False	8.78	C : Country data	8.78	False	8.78	8.78	False	8.78	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2008-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS																		C : Country data	13.61	False	13.61	C : Country data	13.56	False	13.56	C : Country data	13.42	False	13.42	C : Country data	14.38	False	14.38	C : Country data	14.67	False	14.67	C : Country data	15.29	False	15.29	C : Country data	15.31	False	15.31	C : Country data	15.91	False	15.91	C : Country data	15.76	False	15.76	C : Country data	15.31	False	15.31	15.31	False	15.31	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.58	False	0.58	C : Country data	0.57	False	0.57	C : Country data	0.55	False	0.55	C : Country data	1.07	False	1.07	C : Country data	1.04	False	1.04	C : Country data	1.26	False	1.26	C : Country data	1.23	False	1.23	C : Country data	2.15	False	2.15	C : Country data	2.33	False	2.33	C : Country data	2.49	False	2.49	C : Country data	2.87	False	2.87	C : Country data	2.79	False	2.79	C : Country data	3.14	False	3.14	C : Country data	3.06	False	3.06	3.06	False	3.06	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	175	Mayotte	014	Eastern Africa	Country	MYT	0	45.14015057	-12.82217691	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	178	Congo	011	Western Africa	Country	COG	1	15.22052612	-0.840544119	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2015]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.66	False	0.66	C : Country data	0.64	False	0.64	C : Country data	0.62	False	0.62	C : Country data	1.38	False	1.38	C : Country data	1.67	False	1.67	C : Country data	1.69	False	1.69	C : Country data	2.03	False	2.03	C : Country data	2.48	False	2.48	C : Country data	2.65	False	2.65	C : Country data	3.25	False	3.25	C : Country data	3.49	False	3.49	C : Country data	3.65	False	3.65									3.65	False	3.65	2015
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	180	Democratic Republic of the Congo	017	Middle Africa	Country	COD	1	23.65496507	-2.877154732	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2015]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.46	False	0.46	C : Country data	0.45	False	0.45	C : Country data	0.45	False	0.45	C : Country data	0.48	False	0.48	C : Country data	0.47	False	0.47	C : Country data	0.48	False	0.48	C : Country data	0.6	False	0.60	C : Country data	0.61	False	0.61	C : Country data	0.69	False	0.69	C : Country data	0.65	False	0.65	C : Country data	0.79	False	0.79	C : Country data	1.03	False	1.03									1.03	False	1.03	2015
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	184	Cook Islands	061	Polynesia	Country	COK	0	-159.7711391	-21.22696458	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	188	Costa Rica	013	Central America	Country	CRI	1	-84.19712782	9.970998683	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	16.23	False	16.23	C : Country data	18.16	False	18.16	C : Country data	18.76	False	18.76	C : Country data	20.89	False	20.89	C : Country data	20.62	False	20.62	C : Country data	20.21	False	20.21	C : Country data	20.27	False	20.27	C : Country data	23.13	False	23.13	C : Country data	23.05	False	23.05	C : Country data	22.56	False	22.56	C : Country data	22.32	False	22.32	C : Country data	22.33	False	22.33	C : Country data	21.79	False	21.79	C : Country data	20.73	False	20.73	20.73	False	20.73	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	28.84	False	28.84	C : Country data	30.72	False	30.72	C : Country data	30.77	False	30.77	C : Country data	32.67	False	32.67	C : Country data	34.36	False	34.36	C : Country data	35.68	False	35.68	C : Country data	35.18	False	35.18	C : Country data	35.93	False	35.93	C : Country data	35.62	False	35.62	C : Country data	34.65	False	34.65	C : Country data	33.91	False	33.91	C : Country data	33.6	False	33.60	C : Country data	32.83	False	32.83	C : Country data	32.5	False	32.50	32.5	False	32.50	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	67.5	False	67.50	C : Country data	62.76	False	62.76	C : Country data	60.77	False	60.77	C : Country data	60.69	False	60.69	C : Country data	61.18	False	61.18	C : Country data	60.28	False	60.28	C : Country data	57.98	False	57.98	C : Country data	55.57	False	55.57	C : Country data	52.15	False	52.15	C : Country data	39.28	False	39.28	C : Country data	37.87	False	37.87	C : Country data	36.17	False	36.17	C : Country data	34.34	False	34.34	C : Country data	50.46	False	50.46	50.46	False	50.46	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	21.0	False	21.00	C : Country data	21.37	False	21.37	C : Country data	21.89	False	21.89	C : Country data	21.59	False	21.59	C : Country data	22.81	False	22.81	C : Country data	22.74	False	22.74	C : Country data	22.61	False	22.61	C : Country data	23.29	False	23.29	C : Country data	23.84	False	23.84	C : Country data	24.3	False	24.30	C : Country data	24.22	False	24.22	C : Country data	23.69	False	23.69	C : Country data	22.36	False	22.36	C : Country data	21.29	False	21.29	21.29	False	21.29	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.96	False	0.96	C : Country data	1.1	False	1.10	C : Country data	1.64	False	1.64	C : Country data	2.04	False	2.04	C : Country data	2.45	False	2.45	C : Country data	2.84	False	2.84	C : Country data	3.06	False	3.06	C : Country data	3.29	False	3.29	C : Country data	3.28	False	3.28	C : Country data	3.36	False	3.36	C : Country data	3.46	False	3.46	C : Country data	3.65	False	3.65	C : Country data	3.62	False	3.62	C : Country data	3.37	False	3.37	3.37	False	3.37	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	50.08	False	50.08	C : Country data	50.2	False	50.20	C : Country data	50.52	False	50.52	C : Country data	51.86	False	51.86	C : Country data	50.45	False	50.45	C : Country data	45.8	False	45.80	C : Country data	40.86	False	40.86	C : Country data	38.73	False	38.73	C : Country data	34.08	False	34.08	C : Country data	30.01	False	30.01	C : Country data	27.79	False	27.79	C : Country data	24.69	False	24.69	C : Country data	24.05	False	24.05	C : Country data	20.69	False	20.69	20.69	False	20.69	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	21.78	False	21.78	C : Country data	21.7	False	21.70	C : Country data	21.65	False	21.65	C : Country data	21.61	False	21.61	C : Country data	21.57	False	21.57	C : Country data	21.52	False	21.52	C : Country data	21.46	False	21.46	C : Country data	21.37	False	21.37	C : Country data	21.28	False	21.28	C : Country data	21.17	False	21.17	C : Country data	19.31	False	19.31	C : Country data	19.21	False	19.21	C : Country data	17.37	False	17.37	C : Country data	15.55	False	15.55	15.55	False	15.55	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	9.94	False	9.94	C : Country data	9.91	False	9.91	C : Country data	9.89	False	9.89	C : Country data	9.9	False	9.90	C : Country data	10.03	False	10.03	C : Country data	10.19	False	10.19	C : Country data	10.23	False	10.23	C : Country data	10.65	False	10.65	C : Country data	10.49	False	10.49	C : Country data	11.66	False	11.66	C : Country data	11.57	False	11.57	C : Country data	12.57	False	12.57	C : Country data	12.6	False	12.60	C : Country data	12.65	False	12.65	12.65	False	12.65	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	10.44	False	10.44	C : Country data	10.56	False	10.56	C : Country data	11.0	False	11.00	C : Country data	11.86	False	11.86	C : Country data	11.95	False	11.95	C : Country data	11.93	False	11.93	C : Country data	12.28	False	12.28	C : Country data	12.67	False	12.67	C : Country data	12.92	False	12.92	C : Country data	11.97	False	11.97	C : Country data	11.6	False	11.60	C : Country data	11.55	False	11.55	C : Country data	11.03	False	11.03	C : Country data	9.26	False	9.26	9.26	False	9.26	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	222	El Salvador	013	Central America	Country	SLV	1	-88.86862995	13.73603564	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2009-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS																						C : Country data	11.69	False	11.69	C : Country data	10.67	False	10.67	C : Country data	11.5	False	11.50	C : Country data	11.08	False	11.08	C : Country data	11.75	False	11.75	C : Country data	11.68	False	11.68	C : Country data	11.47	False	11.47	C : Country data	13.25	False	13.25	C : Country data	14.83	False	14.83	14.83	False	14.83	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	226	Equatorial Guinea	017	Middle Africa	Country	GNQ	1	10.46535826	1.565792376	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2015]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	2.52	False	2.52	C : Country data	2.62	False	2.62	C : Country data	2.91	False	2.91	C : Country data	2.97	False	2.97	C : Country data	3.01	False	3.01	C : Country data	3.05	False	3.05	C : Country data	3.24	False	3.24	C : Country data	3.26	False	3.26	C : Country data	3.89	False	3.89	C : Country data	3.86	False	3.86	C : Country data	4.4	False	4.40	C : Country data	4.89	False	4.89									4.89	False	4.89	2015
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	231	Ethiopia	014	Eastern Africa	Country	ETH	1	39.63505296	8.631223181	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2012]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.83	False	0.83	C : Country data	0.91	False	0.91	C : Country data	0.94	False	0.94	C : Country data	1.07	False	1.07	C : Country data	1.19	False	1.19	C : Country data	1.31	False	1.31	C : Country data	1.36	False	1.36	C : Country data	1.89	False	1.89	C : Country data	2.93	False	2.93																					2.93	False	2.93	2012
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	232	Eritrea	014	Eastern Africa	Country	ERI	1	38.11074289	16.12894644	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	233	Estonia	154	Northern Europe	Country	EST	1	25.84093481	58.68487172	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	18.41	False	18.41	C : Country data	20.88	False	20.88	C : Country data	22.63	False	22.63	C : Country data	24.02	False	24.02	C : Country data	23.82	False	23.82	C : Country data	20.28	False	20.28	C : Country data	19.47	False	19.47	C : Country data	17.35	False	17.35	C : Country data	16.02	False	16.02	C : Country data	13.95	False	13.95	C : Country data	12.39	False	12.39	C : Country data	11.15	False	11.15	C : Country data	10.43	False	10.43	C : Country data	10.09	False	10.09	10.09	False	10.09	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	234	Faroe Islands	154	Northern Europe	Country	FRO	0	-7.122044325	62.21228119	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	238	Falkland Islands (Malvinas)	005	South America	Country	FLK	0	-58.75246778	-51.74562601	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	239	South Georgia and the South Sandwich Islands	005	South America	Country	SGS	0	-36.90662765	-54.20736749	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	242	Fiji	054	Melanesia	Country	FJI	1	177.9660884	-17.83301566	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	9.26	False	9.26	C : Country data	9.63	False	9.63	C : Country data	10.59	False	10.59	C : Country data	11.31	False	11.31	C : Country data	11.65	False	11.65	C : Country data	11.3	False	11.30	C : Country data	11.14	False	11.14	C : Country data	10.88	False	10.88	C : Country data	10.47	False	10.47	C : Country data	11.02	False	11.02	C : Country data	12.21	False	12.21	C : Country data	12.27	False	12.27	C : Country data	11.84	False	11.84	C : Country data	11.58	False	11.58	11.58	False	11.58	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	246	Finland	154	Northern Europe	Country	FIN	1	23.308447	61.91586738	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	13.17	False	13.17	C : Country data	14.41	False	14.41	C : Country data	16.95	False	16.95	C : Country data	16.11	False	16.11	C : Country data	16.07	False	16.07	C : Country data	14.97	False	14.97	C : Country data	15.5	False	15.50	C : Country data	15.09	False	15.09	C : Country data	13.59	False	13.59	C : Country data	12.2	False	12.20	C : Country data	12.06	False	12.06	C : Country data	6.55	False	6.55	C : Country data	5.44	False	5.44	C : Country data	1.43	False	1.43	1.43	False	1.43	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	248	Åland Islands	154	Northern Europe	Country	ALA	0	19.80945969	60.1544901	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	250	France	155	Western Europe	Country	FRA	1	2.457288129	46.62660861	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	21.55	False	21.55	C : Country data	21.99	False	21.99	C : Country data	45.87	False	45.87	C : Country data	44.87	False	44.87	C : Country data	44.54	False	44.54	C : Country data	41.91	False	41.91	C : Country data	41.55	False	41.55	C : Country data	41.35	False	41.35	C : Country data	38.96	False	38.96	C : Country data	38.58	False	38.58	C : Country data	38.0	False	38.00	C : Country data	37.54	False	37.54	C : Country data	37.08	False	37.08	C : Country data	35.86	False	35.86	35.86	False	35.86	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	254	French Guiana	005	South America	Country	GUF	0	-53.23619089	3.922673437	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	258	French Polynesia	061	Polynesia	Country	PYF	0	-149.4052367	-17.67709294	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	260	French Southern Territories	014	Eastern Africa	Country	ATF	0	69.64849091	-49.6068576	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	262	Djibouti	014	Eastern Africa	Country	DJI	1	42.18274707	11.56004161	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	2.11	False	2.11	C : Country data	2.06	False	2.06	C : Country data	2.4	False	2.40	C : Country data	2.34	False	2.34	C : Country data	3.04	False	3.04	C : Country data	3.52	False	3.52	C : Country data	4.33	False	4.33	C : Country data	4.92	False	4.92	C : Country data	5.13	False	5.13	C : Country data	4.84	False	4.84	C : Country data	5.37	False	5.37	C : Country data	6.03	False	6.03	C : Country data	5.89	False	5.89	C : Country data	7.28	False	7.28	7.28	False	7.28	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	266	Gabon	017	Middle Africa	Country	GAB	1	11.78727747	-0.60687619	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2005-2013]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS						C : Country data	3.97	False	3.97	C : Country data	3.94	False	3.94	C : Country data	4.01	False	4.01	C : Country data	3.86	False	3.86	C : Country data	4.22	False	4.22	C : Country data	4.64	False	4.64	C : Country data	5.22	False	5.22	C : Country data	8.87	False	8.87	C : Country data	9.23	False	9.23																	9.23	False	9.23	2013
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	268	Georgia	145	Western Asia	Country	GEO	1	43.3713615	42.04813028	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	9.49	False	9.49	C : Country data	10.93	False	10.93	C : Country data	13.2	False	13.20	C : Country data	16.17	False	16.17	C : Country data	20.87	False	20.87	C : Country data	19.9	False	19.90	C : Country data	20.47	False	20.47	C : Country data	22.88	False	22.88	C : Country data	27.27	False	27.27	C : Country data	32.33	False	32.33	C : Country data	32.26	False	32.26	C : Country data	32.14	False	32.14	C : Country data	32.67	False	32.67	C : Country data	33.19	False	33.19	33.19	False	33.19	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	270	Gambia	011	Western Africa	Country	GMB	1	-15.39944785	13.45295927	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	4.26	False	4.26	C : Country data	4.51	False	4.51	C : Country data	5.25	False	5.25	C : Country data	6.19	False	6.19	C : Country data	7.4	False	7.40	C : Country data	7.73	False	7.73	C : Country data	9.46	False	9.46	C : Country data	9.16	False	9.16	C : Country data	8.76	False	8.76	C : Country data	9.17	False	9.17	C : Country data	8.96	False	8.96	C : Country data	9.03	False	9.03	C : Country data	8.11	False	8.11	C : Country data	7.4	False	7.40	7.4	False	7.40	2017
8	8.10	8.10.1	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	2019.Q1.G.03	275	State of Palestine	145	Western Asia	Country	PSE	0	35.25694122	31.94347933	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	8.77	False	8.77	C : Country data	8.68	False	8.68	C : Country data	9.06	False	9.06	C : Country data	9.29	False	9.29	C : Country data	10.41	False	10.41	C : Country data	10.85	False	10.85	C : Country data	10.48	False	10.48	C : Country data	10.7	False	10.70	C : Country data	10.5	False	10.50	C : Country data	10.31	False	10.31	C : Country data	10.76	False	10.76	C : Country data	10.95	False	10.95	C : Country data	11.83	False	11.83	C : Country data	12.43	False	12.43	12.43	False	12.43	2017
