goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	004	Afghanistan	034	Southern Asia	Country	AFG	1	66.02688198	33.83160199	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	895.30249	False	895.30249	E : Estimated data	763.25063	False	763.25063	E : Estimated data	695.18517	False	695.18517	E : Estimated data	713.64785	False	713.64785	E : Estimated data	683.20475	False	683.20475	E : Estimated data	673.46374	False	673.46374	E : Estimated data	643.7692	False	643.7692	E : Estimated data	647.67338	False	647.67338	E : Estimated data	590.11011	False	590.11011	E : Estimated data	598.87799	False	598.87799	E : Estimated data	606.05893	False	606.05893	E : Estimated data	580.45887	False	580.45887	580.45887	False	580.45887	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	008	Albania	039	Southern Europe	Country	ALB	1	20.06660928	41.13897007	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	505.24116	False	505.24116	E : Estimated data	507.19926	False	507.19926	E : Estimated data	509.44707	False	509.44707	E : Estimated data	507.08372	False	507.08372	E : Estimated data	505.58347	False	505.58347	E : Estimated data	504.98233	False	504.98233	E : Estimated data	504.88916	False	504.88916	E : Estimated data	504.50799	False	504.50799	E : Estimated data	508.92932	False	508.92932	E : Estimated data	514.95317	False	514.95317	E : Estimated data	518.23288	False	518.23288	E : Estimated data	518.50051	False	518.50051	518.50051	False	518.50051	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	010	Antarctica	001	World	Country	ATA	0	21.47585697	-80.40897662																																																													
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	012	Algeria	015	Northern Africa	Country	DZA	1	2.678164227	28.15940032	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	224.94142	False	224.94142	E : Estimated data	237.08592	False	237.08592	E : Estimated data	249.64931	False	249.64931	E : Estimated data	267.94172	False	267.94172	E : Estimated data	276.54373	False	276.54373	E : Estimated data	331.13521	False	331.13521	E : Estimated data	383.17851	False	383.17851	E : Estimated data	408.83305	False	408.83305	E : Estimated data	427.96652	False	427.96652	E : Estimated data	450.10188	False	450.10188	E : Estimated data	416.29154	False	416.29154	E : Estimated data	421.7699	False	421.7699	421.7699	False	421.7699	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	016	American Samoa	061	Polynesia	Country	ASM	0	-170.7187269	-14.30587306	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.69752	False	0.69752	E : Estimated data	0.68834	False	0.68834	E : Estimated data	0.68589	False	0.68589	E : Estimated data	0.69125	False	0.69125	E : Estimated data	0.68799	False	0.68799	E : Estimated data	0.70045	False	0.70045	E : Estimated data	0.71555	False	0.71555	E : Estimated data	0.70258	False	0.70258	E : Estimated data	0.68461	False	0.68461	E : Estimated data	0.67261	False	0.67261	E : Estimated data	0.67648	False	0.67648	E : Estimated data	0.68015	False	0.68015	0.68015	False	0.68015	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	020	Andorra	039	Southern Europe	Country	AND	1	1.576257417	42.54548611	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.63712	False	0.63712	E : Estimated data	0.63621	False	0.63621	E : Estimated data	0.62661	False	0.62661	E : Estimated data	0.6295	False	0.6295	E : Estimated data	0.62804	False	0.62804	E : Estimated data	0.64185	False	0.64185	E : Estimated data	0.64631	False	0.64631	E : Estimated data	0.65511	False	0.65511	E : Estimated data	0.64255	False	0.64255	E : Estimated data	0.62632	False	0.62632	E : Estimated data	0.61897	False	0.61897	E : Estimated data	0.61554	False	0.61554	0.61554	False	0.61554	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	024	Angola	017	Middle Africa	Country	AGO	1	17.57817062	-12.33724746	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	879.65894	False	879.65894	E : Estimated data	892.88863	False	892.88863	E : Estimated data	910.26579	False	910.26579	E : Estimated data	924.28285	False	924.28285	E : Estimated data	927.97467	False	927.97467	E : Estimated data	929.13104	False	929.13104	E : Estimated data	937.98437	False	937.98437	E : Estimated data	943.87648	False	943.87648	E : Estimated data	942.44222	False	942.44222	E : Estimated data	933.72671	False	933.72671	E : Estimated data	929.39853	False	929.39853	E : Estimated data	913.35404	False	913.35404	913.35404	False	913.35404	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	028	Antigua and Barbuda	029	Caribbean	Country	ATG	1	-61.7999755	17.07761471	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	34.12484	False	34.12484	E : Estimated data	34.23637	False	34.23637	E : Estimated data	34.37404	False	34.37404	E : Estimated data	34.43471	False	34.43471	E : Estimated data	34.49146	False	34.49146	E : Estimated data	34.43529	False	34.43529	E : Estimated data	34.38696	False	34.38696	E : Estimated data	34.30703	False	34.30703	E : Estimated data	34.26824	False	34.26824	E : Estimated data	33.99871	False	33.99871	E : Estimated data	33.81094	False	33.81094	E : Estimated data	33.52537	False	33.52537	33.52537	False	33.52537	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	031	Azerbaijan	145	Western Asia	Country	AZE	1	50.01064725	40.39229544	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	72192.99067	False	72192.99067	E : Estimated data	72219.98411	False	72219.98411	E : Estimated data	72244.45545	False	72244.45545	E : Estimated data	72250.36764	False	72250.36764	E : Estimated data	72243.11306	False	72243.11306	E : Estimated data	72230.46917	False	72230.46917	E : Estimated data	72209.73169	False	72209.73169	E : Estimated data	72191.83225	False	72191.83225	E : Estimated data	72168.24771	False	72168.24771	E : Estimated data	72137.59069	False	72137.59069	E : Estimated data	72091.16936	False	72091.16936	E : Estimated data	72059.037	False	72059.037	72059.037	False	72059.037	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	032	Argentina	005	South America	Country	ARG	1	-65.14563274	-35.19446255	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	33790.73604	False	33790.73604	E : Estimated data	33959.14285	False	33959.14285	E : Estimated data	33373.81153	False	33373.81153	E : Estimated data	32498.1661	False	32498.1661	E : Estimated data	31394.78469	False	31394.78469	E : Estimated data	30197.9041	False	30197.9041	E : Estimated data	29474.34359	False	29474.34359	E : Estimated data	28751.54613	False	28751.54613	E : Estimated data	27982.35125	False	27982.35125	E : Estimated data	27488.37881	False	27488.37881	E : Estimated data	27611.45581	False	27611.45581	E : Estimated data	27897.89006	False	27897.89006	27897.89006	False	27897.89006	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	036	Australia	053	Australia and New Zealand	Country	AUS	1	134.3499412	-25.57717202	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	13581.91882	False	13581.91882	E : Estimated data	13054.64655	False	13054.64655	E : Estimated data	12439.14446	False	12439.14446	E : Estimated data	12233.94261	False	12233.94261	E : Estimated data	12308.90518	False	12308.90518	E : Estimated data	12171.97169	False	12171.97169	E : Estimated data	12266.35689	False	12266.35689	E : Estimated data	13197.17117	False	13197.17117	E : Estimated data	14029.76584	False	14029.76584	E : Estimated data	14309.33603	False	14309.33603	E : Estimated data	14532.99031	False	14532.99031	E : Estimated data	14511.38981	False	14511.38981	14511.38981	False	14511.38981	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	630.76356	False	630.76356	E : Estimated data	631.59076	False	631.59076	E : Estimated data	632.34397	False	632.34397	E : Estimated data	630.7713	False	630.7713	E : Estimated data	632.60543	False	632.60543	E : Estimated data	632.50931	False	632.50931	E : Estimated data	632.97507	False	632.97507	E : Estimated data	631.77641	False	631.77641	E : Estimated data	632.41883	False	632.41883	E : Estimated data	633.04252	False	633.04252	E : Estimated data	633.81456	False	633.81456	E : Estimated data	633.48585	False	633.48585	633.48585	False	633.48585	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	992.85523	False	992.85523	E : Estimated data	995.4033	False	995.4033	E : Estimated data	1002.94277	False	1002.94277	E : Estimated data	1008.42453	False	1008.42453	E : Estimated data	998.39934	False	998.39934	E : Estimated data	999.75231	False	999.75231	E : Estimated data	1003.94248	False	1003.94248	E : Estimated data	1002.05044	False	1002.05044	E : Estimated data	1020.46334	False	1020.46334	E : Estimated data	1026.50292	False	1026.50292	E : Estimated data	1053.23246	False	1053.23246	E : Estimated data	1076.81201	False	1076.81201	1076.81201	False	1076.81201	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	55.00717	False	55.00717	E : Estimated data	54.68884	False	54.68884	E : Estimated data	54.98676	False	54.98676	E : Estimated data	55.4553	False	55.4553	E : Estimated data	54.27772	False	54.27772	E : Estimated data	53.53308	False	53.53308	E : Estimated data	52.95059	False	52.95059	E : Estimated data	52.78851	False	52.78851	E : Estimated data	52.05308	False	52.05308	E : Estimated data	51.93554	False	51.93554	E : Estimated data	52.17058	False	52.17058	E : Estimated data	52.38316	False	52.38316	52.38316	False	52.38316	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	4523.88248	False	4523.88248	E : Estimated data	4566.60595	False	4566.60595	E : Estimated data	4573.92395	False	4573.92395	E : Estimated data	4634.64224	False	4634.64224	E : Estimated data	4681.15918	False	4681.15918	E : Estimated data	4632.56123	False	4632.56123	E : Estimated data	4651.7841	False	4651.7841	E : Estimated data	4694.43879	False	4694.43879	E : Estimated data	4668.92413	False	4668.92413	E : Estimated data	4646.67538	False	4646.67538	E : Estimated data	4698.30618	False	4698.30618	E : Estimated data	4681.36444	False	4681.36444	4681.36444	False	4681.36444	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	1308.78591	False	1308.78591	E : Estimated data	1314.19099	False	1314.19099	E : Estimated data	1319.17713	False	1319.17713	E : Estimated data	1323.01694	False	1323.01694	E : Estimated data	1324.31534	False	1324.31534	E : Estimated data	1326.59001	False	1326.59001	E : Estimated data	1328.61322	False	1328.61322	E : Estimated data	1331.65216	False	1331.65216	E : Estimated data	1331.46908	False	1331.46908	E : Estimated data	1333.31999	False	1333.31999	E : Estimated data	1332.75657	False	1332.75657	E : Estimated data	1333.45418	False	1333.45418	1333.45418	False	1333.45418	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.2315	False	0.2315	E : Estimated data	0.22525	False	0.22525	E : Estimated data	0.23336	False	0.23336	E : Estimated data	0.23961	False	0.23961	E : Estimated data	0.24245	False	0.24245	E : Estimated data	0.23953	False	0.23953	E : Estimated data	0.24478	False	0.24478	E : Estimated data	0.2491	False	0.2491	E : Estimated data	0.25084	False	0.25084	E : Estimated data	0.23466	False	0.23466	E : Estimated data	0.2164	False	0.2164	E : Estimated data	0.20312	False	0.20312	0.20312	False	0.20312	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	154.61125	False	154.61125	E : Estimated data	153.49404	False	153.49404	E : Estimated data	154.47958	False	154.47958	E : Estimated data	154.473	False	154.473	E : Estimated data	155.59128	False	155.59128	E : Estimated data	154.40099	False	154.40099	E : Estimated data	155.99168	False	155.99168	E : Estimated data	156.53542	False	156.53542	E : Estimated data	156.38026	False	156.38026	E : Estimated data	156.28273	False	156.28273	E : Estimated data	157.81137	False	157.81137	E : Estimated data	157.94881	False	157.94881	157.94881	False	157.94881	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	26.71582	False	26.71582	E : Estimated data	26.71718	False	26.71718	E : Estimated data	26.72287	False	26.72287	E : Estimated data	26.74088	False	26.74088	E : Estimated data	26.72574	False	26.72574	E : Estimated data	26.72381	False	26.72381	E : Estimated data	26.73492	False	26.73492	E : Estimated data	26.745	False	26.745	E : Estimated data	26.71821	False	26.71821	E : Estimated data	26.71989	False	26.71989	E : Estimated data	26.7206	False	26.7206	E : Estimated data	26.71547	False	26.71547	26.71547	False	26.71547	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	76.49682	False	76.49682	E : Estimated data	76.64861	False	76.64861	E : Estimated data	76.78404	False	76.78404	E : Estimated data	76.43589	False	76.43589	E : Estimated data	76.5572	False	76.5572	E : Estimated data	76.2584	False	76.2584	E : Estimated data	76.10678	False	76.10678	E : Estimated data	76.22383	False	76.22383	E : Estimated data	76.60473	False	76.60473	E : Estimated data	76.50051	False	76.50051	E : Estimated data	76.43328	False	76.43328	E : Estimated data	75.43269	False	75.43269	75.43269	False	75.43269	2016
6	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2019.Q1.G.03	068	Bolivia (Plurinational State of)	005	South America	Country	BOL	1	-64.66224284	-16.71273412	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	12626.11603	False	12626.11603	E : Estimated data	12711.54562	False	12711.54562	E : Estimated data	12399.32431	False	12399.32431	E : Estimated data	12007.95425	False	12007.95425	E : Estimated data	12067.53217	False	12067.53217	E : Estimated data	11916.36994	False	11916.36994	E : Estimated data	11414.62667	False	11414.62667	E : Estimated data	11100.06597	False	11100.06597	E : Estimated data	11555.69417	False	11555.69417	E : Estimated data	11551.88208	False	11551.88208	E : Estimated data	11536.44745	False	11536.44745	E : Estimated data	12019.7981	False	12019.7981	12019.7981	False	12019.7981	2016
