goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	797.7899743847657	False	797.7899743847657	797.7899743847657	False	797.7899743847657	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	3.8375153320313	False	3.8375153320313	3.8375153320313	False	3.8375153320313	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	086	British Indian Ocean Territory	014	Eastern Africa	Country	IOT	0	72.38715553	-7.299281071	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	090	Solomon Islands	054	Melanesia	Country	SLB	1	160.1584117	-9.622391719	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	8.151558125	False	8.1515581250000	8.151558125	False	8.1515581250000	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	092	British Virgin Islands	029	Caribbean	Country	VGB	0	-64.63294223	18.42256578	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	096	Brunei Darussalam	035	South-Eastern Asia	Country	BRN	1	114.6288563	4.49736984	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.51686015625	False	0.5168601562500	0.51686015625	False	0.5168601562500	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	100	Bulgaria	151	Eastern Europe	Country	BGR	1	25.23763153	42.75731323	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	46.8487717578125	False	46.8487717578125	46.8487717578125	False	46.8487717578125	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	104	Myanmar	035	South-Eastern Asia	Country	MMR	1	96.51752295	21.19332882	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	331.565790234375	False	331.5657902343750	331.565790234375	False	331.5657902343750	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	108	Burundi	014	Eastern Africa	Country	BDI	1	29.89080992	-3.366387428	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	18.6836499414063	False	18.6836499414063	18.6836499414063	False	18.6836499414063	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	116	Cambodia	035	South-Eastern Asia	Country	KHM	1	104.922836	12.71163737	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	14.98894453125	False	14.9889445312500	14.98894453125	False	14.9889445312500	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	120	Cameroon	017	Middle Africa	Country	CMR	1	12.7419827	5.692387031	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	94.1815252929688	False	94.1815252929688	94.1815252929688	False	94.1815252929688	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	124	Canada	021	Northern America	Country	CAN	1	-101.6575058	57.72360191	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	1970.0570507226564	False	1970.0570507226564	1970.0570507226564	False	1970.0570507226564	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	132	Cabo Verde	011	Western Africa	Country	CPV	1	-23.63544151	15.07791834	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	1.02484484375	False	1.0248448437500	1.02484484375	False	1.0248448437500	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	6.9390468164063	False	6.9390468164063	6.9390468164063	False	6.9390468164063	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	8.78662265625	False	8.7866226562500	8.78662265625	False	8.7866226562500	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	80.6952736132812	False	80.6952736132812	80.6952736132812	False	80.6952736132812	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	487.1934749023438	False	487.1934749023438	487.1934749023438	False	487.1934749023438	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	4846.0071337109375	False	4846.0071337109375	4846.0071337109375	False	4846.0071337109375	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	KM2	Square kilometers			G	Global	[2017]: NV = The figure has not been validated by the national statistical system for global reporting.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NV		True	NV	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	1.2797020507813	False	1.2797020507813	1.2797020507813	False	1.2797020507813	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	175	Mayotte	014	Eastern Africa	Country	MYT	0	45.14015057	-12.82217691	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	178	Congo	011	Western Africa	Country	COG	1	15.22052612	-0.840544119	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	24.0583985546875	False	24.0583985546875	24.0583985546875	False	24.0583985546875	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	180	Democratic Republic of the Congo	017	Middle Africa	Country	COD	1	23.65496507	-2.877154732	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	243.7368011035156	False	243.7368011035156	243.7368011035156	False	243.7368011035156	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	184	Cook Islands	061	Polynesia	Country	COK	0	-159.7711391	-21.22696458	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	188	Costa Rica	013	Central America	Country	CRI	1	-84.19712782	9.970998683	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	23.536760703125	False	23.5367607031250	23.536760703125	False	23.5367607031250	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	18.6030262890625	False	18.6030262890625	18.6030262890625	False	18.6030262890625	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	7.9774691796875	False	7.9774691796875	7.9774691796875	False	7.9774691796875	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	3.2644301074219	False	3.2644301074219	3.2644301074219	False	3.2644301074219	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	21.203455390625	False	21.2034553906250	21.203455390625	False	21.2034553906250	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.5935418945313	False	0.5935418945313	0.5935418945313	False	0.5935418945313	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.5116687109375	False	0.5116687109375	0.5116687109375	False	0.5116687109375	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	16.6292331054688	False	16.6292331054688	16.6292331054688	False	16.6292331054688	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	122.0854295898437	False	122.0854295898437	122.0854295898437	False	122.0854295898437	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	222	El Salvador	013	Central America	Country	SLV	1	-88.86862995	13.73603564	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	11.5125459960938	False	11.5125459960938	11.5125459960938	False	11.5125459960938	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	226	Equatorial Guinea	017	Middle Africa	Country	GNQ	1	10.46535826	1.565792376	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	9.4697951757812	False	9.4697951757812	9.4697951757812	False	9.4697951757812	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	231	Ethiopia	014	Eastern Africa	Country	ETH	1	39.63505296	8.631223181	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	552.3231004101563	False	552.3231004101563	552.3231004101563	False	552.3231004101563	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	232	Eritrea	014	Eastern Africa	Country	ERI	1	38.11074289	16.12894644	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	61.377574140625	False	61.3775741406250	61.377574140625	False	61.3775741406250	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	233	Estonia	154	Northern Europe	Country	EST	1	25.84093481	58.68487172	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	234	Faroe Islands	154	Northern Europe	Country	FRO	0	-7.122044325	62.21228119	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.2548359765625	False	0.2548359765625	0.2548359765625	False	0.2548359765625	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	238	Falkland Islands (Malvinas)	005	South America	Country	FLK	0	-58.75246778	-51.74562601	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	0.8668337304688	False	0.8668337304688	0.8668337304688	False	0.8668337304688	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	239	South Georgia and the South Sandwich Islands	005	South America	Country	SGS	0	-36.90662765	-54.20736749	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	1.9573580078125	False	1.9573580078125	1.9573580078125	False	1.9573580078125	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	242	Fiji	054	Melanesia	Country	FJI	1	177.9660884	-17.83301566	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	246	Finland	154	Northern Europe	Country	FIN	1	23.308447	61.91586738	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data	7.0849312890625	False	7.0849312890625	7.0849312890625	False	7.0849312890625	2017
15	15.4	15.4.2	ER_MTN_TOTL	Mountain area (square kilometres)	2019.Q1.G.03	248	Åland Islands	154	Northern Europe	Country	ALA	0	19.80945969	60.1544901	KM2	Square kilometers			G	Global	[2017]: NA = A figure was not provided.	[2017]: Food and Agriculture Organisation of United Nations ( FAO)		E : Estimated data		True	NA		True	NA	2017
