topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1985	value_1995	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP per capita	SYB025	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	US dollars	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	497.3111	1433.8597	2329.2686	2620.585	3112.2927	3638.8943	3444.5533	3312.8257	3670.4335	3408.4814	3558.7979	3529.6248	2995.1495	3082.1616	3244.6712	3244.6712	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP per capita	SYB025	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	US dollars	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	21544.1913	40929.6462	62559.4159	64100.9184	68294.8678	67031.3132	61480.5872	58858.7942	59190.9623	59282.3674	59592.6278	61361.144	62591.8524	64178.9003	65472.3894	65472.3894	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP per capita	SYB025	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	US dollars	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	343.5093	348.0768	342.2569	365.9189	410.4328	467.888	460.7898	457.1884	506.2274	498.1164	347.9132	388.7854	359.019	393.8529	427.7141	427.7141	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP per capita	SYB025	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	US dollars	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	424.7686	838.1071	1430.6071	1645.3904	1868.8567	2336.0926	2398.1503	2808.4347	3214.0138	3350.596	3620.4485	3847.8538	3891.2774	3932.3736	4184.3653	4184.3653	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP per capita	SYB025	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	US dollars	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	193.8302	234.7296	663.6148	715.1625	779.291	931.5108	819.325	922.8091	1055.9449	1102.2188	1051.307	1068.5753	837.5157	757.862	719.259	719.259	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP per capita	SYB025	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	US dollars	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	1558.5319	5252.9277	7615.3047	9484.6812	10526.8781	10781.3653	10243.3283	12860.1785	14705.6924	15431.9028	15941.3979	14794.3154	13736.636	13960.8935	15346.7279	15346.7279	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP per capita	SYB025	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	US dollars	0			For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.	Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	289.3353	592.3552	1729.6605	2070.4945	2657.2139	3420.2503	3779.3526	4486.5787	5537.63	6224.9207	6947.742	7540.636	7920.1578	7973.6566	8682.2496	8682.2496	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP per capita	SYB025	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	US dollars	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	1590.4422	2945.6882	3386.0256	3709.0788	4674.2195	5433.7204	5148.4221	6250.6549	7227.7398	7884.9844	8030.5859	7913.3832	6044.5257	5756.8617	6301.5899	6301.5899	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP per capita	SYB025	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	US dollars	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	675.0945	1016.4489	1287.2848	1334.8533	1238.4616	1387.5946	1339.3372	1315.216	1446.0699	1403.4334	1504.9296	1511.8259	1271.0576	1283.3935	1329.9175	1329.9175	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP per capita	SYB025	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	US dollars	0																							
