topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2005	value_2010	value_2015	value_2016	value_latest_year	latest_year
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	435.0	457.0	457.0	457.0	457.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	Hectares	3.0		Thousands	Estimate. For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.	Données estimatives. Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	12350.0	14500.0	16000.0	16000.0	16000.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	1587.0	1590.0	1906.0	1906.0	1906.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	53.0	53.0	53.0	53.0	53.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	Hectares	3.0		Thousands	[2005,2015]: Estimate.	[2005,2015]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	10.0	3.4	2.9	2.7	2.7	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	57.0	66.0	77.0	77.0	77.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	750.0	765.0	900.0	900.0	900.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	1.49	0.64	0.5	0.5	0.5	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	280.0	315.0	310.0	312.0	312.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	Hectares	3.0		Thousands			Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	73.0	84.0	75.5	72.0	72.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	Hectares	3.0		Thousands	[2010]: Estimate.	[2010]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	425.0	420.0	503.6	482.8	482.8	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	Hectares	3.0		Thousands			Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	43.0	29.9	26.4	26.3	26.3	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Hectares	3.0		Thousands			Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	77.0	77.0	43.0	46.0	46.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	270.0	350.0	500.0	500.0	500.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Hectares	3.0		Thousands			Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	7.0	5.0	3.0	3.0	3.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	15.0	17.0	17.0	17.0	17.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	400.0	400.0	355.0	355.0	355.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	Hectares	3.0		Thousands			Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	1214.0	1391.4	1483.0	1439.0	1439.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	Hectares	3.0		Thousands	[2010,2015-2016]: Estimate.	[2010,2015-2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	227.0	225.0	210.0	210.0	210.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	90.0	70.0	60.0	60.0	60.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	Hectares	3.0		Thousands	[2015-2016]: Estimate.	[2015-2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	768.0	1118.0	1140.0	1140.0	1140.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	Hectares	3.0		Thousands	Estimate.	Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	2.0	2.0	2.0	2.0	2.0	2016
13	Environment	Environnement	land	64	Land	Permanent crops area	SYB052	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	Hectares	3.0		Thousands			Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	11.1	7.1	3.0	3.0	3.0	2016
