topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	Percent	0			[2000-2012,2014-2017]: For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China. [2006,2013-2015]: Population aged 6 years and over. [2006]: Online at least one hour per week. [2012,2014-2015]: Estimate. [2013-2015]: Users in the last 6 months. [2014-2015]: Data refer to permanent residents.	[2000-2012,2014-2017]: Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan. [2006,2013-2015]: Population âgée de 6 ans et plus. [2006]: En ligne au moins une heure par semaine. [2012,2014-2015]: Données estimatives. [2013-2015]: Utilisateurs au cours des 6 derniers mois. [2014-2015]: Les données concernent les résidents permanents.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.7759	2.6397	4.5957	6.2	7.3	8.5233	10.5232	16.0	22.6	28.9	34.3	38.3	42.3001	45.8	47.9	50.3	53.2	54.3	54.3	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	Percent	0			[2001,2007]: Estimate. [2003]: Data refer to 30 June. [2008-2015,2017]: Population aged 5 years and over.	[2001,2007]: Données estimatives. [2003]: Données se rapportent 30 juin. [2008-2015,2017]: Population âgée de 5 ans et plus.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2.2075	2.8542	4.6	7.3889	9.1187	11.0073	15.3417	21.8	25.6	30.0	36.5	40.3509	48.98	51.7	52.57	55.905	58.1365	62.2599	62.2599	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	Percent	0			[2003-2017]: Estimate.	[2003-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.2717	0.4431	0.5549000000000001	0.8482000000000001	1.3273000000000001	2.0	2.2	2.5	3.0	3.5	5.1	5.5	5.9753	6.5	6.98	7.4592	7.9383	8.4782	8.4782	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	Percent	0					[2000-2004]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000-2004]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.2115	1.2115	1.2115	1.2115	1.2115														1.2115	2004
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	Percent	0			[2003-2006,2009-2017]: Estimate.	[2003-2006,2009-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0264	0.0322	0.1572	0.46	1.0775	1.4634	2.008	2.7597	4.2875	4.5	5.0	5.6	6.1067	6.6	7.11	7.616	8.1219	8.65	8.65	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	Percent	0			Estimate.	Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0059	0.0115	0.09280000000000001	0.13490000000000002	0.1962	0.23800000000000002	0.29610000000000003	0.37	0.44	0.56	0.7200000000000001	1.2	1.6800000000000002	2.2	3.0	3.8	6.21	8.6199	8.6199	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	Percent	0			[2000-2008,2012-2017]: Estimate.	[2000-2008,2012-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	15.6561	18.0832	20.0189	22.8696	23.9936	26.2	25.8572	25.6003	25.41	30.29	35.71	39.0288	42.0	45.0	48.0	51.0	54.0	54.0	54.0	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	Percent	0			[2005-2010,2012,2015]: Population aged 5 years and over. [2006-2007,2014]: Estimate. [2008-2013,2015]: Users in the last 3 months. [2013]: Break in the time series.	[2005-2010,2012,2015]: Population âgée de 5 ans et plus. [2006-2007,2014]: Données estimatives. [2008-2013,2015]: Utilisateurs au cours des 3 derniers mois. [2013]: Discontinuité dans la série.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	5.8003	9.5595	19.8949	20.3336	20.7923	22.07	25.1	28.4	32.29	34.33	36.5	39.2122	47.5	45.96	53.0	59.763	66.0287	71.5817	71.5817	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	Percent	0			[2005-2011,2013-2015]: Population aged 16 to 74 years. [2011-2012,2017]: Users in the last 3 months.	[2005-2011,2013-2015]: Population âgée de 16 à 74 ans. [2011-2012,2017]: Utilisateurs au cours des 3 derniers mois.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	6.6449	11.5586	17.76	22.75	30.91	33.14	37.98	41.44	44.24	50.58	56.55	57.79	61.94	66.7476	68.57	69.8031	72.6973	67.0962	67.0962	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	Percent	0			[2000-2001]: Refers only to users with access to the international network. [2002-2008,2010,2013]: Including users of the international network and also those having access only to the Cuban network. [2009]: Including users of the international network and also those having access only to the Cuban network. Users of international network account for 2.9%. [2011,2013-2015]: Population aged 6 years and over. [2012,2017]: Estimate.	[2000-2001]: Uniquement utilisateurs ayant accès au réseau international. [2002-2008,2010,2013]: Y compris les utilisateurs du réseau international et ceux qui n’ont accès qu’au réseau cubain. [2009]: Y compris les utilisateurs du réseau international et ceux qui n’ont accès qu’au réseau cubain. Les utilisateurs des réseaux internationaux représentent 2,9 %. [2011,2013-2015]: Population âgée de 6 ans et plus. [2012,2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.5412	1.0798	3.7706	5.2413	8.408	9.7381	11.1596	11.69	12.94	14.33	15.9	16.0173	21.2	27.93	29.0702	37.3051	42.98	49.1047	49.1047	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	Percent	0			[2003]: Estimate. [2004-2011,2013-2015]: Population aged 16 to 74 years. [2011-2012]: Users in the last 3 months.	[2003]: Données estimatives. [2004-2011,2013-2015]: Population âgée de 16 à 74 ans. [2011-2012]: Utilisateurs au cours des 3 derniers mois.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	15.2554	18.8188	28.32	30.09	33.83	32.81	35.83	40.77	42.31	49.81	52.99	56.8599	60.6899	65.4548	69.33	71.7159	75.9004	80.7432	80.7432	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Percent	0			[2002]: Estimate. [2003-2011,2013]: Population aged 16 to 74 years. [2011-2012,2017]: Users in the last 3 months. [2014-2016]: Population aged 16 years and over.	[2002]: Données estimatives. [2003-2011,2013]: Population âgée de 16 à 74 ans. [2011-2012,2017]: Utilisateurs au cours des 3 derniers mois. [2014-2016]: Population âgée de 16 ans et plus.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	9.7805	14.6972	23.93	34.3	35.5	35.27	47.93	51.93	62.97	64.43	68.82	70.49	73.43	74.1104	74.2317	75.6688	76.4812	78.7192	78.7192	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Percent	0			[2011]: Population aged 6 years and over. [2012-2017]: Estimate.	[2011]: Population âgée de 6 ans et plus. [2012-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.2252	0.3634	0.7029000000000001	0.9513	1.1825	1.271	1.5379	1.79	1.85	2.24	3.13	4.1483	4.5	4.9	6.0	11.255	11.994	14.119	14.119	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Percent	0			[2000]: E-mail users. [2001]: Estimate. [2002,2011-2012,2017]: Users in the last 3 months. [2002-2011,2013-2015]: Population aged 16 to 74 years.	[2000]: Utilisateurs du courrier électronique [2001]: Données estimatives. [2002,2011-2012,2017]: Utilisateurs au cours des 3 derniers mois. [2002-2011,2013-2015]: Population âgée de 16 à 74 ans.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	39.1724	42.9575	64.25	76.26	80.93	82.74	86.65	85.03	85.02	86.84	88.72	89.81	92.26	94.6297	95.99	96.3305	96.9678	97.0994	97.0994	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Percent	0			[2003-2009,2011-2013,2015-2017]: Estimate.	[2003-2009,2011-2013,2015-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	8.8148	13.2452	18.4249	23.6204	30.3196	38.5436	39.3982	40.2745	41.16	42.02	47.45	48.6	49.8	51.0	57.5	65.0	67.03	69.6197	69.6197	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Percent	0			[2010,2014,2017]: Estimate. [2011-2013,2015]: Population aged 12 years and over.	[2010,2014,2017]: Données estimatives. [2011-2013,2015]: Population âgée de 12 ans et plus.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	3.7047	4.4294	6.8237	7.8984000000000005	8.8656	11.4832	14.8449	17.66	20.82	27.72	31.4	38.0	42.32	45.9	49.58	54.2158	63.87	64.9932	64.9932	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	Percent	0			[2005-2007]: Estimate. [2006]: Population aged 10 years and over. [2009-2015,2017]: Population aged 5 years and over.	[2005-2007]: Données estimatives. [2006]: Population âgée de 10 ans et plus. [2009-2015,2017]: Population âgée de 5 ans et plus.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.4622	2.6704	4.2608	4.4602	4.8344000000000005	5.9943	7.2	10.8	18.8	24.6	29.03	31.3668	35.1351	40.2791	45.5904	48.9404	54.0629	57.2722	57.2722	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	Percent	0			[2001-2005,2011,2016-2017]: Estimate. [2001-2010,2013-2014]: Population aged 10 years and over. [2013]: Users in the last 12 months.	[2001-2005,2011,2016-2017]: Données estimatives. [2001-2010,2013-2014]: Population âgée de 10 ans et plus. [2013]: Utilisateurs au cours des 12 derniers mois.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.1774	1.5	1.9	2.5	3.2	4.2	5.5	6.11	10.08	12.11	15.9	18.9	20.3214	23.1093	24.7617	26.8026	28.9971	31.2514	31.2514	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	Percent	0			[2007-2009,2011-2017]: Estimate.	[2007-2009,2011-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.13240000000000002	0.1653	0.32120000000000004	0.5205000000000001	0.8439000000000001	1.1498	1.2792	1.5571000000000002	1.82	2.13	6.0	11.5	13.943200000000001	16.4	18.86	21.32	23.78	26.24	26.24	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	Percent	0			[2008-2014,2017]: Estimate.	[2008-2014,2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.015300000000000001	0.037200000000000004	0.0724	0.1058	0.1553	0.2197	0.3106	0.37	0.45	0.54	0.75	1.1	2.9	4.6	7.7	13.8552	15.3669	18.6181	18.6181	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	Percent	0			[2007-2017]: Estimate.	[2007-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.13670000000000002	0.1578	0.22710000000000002	0.22710000000000002	0.22710000000000002	0.22710000000000002	0.22710000000000002	0.41000000000000003	0.47000000000000003	0.54	0.61	0.7000000000000001	0.8	0.9	0.9900000000000001	1.0837	1.1771	1.3089	1.3089	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	Percent	0			[2002-2003,2015]: Estimate. [2004-2011,2013-2015]: Population aged 16 to 74 years. [2010-2012]: Users in the last 3 months.	[2002-2003,2015]: Données estimatives. [2004-2011,2013-2015]: Population âgée de 16 à 74 ans. [2010-2012]: Utilisateurs au cours des 3 derniers mois.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	28.577	31.5275	41.52	45.32	53.2	61.45	63.51	66.19	70.58	72.5	74.1	76.5	78.3899	80.0043	84.2415	87.2373	87.2373	88.1025	88.1025	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	Percent	0			[2003-2006,2011-2017]: Estimate.	[2003-2006,2011-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	32.9164	43.247	53.2992	58.9126	66.5336	67.9026	69.3594	75.98	75.57	75.18	75.2	80.7322	85.3352	90.0	93.3	94.2	95.1087	97.582	97.582	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	Percent	0			[2003-2006,2012-2017]: Estimate.	[2003-2006,2012-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	58.6207	64.6039	64.1458	64.0162	67.3174	84.0054	87.1022	90.06	92.96	95.84	95.84	96.38	96.923	96.9	97.6	98.3051	99.0152	99.0152	99.0152	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	Percent	0			[2007-2017]: Estimate.	[2007-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.4969000000000001	1.858	6.1526	6.7254000000000005	7.4129000000000005	8.4536	9.6	10.8978	13.0	17.0	20.0	28.0	33.7424	35.2	37.4	42.5	46.507	49.9664	49.9664	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	Percent	0			[2000-2001]: Population aged 15 years and over. [2000-2002,2009,2011-2012]: Users in the last 3 months. [2002-2011,2013]: Population aged 16 to 74 years. [2014-2016]: Population aged 16 to 89 years. [2014]: Break in the time series.	[2000-2001]: Population âgée de 15 ans et plus. [2000-2002,2009,2011-2012]: Utilisateurs au cours des 3 derniers mois. [2002-2011,2013]: Population âgée de 16 à 74 ans. [2014-2016]: Population âgée de 16 à 89 ans. [2014]: Discontinuité dans la série.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	37.2485	43.1054	62.43	69.22	72.39	74.48	79.66	80.78	83.67	82.49	86.89	88.71	89.88	91.5144	86.5304	86.4221	87.7036	87.4689	87.4689	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	Percent	0			[2000,2015-2017]: Population aged 15 years and over. [2000]: Users in the last 12 months. [2001-2005]: Population aged 11 years and over. [2001-2005]: Users in the last month. [2006-2011,2013-2014]: Population aged 16 to 74 years. [2011-2012]: Users in the last 3 months. [2015]: Break in the time series.	[2000,2015-2017]: Population âgée de 15 ans et plus. [2000]: Utilisateurs au cours des 12 derniers mois. [2001-2005]: Population âgée de 11 ans et plus. [2001-2005]: Utilisateurs au cours du mois passé. [2006-2011,2013-2014]: Population âgée de 16 à 74 ans. [2011-2012]: Utilisateurs au cours des 3 derniers mois. [2015]: Discontinuité dans la série.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	14.3079	26.3259	30.18	36.14	39.15	42.87	46.87	66.09	70.68	71.58	77.28	77.82	81.44	81.9198	83.75	78.01	79.27	80.5	80.5	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	Percent	0																										
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	Percent	0			[2011-2017]: Estimate.	[2011-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	6.3571	6.2516	8.2002	14.1243	17.8845	21.5422	25.108	28.59	33.87	44.6	49.0	49.0	52.8766	56.8	60.68	64.5602	68.4404	72.7039	72.7039	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	Percent	0			[2009-2016]: Estimate.	[2009-2016]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.1945	0.3435	0.48700000000000004	0.6259	0.7813	0.9536	1.27	1.62	2.26	4.0	6.5	7.0	8.2672	9.5	10.71	11.9224	13.1349	55.6814	55.6814	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	Percent	0			[2007-2017]: Estimate.	[2007-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.2161	1.3476	1.9395	2.6596	2.9791	4.8933	5.4892	5.767	7.5	9.5	13.0	18.0	24.0	30.538	38.0712	45.7845	48.0523	50.3201	50.3201	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	Percent	0			[2005,2008-2009,2011-2012,2014]: Estimate. [2013-2014]: Users in the last 12 months. [2013-2015,2017]: Population aged 6 years and over. [2015,2017]: Users in the last 3 months. [2015]: Break in the time series.	[2005,2008-2009,2011-2012,2014]: Données estimatives. [2013-2014]: Utilisateurs au cours des 12 derniers mois. [2013-2015,2017]: Population âgée de 6 ans et plus. [2015,2017]: Utilisateurs au cours des 3 derniers mois. [2015]: Discontinuité dans la série.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.4847	0.9923000000000001	1.5878999999999999	2.5588	3.8862	6.0795	7.5269	8.26	10.01	20.07	26.9	31.52	36.94	43.3	44.0	47.5698	59.26	60.4913	60.4913	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	Percent	0			[2005,2008-2009,2011-2017]: Estimate.	[2005,2008-2009,2011-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.9218000000000001	1.3368	1.7968000000000002	2.4368	3.308	3.799	5.2377	6.205	6.88	7.63	9.2	10.8703	12.4492	14.0	15.56	16.5	18.5	19.8365	19.8365	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	Percent	0			[2005-2008,2010-2011,2013,2015-2017]: Estimate. [2005-2009,2014]: Population aged 10 years and over.	[2005-2008,2010-2011,2013,2015-2017]: Données estimatives. [2005-2009,2014]: Population âgée de 10 ans et plus.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.1113	1.8369	3.1001	4.1306	4.4009	16.005	18.41	21.176	24.358	32.23	37.4	41.08	43.4	46.6	53.67	57.4242	61.1784	65.2	65.2	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	Percent	0			[2002,2011-2012]: Users in the last 3 months. [2002-2011,2013-2015]: Population aged 16 to 74 years. [2015-2016]: Estimate. [2017]: Population aged 10 years and over.	[2002,2011-2012]: Utilisateurs au cours des 3 derniers mois. [2002-2011,2013-2015]: Population âgée de 16 à 74 ans. [2015-2016]: Données estimatives. [2017]: Population âgée de 10 ans et plus.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	30.2163	31.6509	48.82	55.9	64.73	68.71	72.16	75.16	78.0	79.0	82.0	81.27	82.35	84.17	86.19	84.3955	84.3955	84.3955	84.3955	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	Percent	0			[2001,2011-2017]: Estimate. [2010]: Break in the time series. [2010]: Population aged 12 years and over.	[2001,2011-2017]: Données estimatives. [2010]: Discontinuité dans la série. [2010]: Population âgée de 12 ans et plus.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.15360000000000001	0.2	0.8303	1.1931	1.7168	1.8312	2.7232000000000003	3.85	4.27	5.44	7.8	9.0	10.6	15.0	25.5177	31.4479	34.666	37.8842	37.8842	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	Percent	0			[2002-2006,2008-2009,2012-2017]: Estimate.	[2002-2006,2008-2009,2012-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	19.1316	21.1711	23.6702	28.3258	32.8861	39.0701	45.2986	51.61	58.0	65.07	65.0	65.0	65.017	65.017	65.017	65.017	94.4445	94.4445	94.4445	2017
5	Communication	Communications	internet_n	106	Internet Usage	Percentage of individuals using the internet	SYB105	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	Percent	0			[2000-2005,2007-2008,2012-2017]: Estimate.	[2000-2005,2007-2008,2012-2017]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.7852000000000001	2.3375	2.5	3.0	3.5	4.0	4.5	6.0	7.0	8.97	9.07	10.0	10.7468	11.5	12.25	12.9975	13.7	14.5818	14.5818	2017
