topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	activityCode	activityDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_latest_year	latest_year
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_METAL_PRODUCTS_MACHINERY	Metal products and machinery	Index	0	2005=100		[2007-2014]: Including basic metals.	[2007-2014]: Y compris les métaux de base.	[2007-2014]: United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.	[2007-2014]: 								113.9	126.6	109.2	145.6	167.1	206.0	218.1	215.7	215.7	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_MINING	Mining	Index	0	2005=100				[2005-2014]: United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.	[2005-2014]: 						100.0	116.7	136.5	156.7	153.1	241.7	361.4	477.0	699.8	695.1	695.1	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_TEXTILES_APPAREL_LEATHER_FOOTWEAR	Textiles, wearing apparel, leather, footwear	Index	0	2005=100				[2005-2014]: United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.	[2005-2014]: 						100.0	114.1	106.6	128.1	159.6	181.7	183.6	168.5	195.2	231.9	231.9	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_TOTAL	Total industry - Mining; manufacturing; electricity, gas and water	Index	0	2005=100				[2005-2014]: United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.	[2005-2014]: 						100.0	112.3	118.5	142.7	148.3	200.2	237.6	273.4	349.1	355.3	355.3	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_WATER_WASTE_MGNT	Water and waste management	Index	0	2005=100				[2007-2014]: United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.	[2007-2014]: 								102.8	131.1	125.5	110.6	118.4	108.4	116.0	116.1	116.1	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_BASIC_METALS	Basic metals	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_ELEC_GAS_WATER	Electricity, gas and water	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_MACHINERY	Machinery	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_METAL_PRODUCTS	Metal products	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_MISC_MANUFACTURING	Miscellaneous manufacturing industries	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	IND_MINING_MANUFACTURING	Mining and manufacturing	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_CHEM_PET_RUB_PLA	Chemicals, petroleum, rubber and plastic products	Index	0	2005=100		Data classified according to ISIC Rev. 3.	Données classifiées selon la CITI, Rév. 3.	United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.		111.0	115.3	112.4	110.7	99.2	100.0	97.1	99.2	103.8	109.1	129.2	123.7	115.7	115.3	145.9	145.9	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_ELEC_GAS_STEAM	Electricity, gas, steam	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_FOOD_BEV_TOB	Food, beverages and tobacco	Index	0	2005=100		Data classified according to ISIC Rev. 3.	Données classifiées selon la CITI, Rév. 3.	United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.		230.5	201.6	163.1	129.4	109.2	100.0	88.9	87.1	93.0	84.4	81.7	98.7	96.8	96.0	103.0	103.0	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_MANUFACTURING	Manufacturing	Index	0	2005=100		Data classified according to ISIC Rev. 3.	Données classifiées selon la CITI, Rév. 3.	United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.		112.5	111.4	109.8	105.9	103.5	100.0	90.7	87.2	88.9	90.4	85.5	84.3	84.3	85.9	86.4	86.4	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_METAL_PRODUCTS_MACHINERY	Metal products and machinery	Index	0	2005=100		[2007-2014]: Data classified according to ISIC Rev. 3.	[2007-2014]: Données classifiées selon la CITI, Rév. 3.	[2007-2014]: United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.	[2007-2014]: 								77.9	75.8	74.7	73.9	80.6	82.1	83.2	70.3	70.3	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_MINING	Mining	Index	0	2005=100		Data classified according to ISIC Rev. 3.	Données classifiées selon la CITI, Rév. 3.	United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.		82.9	80.5	86.5	87.1	86.1	100.0	116.7	125.9	138.3	143.0	138.3	125.2	118.2	125.3	133.6	133.6	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_TEXTILES_APPAREL_LEATHER_FOOTWEAR	Textiles, wearing apparel, leather, footwear	Index	0	2005=100		Data classified according to ISIC Rev. 3.	Données classifiées selon la CITI, Rév. 3.	United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.		116.3	105.0	108.1	104.3	100.5	100.0	76.7	64.0	58.7	59.4	53.6	47.6	42.7	42.8	45.6	45.6	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_TOTAL	Total industry - Mining; manufacturing; electricity, gas and water	Index	0	2005=100		Data classified according to ISIC Rev. 3.	Données classifiées selon la CITI, Rév. 3.	United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.		91.6	91.4	92.4	93.5	93.9	100.0	96.7	97.0	98.7	99.2	96.7	97.0	98.6	99.5	104.2	104.2	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_WATER_WASTE_MGNT	Water and waste management	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_BASIC_METALS	Basic metals	Index	0	2005=100		Data classified according to ISIC Rev. 3.	Données classifiées selon la CITI, Rév. 3.	United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.		77.4	83.5	92.2	112.7	112.5	100.0	100.3	100.3	133.9	204.3	109.4	57.1	101.4	142.5	108.8	108.8	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_ELEC_GAS_WATER	Electricity, gas and water	Index	0	2005=100		[2007-2014]: Data classified according to ISIC Rev. 3. [2007-2014]: Data refers to electricity only.	[2007-2014]: Données classifiées selon la CITI, Rév. 3. [2007-2014]: Les données ne concernent que l'électricité.	[2007-2014]: United Nations Statistics Division, New York, Environment and energy statistics branch, Industrial and Energy Statistics Section, last accessed November 2015.	[2007-2014]: 								109.5	118.2	126.6	133.7	144.6	162.2	165.6	178.9	178.9	2014
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_MACHINERY	Machinery	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_METAL_PRODUCTS	Metal products	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_MISC_MANUFACTURING	Miscellaneous manufacturing industries	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	IND_MINING_MANUFACTURING	Mining and manufacturing	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_CHEM_PET_RUB_PLA	Chemicals, petroleum, rubber and plastic products	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_ELEC_GAS_STEAM	Electricity, gas, steam	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_FOOD_BEV_TOB	Food, beverages and tobacco	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_MANUFACTURING	Manufacturing	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_METAL_PRODUCTS_MACHINERY	Metal products and machinery	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_MINING	Mining	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_TEXTILES_APPAREL_LEATHER_FOOTWEAR	Textiles, wearing apparel, leather, footwear	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_TOTAL	Total industry - Mining; manufacturing; electricity, gas and water	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_WATER_WASTE_MGNT	Water and waste management	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_BASIC_METALS	Basic metals	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_ELEC_GAS_WATER	Electricity, gas and water	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_MACHINERY	Machinery	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_METAL_PRODUCTS	Metal products	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_MISC_MANUFACTURING	Miscellaneous manufacturing industries	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	IND_MINING_MANUFACTURING	Mining and manufacturing	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_CHEM_PET_RUB_PLA	Chemicals, petroleum, rubber and plastic products	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_ELEC_GAS_STEAM	Electricity, gas, steam	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_FOOD_BEV_TOB	Food, beverages and tobacco	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_MANUFACTURING	Manufacturing	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_METAL_PRODUCTS_MACHINERY	Metal products and machinery	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_MINING	Mining	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_TEXTILES_APPAREL_LEATHER_FOOTWEAR	Textiles, wearing apparel, leather, footwear	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_TOTAL	Total industry - Mining; manufacturing; electricity, gas and water	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_WATER_WASTE_MGNT	Water and waste management	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_BASIC_METALS	Basic metals	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_ELEC_GAS_WATER	Electricity, gas and water	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_MACHINERY	Machinery	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_METAL_PRODUCTS	Metal products	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_MISC_MANUFACTURING	Miscellaneous manufacturing industries	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	IND_MINING_MANUFACTURING	Mining and manufacturing	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_CHEM_PET_RUB_PLA	Chemicals, petroleum, rubber and plastic products	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_ELEC_GAS_STEAM	Electricity, gas, steam	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_FOOD_BEV_TOB	Food, beverages and tobacco	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_MANUFACTURING	Manufacturing	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_METAL_PRODUCTS_MACHINERY	Metal products and machinery	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_MINING	Mining	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_TEXTILES_APPAREL_LEATHER_FOOTWEAR	Textiles, wearing apparel, leather, footwear	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_TOTAL	Total industry - Mining; manufacturing; electricity, gas and water	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_WATER_WASTE_MGNT	Water and waste management	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_BASIC_METALS	Basic metals	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_ELEC_GAS_WATER	Electricity, gas and water	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_MACHINERY	Machinery	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_METAL_PRODUCTS	Metal products	Index	0	2005=100																						
9	Price and production indices	Indices des prix et de la production	industindx	23	Index of Industrial Production	Index of industrial production	SYB027	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	IND_MISC_MANUFACTURING	Miscellaneous manufacturing industries	Index	0	2005=100																						
