topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	speciesCode	speciesDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2004	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	value_latest_year	latest_year
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	2.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	18.0	18.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	30.0	30.0	30.0	32.0	38.0	41.0	42.0	42.0	42.0	45.0	48.0	48.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	104.0	126.0	131.0	134.0	143.0	147.0	153.0	153.0	184.0	191.0	199.0	199.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	72.0	80.0		86.0	89.0	90.0	95.0	95.0	126.0	130.0	133.0	133.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	48.0	62.0	14.0	62.0	65.0	65.0	65.0	70.0	70.0	70.0	70.0	70.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	PLANTS	Plants	Number of species	0			[2016]: Break in the time series.	[2016]: Discontinuité dans la série.	World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	1815.0	1837.0	1837.0	1837.0	1843.0	1840.0	1848.0	1866.0	1862.0	1864.0	1884.0	1884.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	2151.0	2255.0	2260.0	2282.0	2301.0	2299.0	2308.0	2353.0	2358.0	2368.0	2388.0	2388.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	288.0	356.0		383.0	393.0	394.0	395.0	417.0	426.0	434.0	434.0	434.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	1.0	6.0	6.0	6.0	7.0	7.0	7.0	10.0	10.0	10.0	10.0	10.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	25.0	27.0	27.0	26.0	29.0	29.0	29.0	29.0	29.0	30.0	33.0	33.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	49.0	72.0	74.0	74.0	80.0	83.0	83.0	86.0	86.0	87.0	93.0	93.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	23.0	39.0		42.0	44.0	47.0	47.0	47.0	47.0	47.0	50.0	50.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	2.0	2.0	2.0	2.0	3.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	61.0	68.0	68.0	67.0	68.0	77.0	79.0	88.0	87.0	95.0	98.0	98.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	101.0	130.0	132.0	131.0	135.0	151.0	155.0	178.0	177.0	185.0	188.0	188.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	38.0	60.0		62.0	64.0	69.0	71.0	85.0	85.0	86.0	86.0	86.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	6.0	15.0	11.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	22.0	26.0	24.0	25.0	40.0	40.0	41.0	41.0	43.0	47.0	64.0	64.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	93.0	120.0	120.0	123.0	141.0	144.0	145.0	148.0	148.0	157.0	179.0	179.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	65.0	79.0		83.0	86.0	89.0	89.0	92.0	90.0	95.0	100.0	100.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	50.0	50.0	50.0	58.0	58.0	58.0	58.0	58.0	58.0	58.0	58.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	6.0	6.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	34.0	97.0	100.0	103.0	113.0	113.0	113.0	120.0	122.0	130.0	137.0	137.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	31.0	44.0		49.0	51.0	51.0	51.0	58.0	59.0	67.0	73.0	73.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	4.0	3.0	3.0	6.0	6.0	6.0	6.0	6.0	6.0	7.0	7.0	7.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	PLANTS	Plants	Number of species	0			[2016]: Break in the time series.	[2016]: Discontinuité dans la série.	World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	3.0	3.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	12.0	11.0	15.0	17.0	17.0	17.0	17.0	22.0	23.0	24.0	25.0	25.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	8.0	8.0		11.0	11.0	11.0	11.0	14.0	15.0	15.0	15.0	15.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	PLANTS	Plants	Number of species	0			[2016]: Break in the time series.	[2016]: Discontinuité dans la série.	World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	11.0	13.0	13.0	13.0	13.0	13.0	14.0	21.0	21.0	23.0	25.0	25.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	11.0	13.0		13.0	13.0	13.0	14.0	20.0	20.0	22.0	23.0	23.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	6.0	6.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	26.0	23.0	24.0	24.0	23.0	23.0	23.0	23.0	23.0	22.0	23.0	23.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	21.0	18.0		19.0	18.0	18.0	18.0	18.0	18.0	17.0	17.0	17.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	2.0	90.0	87.0	155.0	165.0	165.0	165.0	165.0	165.0	165.0	165.0	165.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	66.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	71.0	78.0	78.0	78.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	101.0	192.0	195.0	262.0	278.0	278.0	278.0	282.0	291.0	298.0	300.0	300.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	33.0	37.0		42.0	48.0	48.0	48.0	52.0	55.0	55.0	57.0	57.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	10.0	7.0	6.0	9.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	PLANTS	Plants	Number of species	0			[2016]: Break in the time series.	[2016]: Discontinuité dans la série.	World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	1.0	1.0	2.0	2.0	2.0	2.0	2.0	8.0	8.0	8.0	8.0	8.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	25.0	18.0	22.0	24.0	25.0	25.0	25.0	35.0	36.0	37.0	37.0	37.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	14.0	10.0		13.0	13.0	13.0	13.0	17.0	18.0	19.0	19.0	19.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	INVERTEBRATES	Invertebrates	Number of species	0			[2011]: Excluding overseas territories.	[2011]: Non compris les départements d'outre-mer.	World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	65.0	91.0	29.0	121.0	127.0	132.0	133.0	137.0	153.0	160.0	160.0	160.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	PLANTS	Plants	Number of species	0			[2011]: Excluding overseas territories. [2016]: Break in the time series.	[2011]: Non compris les départements d'outre-mer. [2016]: Discontinuité dans la série.	World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	2.0	15.0	32.0	32.0	32.0	32.0	33.0	43.0	43.0	55.0	57.0	57.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	_T	Total	Number of species	0			[2011]: Excluding overseas territories.	[2011]: Non compris les départements d'outre-mer.	World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	120.0	168.0	216.0	219.0	229.0	234.0	236.0	260.0	278.0	299.0	300.0	300.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	53.0	62.0		66.0	70.0	70.0	70.0	80.0	82.0	84.0	83.0	83.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2019
