topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1980	value_1981	value_1982	value_1983	value_1984	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_latest_year	latest_year
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	34	Southern Asia	1	50	Bangladesh	BGD	1	89.17660788	22.86961622	Number of vehicles	3.0		Thousands			[1980-1998]: United Nations Statistics Division, New York, transport statistics database.	[1980-1998]: 	19.0	20.7	22.2	39.2	40.7	42.4	60.6	63.9	67.5	71.7	76.6	82.2	87.5	92.4	99.4	111.7	126.8	138.1	145.9								145.9	1998
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	145	Western Asia	1	51	Armenia	ARM	1	44.93839317	40.29499741	Number of vehicles	3.0																																		
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	29	Caribbean	1	52	Barbados	BRB	1	-59.5346489	13.13648273	Number of vehicles	3.0		Thousands	[1985-1999]: Including pick-ups.	[1985-1999]: Y compris les fourgonnettes.	[1985-1999]: United Nations Statistics Division, New York, transport statistics database.	[1985-1999]: 						5.3	5.1	5.4	5.4	5.8	5.8	5.8	5.6	5.8	5.8	7.1	6.9	7.9	8.6	9.4							9.4	1999
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	155	Western Europe	1	56	Belgium	BEL	1	4.660976456	50.64104975	Number of vehicles	3.0		Thousands			United Nations Statistics Division, New York, transport statistics database.		318.6	303.6	303.8	307.3	310.7	318.9	326.9	344.1	358.7	377.7	396.0	414.3	420.0	427.7	444.4	457.1	471.8	491.3	510.1	539.0	563.2	587.3	602.1	603.0	626.0	652.0	652.0	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	21	Northern America	1	60	Bermuda	BMU	0	-64.78155012	32.27881922	Number of vehicles	3.0		Thousands	[2004-2005]: Including buses, taxis & limousines; trucks & tank wagons; general haulage; construction vehicles; forces vehicles; and tractors & trailers.	[2004-2005]: Y compris autocars, taxis et véhicules de louage; camions et camions-citernes; véhicules de transports généraux ; engins de chantier; véhicules de transport de troupes; tracteurs et remorques	United Nations Statistics Division, New York, transport statistics database.		2.9	2.9	3.1	3.3	3.5	3.6	3.7	3.7	3.8	4.1	4.2	4.0	4.1	4.1	4.3	4.5	4.2	4.2	4.5	4.4	4.6	4.8	4.8	4.7	5.0	5.0	5.0	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	34	Southern Asia	1	64	Bhutan	BTN	1	90.45098484	27.39598568	Number of vehicles	3.0																																		
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	5	South America	1	68	Bolivia (Plurinational State of)	BOL	1	-64.66224284	-16.71273412	Number of vehicles	3.0		Thousands			[1980-2004]: United Nations Statistics Division, New York, transport statistics database.	[1980-2004]: 	10.4	12.3	13.7	15.6	17.6	20.7	44.0	53.7	60.5	66.7	73.1	80.2	87.7	95.3	103.4	112.2	119.8	124.8	110.4	99.0	139.0	146.0	150.0	158.0	174.0		174.0	2004
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	39	Southern Europe	1	70	Bosnia and Herzegovina	BIH	1	17.78584332	44.16845548	Number of vehicles	3.0																																		
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	18	Southern Africa	1	72	Botswana	BWA	1	23.81380223	-22.18810073	Number of vehicles	3.0		Thousands			United Nations Statistics Division, New York, transport statistics database.		16.4	16.1	17.7	19.8	22.0	37.0	28.9	30.1	34.8	38.4	41.3	45.3	49.2	55.0	60.9	63.7	48.1	52.3	58.7	67.9	85.0	91.0	97.0	102.0	108.0	111.0	111.0	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	5	South America	1	76	Brazil	BRA	1	-53.08432878	-10.77668561	Number of vehicles	3.0		Thousands			[1980-1988]: United Nations Statistics Division, New York, transport statistics database.	[1980-1988]: 	2093.4	2062.8	2149.2	2237.9	2285.2	2410.0	2350.0	2373.6	2407.8																		2407.8	1988
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	13	Central America	1	84	Belize	BLZ	1	-88.70199554	17.19965901	Number of vehicles	3.0		Thousands	[1995-2002]: Excluding government vehicles. [1995-2002]: Number of licensed vehicles.	[1995-2002]: Nombre de véhicules automobiles immatriculés. [1995-2002]: Non compris les véhicules des administrations publiques.	[1995-2002]: United Nations Statistics Division, New York, transport statistics database.	[1995-2002]: 																3.0	3.1	3.6	3.7	6.5	6.4	7.6	7.8				7.8	2002
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	54	Melanesia	1	90	Solomon Islands	SLB	1	160.1584117	-9.622391719	Number of vehicles	3.0																																		
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	29	Caribbean	1	92	British Virgin Islands	VGB	0	-64.63294223	18.42256578	Number of vehicles	3.0		Thousands			[1995-2004]: United Nations Statistics Division, New York, transport statistics database.	[1995-2004]: 																1.3	1.304	1.38	1.43	1.45	1.45	1.57	1.84	1.62	2.19		2.19	2004
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	Number of vehicles	3.0		Thousands			United Nations Statistics Division, New York, transport statistics database.		7.0	8.3	8.4	8.9	9.3	9.7	10.0	10.2	10.4	10.8	11.4	11.9	13.7	14.5	15.4	16.3	17.3	18.3	18.6	19.1	19.3	19.7	20.3	20.8	21.27	22.12	22.12	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	Number of vehicles	3.0		Thousands			[1989-2005]: United Nations Statistics Division, New York, transport statistics database.	[1989-2005]: 										187.3	195.4	209.8	224.5	243.2	255.4	264.2	270.7	273.2	283.8	293.5	301.7	312.5	323.0	337.2	354.0	371.0	371.0	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	Number of vehicles	3.0		Thousands	[1980-2004]: Including vehicles operated by police or other governmental security organizations.	[1980-2004]: Y compris les véhicules de la police ou d'autres services gouvernementaux d'ordre public.	[1980-2004]: United Nations Statistics Division, New York, transport statistics database.	[1980-2004]: 	44.7	46.2	47.2	49.2	50.2	51.9	53.5	50.7	51.6	53.7	54.9	56.6	59.7	66.6	58.2	63.1	68.3	74.8	75.9	83.4	90.4	98.9	113.0	121.0	131.0		131.0	2004
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	Number of vehicles	3.0		Thousands			[1980-1994]: United Nations Statistics Division, New York, transport statistics database.	[1980-1994]: 	2.7	3.4	4.2	4.6	5.1	5.6	7.5	8.4	9.0	9.7	10.4	11.3	11.8	12.3	10.2												10.2	1994
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	Number of vehicles	3.0																																		
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	Number of vehicles	3.0		Thousands			[1987,1990-2000]: United Nations Statistics Division, New York, transport statistics database.	[1987,1990-2000]: 								6.1			0.9	2.9	0.9	0.7000000000000001	1.7000000000000002	2.1	1.4	1.8	1.6	1.5	3.1						3.1	2000
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	Number of vehicles	3.0		Thousands			[1980-2003]: United Nations Statistics Division, New York, transport statistics database.	[1980-2003]: 	31.8	34.4	37.1	40.1	41.3	43.5	44.9	43.9	41.0	37.7	48.5	45.0	42.9	39.0	37.6	39.6	40.6	41.6	43.2	45.3	47.4	51.1	37.4	57.4			57.4	2003
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	Number of vehicles	3.0		Thousands	Including vehicles operated by police or other governmental security organizations. [1999-2005]: Including only vehicles (trucks) weighing 4,500 kilograms to 14,999 kilograms and vehicles (tractor-trailers and Class A trucks) weighing 15,000 kilograms or more.	Y compris les véhicules de la police ou d'autres services gouvernementaux d'ordre public. [1999-2005]: Y compris uniquement les véhicules (camions) pesant de 4 500 kilogrammes à 14 999 kilogrammes ainsi que les véhicules (semi-remorques et camions de Classe A) pesant 15 000 kilogrammes ou plus.	United Nations Statistics Division, New York, transport statistics database.		2955.3	3192.2	3293.3	3365.2	3099.1	3148.5	3212.0	3567.8	3765.9	3458.4	3931.3	3399.4	3349.5	3346.1	3401.8	3420.3	3476.2	3526.9	3625.8	649.1	668.0	654.5	644.3	660.4	675.0	708.0	708.0	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	Number of vehicles	3.0		Thousands			[1980-1987,1990-1999]: United Nations Statistics Division, New York, transport statistics database.	[1980-1987,1990-1999]: 	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0			1.0	1.2	1.2	1.3	2.0	2.0	2.2	2.5	2.8	3.1							3.1	1999
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	Number of vehicles	3.0		Thousands			[1981-2002,2004-2005]: United Nations Statistics Division, New York, transport statistics database.	[1981-2002,2004-2005]: 		0.4	0.3	0.4	0.3	1.6	1.6	2.0	1.8	2.0	2.3	2.5	2.6	2.7	2.7	3.0	3.4	3.7	3.5	4.0	4.3	4.4	4.8		5.9	6.3	6.3	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	Number of vehicles	3.0		Thousands			[2002-2005]: United Nations Statistics Division, New York, transport statistics database.	[2002-2005]: 																							0.604	0.405	0.534	0.7180000000000001	0.7180000000000001	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	Number of vehicles	3.0		Thousands	[1980-2004]: Including vehicles operated by police or other governmental security organizations.	[1980-2004]: Y compris les véhicules de la police ou d'autres services gouvernementaux d'ordre public.	[1980-2004]: United Nations Statistics Division, New York, transport statistics database.	[1980-2004]: 	78.2	88.2	97.6	109.6	121.8	132.4	141.3	135.4	139.2	142.1	146.0	152.7	159.9	166.3	175.3	184.3	191.5	199.2	211.2	227.1	238.3	245.7	255.3	268.4	280.0		280.0	2004
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	Number of vehicles	3.0		Thousands			[1980-1987]: United Nations Statistics Division, New York, transport statistics database.	[1980-1987]: 	3.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0																			3.0	1987
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	Number of vehicles	3.0		Thousands	Including special-purpose vehicles. [1989-1993]: Excluding pick-ups. [1994-1999]: Including mini-buses.	Y compris véhicules à usages spéciaux. [1989-1993]: Non compris les fourgonnettes. [1994-1999]: Y compris les minibus.	United Nations Statistics Division, New York, transport statistics database.		219.6	259.2	256.5	248.8	235.4	257.9	242.1	267.9	297.0	169.6	178.2	192.0	198.8	211.0	492.7	540.0	585.7	635.2	672.2	708.5	701.3	712.9	734.0	737.6	756.0	789.0	789.0	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	Number of vehicles	3.0		Thousands	For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR) and Macao Special Administrative Region (Macao SAR). Trucks only.	Camions seulement. Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la Région Administrative Spéciale de Hong Kong (RAS de Hong Kong ) et la Région Administrative Spéciale de Macao (RAS de Macao).	United Nations Statistics Division, New York, transport statistics database.		1299.0	1440.9	1567.5	1694.4	1883.7	2232.0	2465.7	2812.1	3178.5	3463.7	3684.8	3986.2	4414.5	5010.0	5603.3	5854.3	5750.3	6012.3	6278.9	6769.5	7163.2	7652.4	8122.2	8535.1	8930.0	9555.5	9555.5	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	Number of vehicles	3.0																																		
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	Number of vehicles	3.0		Thousands			[1980-1987]: United Nations Statistics Division, New York, transport statistics database.	[1980-1987]: 	2.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0																			4.0	1987
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	Number of vehicles	3.0																																		
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	Number of vehicles	3.0																																		
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	Number of vehicles	3.0		Thousands			[1980-1990]: United Nations Statistics Division, New York, transport statistics database.	[1980-1990]: 	27.1	80.0	80.0	80.0	80.0	80.0	80.0	80.0	76.8	84.8	92.8																92.8	1990
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	Number of vehicles	3.0																																		
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	Number of vehicles	3.0		Thousands	[1980-1986]: Including farm tractors. [1987-1996]: Including vehicles operated by police or other governmental security organizations.	[1980-1986]: Y compris tracteurs agricoles. [1987-1996]: Y compris les véhicules de la police ou d'autres services gouvernementaux d'ordre public.	United Nations Statistics Division, New York, transport statistics database.		65.9	65.6	65.9	65.7	66.7	69.5	76.3	84.2	89.6	94.6	95.1	96.3	110.3	114.9	127.1	141.4	151.1	153.1	164.8	169.8	177.9	184.3	191.3	195.0	199.0	199.0	199.0	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	Number of vehicles	3.0		Thousands	[2005]: Work vehicles are included.	[2005]: Y compris les véhicules de travail.	United Nations Statistics Division, New York, transport statistics database.		58.1	62.4	67.5	60.4	62.9	61.4	65.3	66.3	68.1	69.4	68.0	58.4	53.6	55.0	68.5	77.4	99.5	114.5	120.6	123.4	127.2	134.3	143.5	153.1	160.0	168.0	168.0	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	Number of vehicles	3.0		Thousands	[1990-2004]: Including specialized enterprises only.	[1990-2004]: Ne comprend que les entreprises spécialisées.	[1980-1988,1990-2004]: United Nations Statistics Division, New York, transport statistics database.	[1980-1988,1990-2004]: 	132.6	142.8	152.4	158.9	164.5	172.8	184.2	194.9	208.4		32.0	30.0	26.0	23.0	19.0	18.0	16.0	17.0	18.0	20.0	23.0	23.0	23.0	24.0	24.0		24.0	2004
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	Number of vehicles	3.0		Thousands			United Nations Statistics Division, New York, transport statistics database.		25.2	27.8	31.9	38.1	43.0	47.3	50.7	56.5	61.8	68.8	77.0	84.9	89.9	93.5	98.0	104.9	108.0	109.7	113.6	115.8	119.6	123.2	123.3	125.7	125.0	126.0	126.0	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Number of vehicles	3.0		Thousands	[1985-2005]: Data revision. [1985-2005]: Including special-purpose commercial vehicles and farm tractors. [1994-2000]: Excluding vans.	[1985-2005]: Données révisées. [1985-2005]: Y compris véhicules utilitaires à usages spéciaux et tracteurs agricoles. [1994-2000]: Non compris les fourgons.	[1985-2005]: United Nations Statistics Division, New York, transport statistics database.	[1985-2005]: 						432.4	444.8	457.7	468.8	488.6	500.2	511.8	523.3	515.2	469.5	490.0	281.1	305.1	320.6	329.9	339.3	364.1	397.6	414.0	444.7	488.4	488.4	2005
16	International tourism and transport	Tourisme et transport internationaux	motorvehiclesinuse	58	Motor vehicles in use	Motor vehicles in use: Commercial vehicles	SYB033	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Number of vehicles	3.0		Thousands			[1980-1987]: United Nations Statistics Division, New York, transport statistics database.	[1980-1987]: 	9.0	10.0	10.0	11.0	11.0	12.0	12.0	13.0																			13.0	1987
