topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	US dollars	6.0		Millions			[1996,1999-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1996,1999-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.												28.16			2.214	17.1941	19.3046	12.9633	25.3999	12.1888	15.1318	1.0271	20.9939	7.257	58.1441	53.5051	21.6057	46.2125	7.9157	-25.271	30.6726	86.7693	40.5112	30.6886	30.6886	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	US dollars	6.0		Millions			[1996-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1996-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.												0.0	0.0	0.0	0.3332	11.2938	138.8631	479.2166	116.9535	39.0975	63.6446	-159.1619	38.1847	22.9918	86.8829	77.1562	53.8198	63.6639	78.4326	101.9738	345.1365	574.3904	345.5	887.5339	887.5339	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	US dollars	6.0		Millions			[2002-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2002-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																		-11.8001	3.7134	8.2819	34.8826	7.8969000000000005	43.7965	55.3566	90.7262	77.849	114.1534	45.5683	338.5633	195.4761	54.884	40.645	119.9511	172.2588	172.2588	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	US dollars	6.0		Millions			[1993,1995,1997-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1993,1995,1997-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.									-563.0461		5.6932		-1.746	4.1401	-1.8917000000000002	-5.8647	-2.1061	-0.7008	-5.0486	-601.26	1028.2826	506.402	1134.3837	1558.6237	2726.9446	1953.0382	682.515	2719.4975	4215.9031	1571.5593	4129.8877	2207.9266	1829.5708	625.1075	625.1075	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	US dollars	6.0		Millions			[1988-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1988-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.				87.3301	84.3088	117.3082	226.0774	78.1566	76.8347	75.1593	88.0391	109.7952	83.352	65.4121	68.2996	71.8633	69.3511	62.6854	63.9625	81.0188	102.3266	1132.3469	141.8625	77.6967	143.2062	122.2043	265.3851	166.4495	185.9195	253.2398	125.3142	137.5501	195.6467		195.6467	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	US dollars	6.0		Millions			[1997-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1997-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.													127.7858	50.0152	127.568	-11.3835	14.4523	152.476	-6.5342	13.1519	404.2869	6.5499	50.3195	83.3818	-48.6637	83.5972	1090.5597	78.0591	-107.3478	-739.2417	-1057.2532	25.0352	151.6959	30.7383	30.7383	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	US dollars	6.0		Millions			[1986-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1986-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.		13.7037	6.4815000000000005	10.2593	11.8926	10.8148	10.1852	6.3481	7.0815	5.7926	22.0593	22.7778	20.1852	12.3222	9.2259	8.2296	15.3037	17.6717	15.8993	20.7941	15.2248	24.8097	54.7497	54.302	40.8344	30.2146	15.6888	8.9342	4.8889	39.9785	55.2143	146.9569	126.3998		126.3998	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	US dollars	6.0		Millions			[1993-2004,2006-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1993-2004,2006-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.									21.9	13.2	1.0	7.8	1.0	2.3	1.5	1.7000000000000002	4.2	7.3	5.99	4.32		259.6	176.0	82.9	354.8	3.8	34.1	44.0	2.3	2.2	2089.0	2.0	1.5	2.2	2.2	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	US dollars	6.0		Millions			[1993-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1993-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.									5.25	72.18	2077.71	30.44	151.17	33.2	19.41	1977.0074	18.2071	26.6215	60.6019	13.8505	72.982	26.112	95.4449	105.6045	2046.2888	105.3807	98.7815	137.9056	84.91460000000001	86.7866	-48.7509	-794.2939	87.4739	-175.1519	-175.1519	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	US dollars	6.0		Millions			[1997-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1997-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.													11.6488	28.5551	78.6	109.0	198.9	208.9	112.9	100.3	93.6	96.8	152.8	79.8	131.2	232.0159	266.384	201.2157	101.0523	63.5789	64.8484	69.8952	85.0848	203.0218	203.0218	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	US dollars	6.0		Millions			[1991-1992,1994-1995]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1991-1992,1994-1995]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.							0.45020000000000004	25.6034		1.4751	53.459																								53.459	1995
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	US dollars	6.0		Millions			[1991,1994-1999,2003]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1991,1994-1999,2003]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.							70.8213			16.1612	11.4187	2.6269	0.8222	5.0796	7.2931				13.7969																13.7969	2003
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	US dollars	6.0		Millions			[1998-1999]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1998-1999]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.														2.665	0.5698																				0.5698	1999
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	US dollars	6.0		Millions			[1992,1994-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1992,1994-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.								27.3675		-0.6086	-0.8076	-0.6504	-0.1642	1.7696	1.2313	25.9221	14.4694	38.1821	49.5773	86.4246	102.9666	363.0205	241.1671	301.077	691.5974	680.8994	938.3989	778.6681	650.672	283.5397	470.2912	248.969	266.6412	385.0179	385.0179	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	US dollars	6.0		Millions			[1989-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1989-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.					69.3708	68.539	96.3026	94.4118	80.1673	71.7152	116.2598	110.739	84.1602	98.147	53.1573	6.9043	9.9228	14.332699999999999	26.9998	28.273	3.1253	2.0249	2.9322	5.1926	2.3565	2.9218	5.9139	3.9667	4.8225	4.3249	3.047	4.3037	4.3987	4.9883	4.9883	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	US dollars	6.0		Millions			[1991,1995-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1991,1995-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.							-70.9351				65.6942	55.6481	247.4589	90.6684	48.9773	103.4105	83.2537	124.5686	149.1748	187.6314	323.7957	212.1579	209.69	272.0733	226.9653	234.2202	264.3026	264.789	308.2448	247.1717	174.1688	271.9491	204.1511	192.7817	192.7817	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	US dollars	6.0		Millions			[1988-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1988-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.				-202.0318	-300.5914	-4151.9958	-86.8772	582.7833	-86.5751	-4252.1004	442.1577	1178.9726	1478.7095	1466.1059	1195.2009	1527.2807	178.68	444.8054	-7255.5071	2469.3619	1161.2413	1186.3033	3392.7708	2348.81	3185.8927	1636.5472	1625.4269	708.1199	2556.3491	2555.088	-1108.1387	1247.6031	349.9747	2440.9139	2440.9139	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	US dollars	6.0		Millions			[2002-2008,2010-2016]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2002-2008,2010-2016]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																		-0.8439000000000001	-0.9552	-0.8636	-1.1669	-0.32230000000000003	-0.0002	0.008400000000000001		-0.7261000000000001	-1.0655000000000001	-0.615	3.5065	-0.8947	0.23520000000000002	-3.3515			-3.3515	2016
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	US dollars	6.0		Millions			[1991-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1991-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.							28.1284	22.5916	23.9983	12.3283	5.4074	2.217	12.0807	24.7241	10.3702	9.1886	4.9572	10.1226	-7.2248	19.6882	26.7667	9.3123	35.2688	53.7415	55.1314	55.317	59.6778	52.4024	50.4667	64.7645	47.6817	33.8735	26.1254		26.1254	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	US dollars	6.0		Millions			[1994-2003,2007-2011,2015]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1994-2003,2007-2011,2015]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.										130.9427	4.7781	5.1314	5.7618	1.7951000000000001	5.3533	-0.2711	2.8607	2.5782	43.1418				0.0063	296.7696	-2.5414	1.1751	-0.445				3.8414				3.8414	2015
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	US dollars	6.0		Millions			[2000-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2000-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																14.3896	16.6401	23.1308	24.4119	41.2149	56.4782	155.0925	83.3958	106.6208	177.6065	198.2807	145.8165	131.5977	132.5445	106.1831	58.3327	56.0152	108.1238	76.0322	76.0322	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	US dollars	6.0		Millions			[1987-1988,1991-1992,1996-1997,2003-2005,2007-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1987-1988,1991-1992,1996-1997,2003-2005,2007-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.			3.8293	2.0169			3.2862999999999998	2.9565				8.4065	5.5872						4.0027	5.0416	0.5984		8.6205	10.62	26.5652	37.8669	46.0013	62.4331	15.522	39.9302	19.3185	18.4371	54.5752		54.5752	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	US dollars	6.0		Millions			[1995-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1995-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.											262.4	264.1	278.4	241.7363	261.9785	188.8292	215.5574	290.9555	289.0949	659.66	386.1125	272.2497	394.7786	390.8969	712.9577	828.1371	640.0181	588.2229	551.2714	691.001	490.7074	682.0355	397.1731	388.8957	388.8957	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-740.6532	-796.9621	-955.4846	-886.3961	-893.4647	-2816.5603	-3023.462	-1621.5858	-1480.5609	-1758.9779	-3118.9602	-3007.8935	-532.7464	-541.3079	-972.8708	4651.7444	-2879.2231	-3956.6637	7038.7269	-183.9288	-2998.0993	-1715.8126	-2314.1415	-1216.3278	-2595.4919	1616.7061	602.0872	-609.0066	-823.6233	4000.2645	-22.7309	2273.8098	-2154.1867	2317.8053	2317.8053	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	US dollars	6.0		Millions			[2001-2013,2015-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2001-2013,2015-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																	103.0	73.3	154.31	251.04	331.2	229.94	188.14	463.31	563.89	337.5	445.06	283.4	349.25		473.8767	274.3061	241.2		241.2	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	US dollars	6.0		Millions			[1985-1994,2006-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-1994,2006-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	6.6821	8.944700000000001	6.7722999999999995	6.688	6.5586	12.4686	6.1266	16.4044	5.7128	2.5429												-7.6674	-2.9607	0.23920000000000002	12.5013	13.0313	15.1108	22.2814	35.07	38.5966	32.7893	49.5783	31.9177		31.9177	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	US dollars	6.0		Millions			[1999-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1999-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.															2211.2	2112.3	2153.0	1529.7351	1411.0292	2989.8502	2562.977	3821.9212	5956.9272	5995.1094	2817.6863	2776.2722	3659.6641	3009.6782	4031.8882	3354.6341	2192.0332	1129.5641	1041.6112	418.9095	418.9095	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	US dollars	6.0		Millions			[1986-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1986-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.		14.4	6.4444	8.7037	1.5185	15.3407	10.3148	9.237	10.1	10.4815	9.3778	11.0889	13.5963	10.0407	11.7704	12.0741	22.1593	11.063	21.937	17.7889	24.3091	38.3011	14.6828	16.7685	15.0099	36.235	28.5228	35.5924	36.3042	65.1269	89.4048	43.8343	113.2899		113.2899	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	US dollars	6.0		Millions			[1995-2003,2006,2008-2011]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1995-2003,2006,2008-2011]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.											61.6	65.0	85.0	71.0	68.4	85.5	93.3933	124.1719	133.7609			142.2		1.0794	1.0119	2.5331	2.6303								2.6303	2011
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	US dollars	6.0		Millions			[1989-1990,1992-1997,2002-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1989-1990,1992-1997,2002-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.					235.44	6.59		59.4	14.27	0.66	44.8	0.793	108.58					91.93	57.6046	-30.19	20.58	2.83	51.32	24.48	39.53	47.3	139.67	248.36	243.75	257.8759	230.9124	164.2273	145.7		145.7	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	US dollars	6.0		Millions			[1992-2016]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1992-2016]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.								82.48	66.68	17.74	11.49	618.0	23.7	13.1	15.5	16.3	31.9	31.1	43.8	45.9	52.1	380.7	465.3	76.4701	74.171	65.435	70.4762	71.948	52.717	52.9097	70.4354	70.1347			70.1347	2016
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	US dollars	6.0		Millions			[1995,2007-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1995,2007-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.											50.0												21.01	18.6627	911.2581	1474.0448	730.8728	77.6523	25.2854	31.2098	21.617	61.721000000000004	27.7495		27.7495	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	US dollars	6.0		Millions			[1993-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1993-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.									54.0	31.9	17.4	31.0	18.7	29.4	110.9	252.4141	256.6534	125.4	37.676	136.1051	847.6991	1609.2694	1246.8379	88.4389	115.1817	48.4238	140.0588	45.1635	43.9889	56.9003	33.9349	10.9665	44.521	15.2878	15.2878	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	US dollars	6.0		Millions			[1998-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1998-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.														-4.9062	24.3227	9.3522	-55.3926	-849.8528	-78.2531	-73.1106	-74.4752	-98.55	-87.1264	-251.5073	-389.7125	-570.6699	-259.7611	-184.7107	-207.3407	-96.4604	-27.735500000000002	-48.1866	-82.6533	-194.0851	-194.0851	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	US dollars	6.0		Millions			[1995-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1995-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.											60.0304	155.8247	117.049	188.7089	29.4127	270.2048	316.8487	190.6147	-27.4556	98.2298	740.2517	747.6901	978.6571	1673.3035	2285.7742	2364.9161	3266.9995	3249.8089	4845.5333	5099.7596	5647.9643	-17.4514	1578.6806	2762.1862	2762.1862	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	US dollars	6.0		Millions			[1990-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1990-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.						-1.8293	-2.2076000000000002	-2.3427	-1.3641	-1.8722	-4.3992	-2.3116	-2.537	-2.3653	-2.3005	-2.5674	-3.1243	-3.6802	-4.7934	-5.7372	-6.4585	-7.3017	-14.0156	-11.598	-11.2517	-11.3105	-12.705400000000001	-9.938	-10.5176	-13.6127	-11.2053	-12.1445	-13.2541	-15.4881	-15.4881	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	US dollars	6.0		Millions			[2009-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2009-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																									293.0	49.6623	67.9158	-597.2328	961.8297	-74.3336	37.0694	136.8359	37.3115	-123.1007	-123.1007	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	US dollars	6.0		Millions			[2005-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2005-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																					333.9186	350.3229	546.2	294.4525	95.8246	49.8459	32.8851	50.5654	45.2943	26.5738	16.6338	40.7141	46.1967	97.155	97.155	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	US dollars	6.0																																										
