topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2005	value_2010	value_2015	value_latest_year	latest_year
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	34	Southern Asia	1	4	Afghanistan	AFG	1	66.02688198	33.83160199	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	51.041	48.106	44.5	44.5	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	39	Southern Europe	1	8	Albania	ALB	1	20.06660928	41.13897007	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	25.839	26.645	26.76	26.76	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	15	Northern Africa	1	12	Algeria	DZA	1	2.678164227	28.15940032	Percent of total urban population	0			Refers to the Governorate of Grand Algiers.	Fait référence au Gouvernorat du Grand Alger.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	10.738	9.97	9.177	9.177	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	61	Polynesia	1	16	American Samoa	ASM	0	-170.7187269	-14.30587306	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	39	Southern Europe	1	20	Andorra	AND	1	1.576257417	42.54548611	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	17	Middle Africa	1	24	Angola	AGO	1	17.57817062	-12.33724746	Percent of total urban population	0			Refers to the urban population of the province of Luanda.	Fait référence à la population urbaine de la province de Luanda.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	35.363	37.939	39.734	39.734	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	29	Caribbean	1	28	Antigua and Barbuda	ATG	1	-61.7999755	17.07761471	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	145	Western Asia	1	31	Azerbaijan	AZE	1	50.01064725	40.39229544	Percent of total urban population	0			Including communities under the authority of the Town Council.	Y compris les communautés sous l'autorité du conseil municipal.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	41.743	42.743	41.928	41.928	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	5	South America	1	32	Argentina	ARG	1	-65.14563274	-35.19446255	Percent of total urban population	0			Refers to Gran Buenos Aires.	Fait référence au Gran Buenos Aires.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	37.822	38.038	37.015	37.015	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	53	Oceania	1	36	Australia	AUS	1	134.3499412	-25.57717202	Percent of total urban population	0			Refers to Significant Urban Areas as of 2001.	Désigne les zones urbaines importantes en 2001.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	2.14	2.111	2.103	2.103	2015
