topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1985	value_1995	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	155	Western Europe	1	40	Austria	AUT	1	14.14172472	47.58704857	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	2.4987	2.668	2.2441	3.454	3.7274000000000003	1.4604	-3.7646	1.8371	2.9228	0.6804	0.025500000000000002	0.6613	1.143	2.0396	2.5509	2.5509	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	29	Caribbean	1	44	Bahamas	BHS	1	-78.05111663	24.69546597	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	4.8292	4.3768	3.3952	2.5169	1.4466	-2.3239	-4.1754	1.5388000000000002	0.6129	3.0866	-0.5667	-1.2433	-3.0712	0.16540000000000002	1.8	1.8	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	145	Western Asia	1	48	Bahrain	BHR	1	50.5490754	26.04407747	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	-16.0571	1.9341	6.7689	6.467	8.294	6.2418	2.5404999999999998	4.3368	1.9834	3.7283	5.4168	4.3503	2.8711	3.4513	3.7563	3.7563	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	34	Southern Asia	1	50	Bangladesh	BGD	1	89.17660788	22.86961622	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	3.0119	4.925	5.9555	6.6293	7.0586	6.0138	5.0451	5.5718	6.4644	6.5215	6.0136	6.0611	6.5526	7.1135	7.2842	7.2842	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	145	Western Asia	1	51	Armenia	ARM	1	44.93839317	40.29499741	Percent	0					[1995,2005-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1995,2005-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.		6.8911999999999995	13.8658	13.198	13.7492	6.9477	-14.15	2.2151	4.6508	7.1653	3.2577	3.6421	3.2355	0.1718	7.4892	7.4892	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	29	Caribbean	1	52	Barbados	BRB	1	-59.5346489	13.13648273	Percent	0					[1985,1995,2005-2012,2015-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1985,1995,2005-2012,2015-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	1.1	2.0	4.0	5.7	1.8	0.1	-4.0	0.3	0.7000000000000001	0.3			0.9	1.6432	0.8822000000000001	0.8822000000000001	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	155	Western Europe	1	56	Belgium	BEL	1	4.660976456	50.64104975	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	1.6518000000000002	2.3848000000000003	2.0943	2.5061	3.449	0.7832	-2.2532	2.7442	1.7983	0.2348	0.20070000000000002	1.2547000000000001	1.7167	1.4887000000000001	1.6929	1.6929	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	21	Northern America	1	60	Bermuda	BMU	0	-64.78155012	32.27881922	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	4.2464	5.3962	1.6743999999999999	4.6062	3.32	1.1391	-5.9466	-2.5201000000000002	-4.6057	-4.1333	-2.084	-0.3865	0.437	-0.1101	2.5112	2.5112	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	34	Southern Asia	1	64	Bhutan	BTN	1	90.45098484	27.39598568	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	5.7440999999999995	6.779	7.1228	6.8516	17.9459	4.7372	6.6563	11.7318	7.8917	5.0711	2.1423	5.7455	6.5974	7.9907	6.0016	6.0016	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	5	South America	1	68	Bolivia (Plurinational State of)	BOL	1	-64.66224284	-16.71273412	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	-0.9654	4.6745	4.4213000000000005	4.7971	4.5643	6.1485	3.3572	4.1266	5.204	5.1223	6.796	5.4606	4.8572	4.2639	4.1952	4.1952	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	39	Southern Europe	1	70	Bosnia and Herzegovina	BIH	1	17.78584332	44.16845548	Percent	0					[1995,2005-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1995,2005-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.		20.8	3.9012000000000002	5.4147	5.8539	5.4293	-2.9973	0.868	0.9557	-0.8259000000000001	2.3508	1.1497	3.0738	3.1441	3.0314	3.0314	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	18	Southern Africa	1	72	Botswana	BWA	1	23.81380223	-22.18810073	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	9.2289	7.0304	4.5565999999999995	8.3639	8.2769	6.2454	-7.6524	8.5636	6.0484	4.4562	11.3433	4.1493	-1.698	4.3155	2.3601	2.3601	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	5	South America	1	76	Brazil	BRA	1	-53.08432878	-10.77668561	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	7.849	4.2236	3.2021	3.962	6.0699	5.0942	-0.1258	7.5282	3.9744	1.9212	3.0048	0.504	-3.7693	-3.4627	0.9854	0.9854	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	13	Central America	1	84	Belize	BLZ	1	-88.70199554	17.19965901	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	1.0194	4.1656	2.9715	4.6972000000000005	1.2105000000000001	2.6145	0.7130000000000001	3.3239	2.1867	3.7148	0.7158	4.0453	3.795	-0.4873	0.48150000000000004	0.48150000000000004	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	54	Melanesia	1	90	Solomon Islands	SLB	1	160.1584117	-9.622391719	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	2.8047	9.992	12.8492	3.9995000000000003	16.5665	3.7048	0.23320000000000002	10.6407	6.4077	2.6388	3.0178	2.2500999999999998	2.5422000000000002	3.4566	3.5343	3.5343	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	29	Caribbean	1	92	British Virgin Islands	VGB	0	-64.63294223	18.42256578	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	1.3754	24.0646	15.4673	-1.2131	-0.9392	-0.876	-1.8184	-0.10840000000000001	-0.686	-4.5408	5.3985	1.2684	0.26630000000000004	0.3413	0.5467000000000001	0.5467000000000001	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	-1.4907	4.4787	0.3879	4.3973	0.1521	-1.9356	-1.7662	2.5991	3.7444	0.9131	-2.1248	-2.5079000000000002	-0.3924	-2.4779	1.3288	1.3288	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	2.6834	2.8602	7.1235	6.8744	7.3444	6.0219	-3.5861	1.3241	1.9149	0.031	0.4939	1.8376000000000001	3.4712	3.9367	3.8113	3.8113	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	2.851	6.948	13.569	13.0758	11.9914	10.2553	10.55	10.1576	5.5915	7.3327	8.426	7.9909	6.9928	5.892	6.8416	6.8416	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	11.6859	-7.0211	0.91	5.4145	3.4163	4.9004	3.7873	5.0921	4.0355	4.4234	4.8989	4.2355	-0.4072	2.839	0.0015	0.0015	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	Percent	0					[1995,2005-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1995,2005-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.		-10.4478	9.4413	9.9979	8.5783	10.2442	0.15410000000000001	7.75	5.5452	1.7475	0.9509000000000001	1.7469999999999999	-3.8296	-2.4636	2.4497	2.4497	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	4.6702	5.9218	13.2499	10.771	10.2126	6.6916	0.0869	5.9629	7.0696	7.2615	7.4798	7.0715	7.0362	6.8826	7.007	7.007	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	2.3518	3.4698	2.0206	3.4577	4.9022	3.4888	2.1987	3.4228	4.1286	4.5436	5.404	5.8847000000000005	5.6514	4.6482	3.5493	3.5493	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	4.7341	2.6777	3.2014	2.6234	2.0627	1.0004	-2.9496	3.0835	3.1412	1.7455	2.475	2.8557	1.0009	1.4141	3.0474	3.0474	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	8.6421	7.4899000000000004	6.5209	10.1418	8.6492	6.6503	-1.2704	1.4668	3.9689	1.0819	0.8028000000000001	0.6111	1.0069	4.7058	4.0133	4.0133	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	3.4615	4.8045	6.4948	4.6008	3.1627	-0.3574	-7.2005	-2.7156000000000002	1.169	1.2298	1.2793	2.6545	2.8331	3.5357000000000003	2.3064999999999998	2.3064999999999998	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	3.3366	5.153	2.3818	4.754	4.0312	2.613	1.9067	3.5643000000000002	2.0404	2.8985000000000003	-36.7	1.04	4.8	4.5312	4.3288	4.3288	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	5.0167	5.5294	6.2417	7.6683	6.7968	5.9501	3.5389	8.016	8.4047	9.1446	3.3957	4.9607	5.0077	4.4688	3.3088	3.3088	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	7.882	1.3986	7.9137	-1.6155	17.7522	1.3003	9.1134	15.0	7.6	8.4	-4.6	3.4	3.8	-2.7	-3.1433	-3.1433	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	1.9684	10.6276	6.1767	6.3172	4.9053	3.5295	-1.5642	5.8442	6.1109	5.3186	4.045	1.7667000000000002	2.3053	1.2659	1.4899	1.4899	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	Percent	0			For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.	Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	13.4306	10.9539	11.3946	12.721	14.2309	9.6507	9.3987	10.6359	9.5392	7.8567	7.7584	7.2949	6.9002	6.7198	6.8563	6.8563	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	3.1071	5.2024	4.7066	6.6975	6.9006	3.5468	1.6515	3.9718	6.5895	4.0439	4.8741	4.3936	3.052	2.0431	1.7681	1.7681	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	2.0	3.61	2.8	2.6945	-16.0957	7.2336	3.2407	4.8011	5.8882	6.3106	8.9273	3.8957	1.9921000000000002	4.1198	3.4215	3.4215	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	Percent	0																							
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP real rates of growth	SYB026	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	Percent	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	-1.1526	3.9853	7.6468	13.0469	-6.614	6.3064	12.6648	14.965	1.1587	9.5964	-2.5253	9.7178	-13.1746	-2.8292	-3.1051	-3.1051	2017
