topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2005	value_2010	value_2018	value_latest_year	latest_year
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	145	Western Asia	1	51	Armenia	ARM	1	44.93839317	40.29499741	Percent	0					"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	14.8129	21.956	26.2168	26.2168	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	29	Caribbean	1	52	Barbados	BRB	1	-59.5346489	13.13648273	Percent	0					"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	35.9147	43.9489	39.5713	39.5713	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	155	Western Europe	1	56	Belgium	BEL	1	4.660976456	50.64104975	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	17.565	18.5977	17.2005	17.2005	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	21	Northern America	1	60	Bermuda	BMU	0	-64.78155012	32.27881922	Percent	0					"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	76.9811	71.7053	69.3804	69.3804	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	34	Southern Asia	1	64	Bhutan	BTN	1	90.45098484	27.39598568	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	75.1102	75.0544	77.0747	77.0747	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	5	South America	1	68	Bolivia (Plurinational State of)	BOL	1	-64.66224284	-16.71273412	Percent	0					"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	5.8049	11.65	20.7232	20.7232	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	39	Southern Europe	1	70	Bosnia and Herzegovina	BIH	1	17.78584332	44.16845548	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	14.3616	10.5041	11.5981	11.5981	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	18	Southern Africa	1	72	Botswana	BWA	1	23.81380223	-22.18810073	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	84.0644	72.8004	64.3036	64.3036	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	5	South America	1	76	Brazil	BRA	1	-53.08432878	-10.77668561	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	7.2751	14.0813	18.1238	18.1238	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	13	Central America	1	84	Belize	BLZ	1	-88.70199554	17.19965901	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	40.306	47.9193	35.644	35.644	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	54	Melanesia	1	90	Solomon Islands	SLB	1	160.1584117	-9.622391719	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	42.0016	32.3512	19.9218	19.9218	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	29	Caribbean	1	92	British Virgin Islands	VGB	0	-64.63294223	18.42256578	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"[2018]: United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	[2018]: Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.			48.4468	48.4468	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	Percent	0			[2005,2018]: Estimate.	[2005,2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	6.1868	7.8449	20.809	20.809	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	13.622	11.6655	12.2285	12.2285	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	Percent	0			[2005,2018]: Estimate.	[2005,2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	29.0481	27.0987	31.7645	31.7645	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	4.1227	6.0177	13.9914	13.9914	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	Percent	0					"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	60.4454	55.7904	58.6231	58.6231	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	16.6206	24.1973	36.7872	36.7872	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	4.3638	10.579	17.2225	17.2225	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	56.4919	50.3808	51.3332	51.3332	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	Percent	0			[2010,2018]: Estimate.	[2010,2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	40.4488	45.4963	42.9325	42.9325	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	Percent	0			Estimate.	Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	50.8347	11.709	20.5463	20.5463	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	Percent	0			[2005,2018]: Estimate.	[2005,2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	13.978	24.1387	26.1334	26.1334	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	17.3283	20.6416	21.0829	21.0829	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	Percent	0			Estimate.	Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	3.7457000000000003	22.5426	20.7491	20.7491	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	Percent	0			[2010]: Estimate.	[2010]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	9.6479	16.7542	23.5948	23.5948	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	11.6403	9.9097	9.6298	9.6298	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	28.4531	25.8878	26.2673	26.2673	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	1.7192	1.6471	27.3262	27.3262	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	Percent	0											
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"[2018]: United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	[2018]: Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.			10.1771	10.1771	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	Percent	0			Estimate.	Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	3.0626	10.7936	18.1487	18.1487	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	Percent	0			[2005,2018]: Estimate.	[2005,2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	73.9011	76.4266	52.1765	52.1765	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	41.0671	46.7784	38.3655	38.3655	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	14.8226	12.5009	15.7935	15.7935	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	Percent	0			[2010,2018]: Estimate.	[2010,2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	11.4557	18.5793	21.3268	21.3268	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	17.0815	18.702	18.8838	18.8838	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Percent	0					"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	30.0094	26.9262	24.7162	24.7162	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Percent	0			[2010,2018]: Estimate.	[2010,2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	1.573	0.8609	19.0037	19.0037	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Percent	0					"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	20.9617	20.6911	22.4918	22.4918	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	36.5676	41.7742	48.1088	48.1088	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	54.7957	39.0221	44.4325	44.4325	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	Percent	0			[2010]: Estimate.	[2010]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	19.1777	27.8777	21.7667	21.7667	2018
15	International merchandise trade	Commerce international des marchandises	majtradepa	14	Major trading partners	Share of imports from first major trading partner	SYB017	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	Percent	0			[2018]: Estimate.	[2018]: Données estimatives.	"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019.
"	Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès mai 2019.	36.5249	33.002	31.8251	31.8251	2018
