topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	155	Western Europe	1	40	Austria	AUT	1	14.14172472	47.58704857	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	57.4244	59.3201	61.5112	61.5176	63.468	63.468	64.5258	64.9118	66.0674	66.0939	66.0945	66.0945	66.0945	66.2843	66.302	66.3425	66.3452	66.3452	66.3452	66.3452	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	29	Caribbean	1	44	Bahamas	BHS	1	-78.05111663	24.69546597	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	4.118	4.118	6.961	6.961	6.961	6.961	6.961	6.961	6.961	6.9861	7.026	7.026	8.7876	8.7876	8.7876	24.7161	24.7161	24.7161	24.7161	24.7161	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	145	Western Asia	1	48	Bahrain	BHR	1	50.5490754	26.04407747	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	14.1099	14.1099	14.1099	19.6123	19.6123	19.6123	27.4556	27.4556	27.4556	27.4556	27.4556	27.4556	27.4556	27.4556	27.4556	27.4556	27.4556	27.4556	27.4556	27.4556	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	34	Southern Asia	1	50	Bangladesh	BGD	1	89.17660788	22.86961622	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	37.7958	37.9207	37.9207	37.9207	37.9207	37.9207	37.9207	37.9207	37.9207	42.7944	48.0027	48.0179	48.0179	48.0249	48.0249	48.0249	48.0249	48.0249	48.0249	48.0249	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	145	Western Asia	1	51	Armenia	ARM	1	44.93839317	40.29499741	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	22.1346	22.1346	24.8376	24.8376	24.8376	24.8376	24.8376	24.8376	24.8376	30.5397	30.5397	30.5397	30.5397	30.5397	30.5397	30.5397	30.5397	30.5397	30.5397	30.5397	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	29	Caribbean	1	52	Barbados	BRB	1	-59.5346489	13.13648273	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2.0733	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	155	Western Europe	1	56	Belgium	BEL	1	4.660976456	50.64104975	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	60.9183	65.3704	74.0115	77.0501	78.4008	80.5291	80.5443	80.5451	80.5779	80.578	80.578	80.5781	80.5784	80.5786	80.7722	80.7723	80.7724	80.7724	80.7724	80.7724	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	21	Northern America	1	60	Bermuda	BMU	0	-64.78155012	32.27881922	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	16.2135	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	34	Southern Asia	1	64	Bhutan	BTN	1	90.45098484	27.39598568	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	38.5607	38.5607	38.5607	38.5607	38.5607	38.5607	38.5607	38.5607	41.2254	41.2254	41.2254	41.2254	41.2257	41.2257	42.9249	42.9249	42.9249	42.9249	42.9249	42.9249	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	5	South America	1	68	Bolivia (Plurinational State of)	BOL	1	-64.66224284	-16.71273412	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	50.0871	50.1651	51.9409	51.9409	51.9449	52.7696	52.7696	54.51	54.51	54.5881	54.6364	54.6364	54.6364	56.2341	56.2341	56.2341	56.2341	56.2341	56.2341	56.2341	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	39	Southern Europe	1	70	Bosnia and Herzegovina	BIH	1	17.78584332	44.16845548	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8462	11.9848	11.9848	11.9848	11.9848	11.9848	11.9853	11.9853	11.9853	11.9853	11.9853	11.9853	11.9853	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	18	Southern Africa	1	72	Botswana	BWA	1	23.81380223	-22.18810073	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	47.1021	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	5	South America	1	76	Brazil	BRA	1	-53.08432878	-10.77668561	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	37.847	38.5826	40.4529	40.91	41.4321	42.3077	44.3459	44.7408	45.9478	46.1664	47.4607	47.5267	47.5274	47.5543	47.5779	47.5779	47.5779	47.5799	47.5799	47.5799	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	13	Central America	1	84	Belize	BLZ	1	-88.70199554	17.19965901	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	44.606700000000004	45.2537	45.6454	45.6455	45.7459	45.7528	45.7528	45.7538	45.7538	45.7554	45.7736	45.9609	45.9609	45.9615	45.9615	45.9615	45.9615	45.9615	45.9615	45.9615	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	54	Melanesia	1	90	Solomon Islands	SLB	1	160.1584117	-9.622391719	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	3.932	3.932	6.9696	7.0155	7.1018	7.1101	7.1239	8.2967	9.5347	9.5347	9.5347	9.5347	9.5347	9.5347	9.5347	9.5347	9.5347	9.5347	9.5347	9.5347	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	29	Caribbean	1	92	British Virgin Islands	VGB	0	-64.63294223	18.42256578	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	9.3505	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	62.8763	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	9.3917	11.3415	17.6274	20.3745	34.7496	41.1874	63.1097	95.5484	95.5485	95.5485	95.5485	95.5538	95.5538	95.5538	95.5538	95.5538	95.5538	95.5538	95.5538	95.5538	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	15.5773	17.5123	19.4337	19.4337	21.5248	22.4592	22.4592	22.4592	22.4592	22.4592	22.4592	22.4592	22.4592	22.4592	22.4592	22.4592	22.4592	22.9084	22.9084	22.9084	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	48.7574	48.7574	51.0272	51.0272	51.0272	51.0272	51.0272	51.0272	51.0272	51.0272	51.0272	51.0272	51.0272	51.1858	51.1858	51.1858	51.1858	51.1858	51.1858	51.1858	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	27.967	31.8871	33.9463	33.9463	33.9463	34.9881	34.9881	34.9881	34.9881	34.9881	35.4011	35.4011	39.0508	40.1685	47.0162	49.0709	49.0709	49.0709	49.0709	49.0709	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	35.8435	35.8435	35.8435	35.8435	38.1196	38.1196	38.1196	39.3233	39.3233	39.5366	39.5366	39.5366	39.5366	39.5366	39.5366	39.5387	39.5387	39.5387	39.5387	39.5387	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	18.5306	21.3586	21.3586	21.3586	21.3586	25.4109	25.4109	26.9566	26.9566	28.4476	28.4476	28.4476	36.3072	36.3072	36.3072	36.3072	36.3072	36.3072	36.3072	36.3072	2018
13	Environment	Environnement	land	64	Land	Important sites for terrestrial biodiversity protected as percent of total sites protected	SYB049	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	Percent	0					United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2019.	Le Programme des Nations Unies pour l'environnement (PNUE) Le Centre mondial de surveillance de la conservation (CMSC) et l'Union mondiale pour la nature (IUCN) et BirdLife International, Cambridge, base de données sur les Objectifs de développement durable (ODD), mars 2019.	17.6077	17.9623	18.1343	18.2903	18.3065	21.184	21.2583	21.3014	22.3845	22.5593	25.4253	25.5044	25.5049	25.52	25.5441	25.6558	25.6558	25.6558	25.6558	25.6558	2018
