topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_latest_year	latest_year
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	145	Western Asia	1	51	Armenia	ARM	1	44.93839317	40.29499741	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	29	Caribbean	1	52	Barbados	BRB	1	-59.5346489	13.13648273	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	155	Western Europe	1	56	Belgium	BEL	1	4.660976456	50.64104975	Percent	0					[2000-2013,2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2000-2013,2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	62.4131	63.3682	59.3784	60.3072	60.1525	59.6814	61.0358	61.3819	60.9918	58.6662	57.5826	60.1505	60.6066	60.566		58.5967		58.5967	2015
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	21	Northern America	1	60	Bermuda	BMU	0	-64.78155012	32.27881922	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	34	Southern Asia	1	64	Bhutan	BTN	1	90.45098484	27.39598568	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	5	South America	1	68	Bolivia (Plurinational State of)	BOL	1	-64.66224284	-16.71273412	Percent	0			[2009]: Break in the time series.	[2009]: Discontinuité dans la série.	[2000-2002,2009]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2000-2002,2009]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	22.0	18.0	16.0							5.2036								5.2036	2009
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	39	Southern Europe	1	70	Bosnia and Herzegovina	BIH	1	17.78584332	44.16845548	Percent	0					[2012-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2012-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"													1.1505	1.8291	24.2411	31.3917	28.817	28.817	2016
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	18	Southern Africa	1	72	Botswana	BWA	1	23.81380223	-22.18810073	Percent	0			[2012]: Break in the time series.	[2012]: Discontinuité dans la série.	[2012-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2012-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"													5.8135	17.6816				17.6816	2013
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	5	South America	1	76	Brazil	BRA	1	-53.08432878	-10.77668561	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	44.7349	43.8358	45.0077	46.7238	48.5998	50.4359	48.004	46.0998	47.5167	45.5426	47.0376	45.2329	43.0717	40.3498	44.8822	47.5		47.5	2015
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	13	Central America	1	84	Belize	BLZ	1	-88.70199554	17.19965901	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	54	Melanesia	1	90	Solomon Islands	SLB	1	160.1584117	-9.622391719	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	29	Caribbean	1	92	British Virgin Islands	VGB	0	-64.63294223	18.42256578	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	Percent	0			[2004]: Break in the time series.	[2004]: Discontinuité dans la série.	[2002-2004]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2002-2004]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"			8.8399	6.6638	1.5838													1.5838	2004
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	24.3636	27.0913	24.8252	26.7672	28.2263	27.844	30.6046	34.1571	30.6237	30.2279	16.6632	16.9255	20.7676	19.5113	22.252	35.5818		35.5818	2015
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	Percent	0			[2007]: Break in the time series.	[2007]: Discontinuité dans la série.	United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	23.7568	24.277	24.4316	21.0976	20.2741	21.2259	20.6577	45.1496	36.4999	28.8182	27.1023	45.7899	46.6227	43.7917	38.4646	41.3073	38.6802	38.6802	2016
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	Percent	0			[2015]: Break in the time series.	[2015]: Discontinuité dans la série.	[2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"																19.4424		19.4424	2015
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	Percent	0			[2012,2014]: Break in the time series. [2016]: Provisional data.	[2012,2014]: Discontinuité dans la série. [2016]: Estimation partielle.	United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	44.8677	50.3048	51.4828	50.326	50.1818	49.3416	51.1503	49.1942	49.4586	48.518	47.1687	49.1468	47.4339	46.6989	45.751	41.6327	40.5991	40.5991	2016
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	Percent	0			[2000,2004,2010]: Break in the time series. [2000]: Partial data. [2004,2006,2008]: Including private non-profit.	[2000,2004,2010]: Discontinuité dans la série. [2000]: Données partielles. [2004,2006,2008]: Y compris les fonds privés à but non lucratif.	[2000,2004,2006,2008,2010,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2000,2004,2006,2008,2010,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	7.7348				0.5752		19.0459		19.8901		40.9263			40.6826	41.2403			41.2403	2014
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	Percent	0			[2009,2014,2016]: Break in the time series. [2016]: Provisional data.	[2009,2014,2016]: Discontinuité dans la série. [2016]: Estimation partielle.	[2007-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2007-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"								38.8885	43.728	26.9626	25.4423	33.8922	34.9456	34.1665	31.8535	32.7729	35.8391	35.8391	2016
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	Percent	0			[2000,2003-2016]: For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China. [2009]: Break in the time series.	[2000,2003-2016]: Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan. [2009]: Discontinuité dans la série.	[2000,2003-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2000,2003-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	57.5896			60.1028	65.6706	67.0411	69.051	70.3724	71.741	71.7449	71.6898	73.9109	74.0408	74.6013	75.421	74.726	76.0588	76.0588	2016
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	Percent	0					[2006-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2006-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"							24.6417	28.2968	34.5011	18.3062	28.7945	32.1867	36.4422	34.3507	46.9799	46.5869	49.9565	49.9565	2016
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	Percent	0			[2015]: Government only. [2015]: Partial data.	[2015]: Données partielles. [2015]: Etat seulement.	[2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"																0.2378		0.2378	2015
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	Percent	0					[2008-2009,2012-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2008-2009,2012-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"									33.749	28.7345			3.8666	4.9687	1.4863			1.4863	2014
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	40.2226	43.1226	45.663	41.9647	42.9621	34.2735	34.5739	35.5042	40.8328	39.7873	38.8178	38.1861	38.2208	42.786	42.9144	46.6422		46.6422	2015
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	Percent	0			[2001,2008]: Break in the time series.	[2001,2008]: Discontinuité dans la série.	United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	40.07	36.18	35.0211	35.0072	34.9848	35.0128	35.0086	35.0157	18.0026	15.0118	14.9911	14.9787	15.0101	14.9918	29.9553	40.0107	35.0114	35.0114	2016
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	17.4834	15.2786	17.4158	19.9012	18.9129	16.7567	15.9487	16.4278	17.8219	15.7276	12.7497	11.9945	12.9498	15.7713	18.9509	20.0455		20.0455	2015
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"	51.2096	52.4604	53.7222	51.4469	52.8182	48.1953	49.0751	47.1752	45.0499	39.756	40.7691	37.6835	36.3847	37.5951	35.9265	34.5256		34.5256	2015
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Percent	0			[2007]: Break in the time series. [2010,2012]: Estimate. [2015]: Provisional data.	[2007]: Discontinuité dans la série. [2010,2012]: Données estimatives. [2015]: Estimation partielle.	[2001,2003,2005,2007,2009-2013,2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed September 2018.	"[2001,2003,2005,2007,2009-2013,2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès septembre 2018.
"		61.4113		59.8852		59.5257		61.0447		62.1374	61.0877	61.1644	59.898	59.0338		59.3561		59.3561	2015
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Percent	0																									
14	Science and technology	Science et technologie	rdexpend	6	Gross domestic expenditure on research and development (R&D)	Gross domestic expenditure on R & D: Business enterprises	SYB005	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Percent	0																									
