topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2007	value_2013	value_2014	value_2015	value_2017	value_latest_year	latest_year
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	155	Western Europe	1	40	Austria	AUT	1	14.14172472	47.58704857	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		83.871	83.871	83.871	83.871	83.871	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	29	Caribbean	1	44	Bahamas	BHS	1	-78.05111663	24.69546597	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		13.94	13.94	13.94	13.94	13.94	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	145	Western Asia	1	48	Bahrain	BHR	1	50.5490754	26.04407747	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		0.767	0.771	0.771	0.771	0.771	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	34	Southern Asia	1	50	Bangladesh	BGD	1	89.17660788	22.86961622	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		147.57	147.57	147.57	147.57	147.57	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	145	Western Asia	1	51	Armenia	ARM	1	44.93839317	40.29499741	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		29.743	29.743	29.743	29.743	29.743	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	29	Caribbean	1	52	Barbados	BRB	1	-59.5346489	13.13648273	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		0.43	0.43	0.431	0.431	0.431	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	155	Western Europe	1	56	Belgium	BEL	1	4.660976456	50.64104975	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		30.528	30.528	30.528	30.528	30.528	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	21	Northern America	1	60	Bermuda	BMU	0	-64.78155012	32.27881922	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		0.053000000000000005	0.053000000000000005	0.053000000000000005	0.053000000000000005	0.053000000000000005	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	34	Southern Asia	1	64	Bhutan	BTN	1	90.45098484	27.39598568	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		38.394	38.394	38.394	38.394	38.394	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	5	South America	1	68	Bolivia (Plurinational State of)	BOL	1	-64.66224284	-16.71273412	km2	3.0		Thousands	"[2013-2015,2017]: Data updated according to ""Superintendencia Agraria"". Interior waters correspond to natural or artificial bodies of water or snow."	[2013-2015,2017]: Données actualisées d’après la « Superintendencia Agraria ». Les eaux intérieures correspondent aux étendues d’eau naturelles ou artificielles et aux étendues neigeuses.	"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		1098.581	1098.581	1098.581	1098.581	1098.581	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	39	Southern Europe	1	70	Bosnia and Herzegovina	BIH	1	17.78584332	44.16845548	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		51.209	51.209	51.209	51.209	51.209	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	18	Southern Africa	1	72	Botswana	BWA	1	23.81380223	-22.18810073	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		582.0	582.0	582.0	582.0	582.0	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	5	South America	1	76	Brazil	BRA	1	-53.08432878	-10.77668561	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		8514.877	8514.877	8515.767	8515.767	8515.767	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	13	Central America	1	84	Belize	BLZ	1	-88.70199554	17.19965901	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		22.966	22.966	22.966	22.966	22.966	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	54	Melanesia	1	90	Solomon Islands	SLB	1	160.1584117	-9.622391719	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		28.896	28.896	28.896	28.896	28.896	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	29	Caribbean	1	92	British Virgin Islands	VGB	0	-64.63294223	18.42256578	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		0.151	0.151	0.151	0.151	0.151	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		5.765	5.765	5.765	5.765	5.765	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		110.8997	111.002	111.002	111.002	111.002	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		676.577	676.577	676.577	676.577	676.577	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		27.834	27.834	27.83	27.83	27.83	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		207.6	207.6	207.6	207.6	207.6	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		181.035	181.035	181.035	181.035	181.035	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		475.65	475.65	475.65	475.65	475.65	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		9984.67	9984.67	9984.67	9984.67	9984.67	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		4.033	4.033	4.033	4.033	4.033	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		0.264	0.264	0.264	0.264	0.264	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		622.984	622.984	622.984	622.984	622.984	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		65.61	65.61	65.61	65.61	65.61	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		1284.0	1284.0	1284.0	1284.0	1284.0	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		756.102	756.102	756.102	756.102	756.102	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	km2	3.0		Thousands	[2013-2014]: For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.	[2013-2014]: Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan.	"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		9596.961	9596.961	9600.0	9600.0	9600.0	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		1141.748	1141.748	1141.748	1141.748	1141.748	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		2.235	2.235	2.235	2.235	2.235	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	km2	3.0													
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		342.0	342.0	342.0	342.0	342.0	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		2344.858	2344.858	2344.858	2344.858	2344.858	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		0.23600000000000002	0.23600000000000002	0.23600000000000002	0.23600000000000002	0.23600000000000002	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		51.1	51.1	51.1	51.1	51.1	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		56.594	56.594	56.594	56.594	56.594	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		109.884	109.884	109.884	109.884	109.884	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		9.251	9.251	9.251	9.251	9.251	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		78.8662	78.867	78.8678	78.8678	78.8678	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		114.763	114.763	114.763	114.763	114.763	2017
2	Population and migration	Population et migration	pop	89	Population, density and surface area	Surface area	SYB091	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	km2	3.0		Thousands			"[2013-2015,2017]: United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."	[2013-2015,2017]: Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017.		43.094	42.921	42.921	42.921	42.921	2017
