topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	Number	0					[2004,2006-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2006-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	31254.0		33732.0	31896.0	31975.0	34020.0	32120.0	30475.0	29198.0	28005.0	27230.0	26506.0	26479.0	26936.0	26936.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	Number	0					[2004,2006-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2006-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	936.0		1030.0	433.0	521.0	531.0	590.0	636.0	681.0	746.0	840.0	867.0	883.0	908.0	908.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	Number	0					[2013-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2013-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.										20.0	17.0	12.0	29.0		29.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	Number	0					[2011-2012,2016-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2011-2012,2016-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.								255.0	241.0				82.0	1654.0	1654.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	Number	0					[2004,2009-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2009-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	118141.0					31718.0	33225.0	34560.0	36158.0	38858.0	40865.0	42306.0	43359.0	45059.0	45059.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	9513.0	9125.0	8408.0	10306.0	11462.0	12749.0	13853.0	15390.0	16699.0	19130.0	20426.0	21851.0	23782.0	26225.0	26225.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	306.0	349.0	506.0	655.0	1031.0	764.0	1892.0	2632.0	3327.0	3385.0	4089.0	4920.0	5941.0	6613.0	6613.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	6857.0	16419.0	17066.0	29688.0	30822.0	37334.0	47224.0	41361.0	42991.0	45103.0	49272.0	47113.0	49575.0	60777.0	60777.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	Number	0					[2013]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2013]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.										22564.0					22564.0	2013
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	Number	0					[2013-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2013-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.										36556.0	40030.0	43335.0	46552.0	42447.0	42447.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	Number	0					[2007-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2007-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.				70166.0	78816.0	78916.0	79040.0	88044.0	96583.0	108218.0	111109.0	118273.0	147125.0	169453.0	169453.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	Number	0					[2009-2011,2013-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2009-2011,2013-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.						32565.0	26494.0	24338.0		25372.0	26645.0	28666.0	30922.0	32764.0	32764.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	Number	0					[2010-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2010-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.							229648.0	241543.0	246688.0	255350.0	263824.0	279336.0	287499.0	297672.0	297672.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	Number	0					[2005,2013-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2005,2013-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.		527.0								296.0	324.0	375.0	328.0	265.0	265.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	1104640.0	1123055.0	1146871.0	1206335.0	1270367.0	1347998.0	1423432.0	1542096.0	1694435.0	1838177.0	1920490.0	1946568.0	1980985.0	2013685.0	2013685.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	Number	0					[2004,2008,2010,2013-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2008,2010,2013-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	343.0				171.0		581.0			377.0	5184.0	3934.0	3218.0	2625.0	2625.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	Number	0					[2010-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2010-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.							312.0	320.0	346.0	317.0	377.0	427.0	463.0	407.0	407.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	331437.0	420906.0	465988.0	566965.0	624419.0	637197.0	640412.0	678005.0	738312.0	812595.0	885959.0	912442.0	950526.0	970889.0	970889.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	143	Central Asia	1	417	Kyrgyzstan	KGZ	1	74.52324839	41.46204516	Number	0					[2004,2007-2008,2010,2012-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2007-2008,2010,2012-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	343.0			297.0	324.0		112.0		341.0	348.0	375.0	347.0	274.0	256.0	256.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	35	South-eastern Asia	1	418	Lao People's Democratic Republic	LAO	1	101.9901968	20.27482773	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	422	Lebanon	LBN	1	35.89391711	33.92152458	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	18	Southern Africa	1	426	Lesotho	LSO	1	28.25362195	-29.58041814	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	428	Latvia	LVA	1	26.42461876	56.64196636	Number	0					[2004-2006,2010-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2006,2010-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	3353.0	4012.0	4168.0				5680.0	6170.0	6833.0	6329.0	6763.0	6938.0	7419.0	8808.0	8808.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	430	Liberia	LBR	1	-9.311879038	6.448381009	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	15	Northern Africa	1	434	Libya	LBY	1	18.0295985	27.04042819	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	155	Western Europe	1	438	Liechtenstein	LIE	1	9.552985019	47.14167005	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	440	Lithuania	LTU	1	23.90517807	55.33680309	Number	0					[2004-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	777.0	768.0	745.0	729.0	701.0	682.0	642.0	625.0	599.0	519.0	520.0	530.0	522.0		522.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	155	Western Europe	1	442	Luxembourg	LUX	1	6.092656563	49.77679538	Number	0					[2010-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2010-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.							21346.0	21575.0	21267.0	20421.0	19360.0	19040.0	19960.0		19960.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	30	Eastern Asia	1	446	China, Macao Special Administrative Region	MAC	0	113.5665388	22.1237259	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	8.0	12.0	28.0	81.0	125.0	232.0	377.0	429.0	435.0	442.0	451.0	470.0	467.0	416.0	416.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	450	Madagascar	MDG	1	46.6982339	-19.38514785	Number	0					[2004-2006,2008-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2006,2008-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	217.0	249.0	255.0		333.0	343.0	387.0	417.0	439.0	514.0	390.0	414.0	386.0	206.0	206.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	454	Malawi	MWI	1	33.4884625	-13.40819859	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	35	South-eastern Asia	1	458	Malaysia	MYS	1	116.8346314	5.452415309	Number	0					[2010-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2010-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.							20908.0	20917.0	21447.0	22782.0	21568.0	23538.0	25117.0	25313.0	25313.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	34	Southern Asia	1	462	Maldives	MDV	1	73.09672546	-0.614385021	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	466	Mali	MLI	1	-3.522016039	17.35311254	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	Number	0					[2004,2006-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2006-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	1254.0		2357.0	2260.0	1667.0	863.0	832.0	432.0	615.0	560.0	490.0	428.0	423.0		423.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	Number	0					[2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.														46.0	46.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	Number	0					[2004-2007,2009-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2007,2009-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	38372.0	48374.0	54722.0	66865.0		74550.0	82017.0	89992.0	96962.0	101645.0	106340.0	106648.0	109238.0	112617.0	112617.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	33019.0	37483.0	46272.0	45068.0	50392.0	48991.0	53859.0	51007.0	42838.0	41976.0	53893.0	63777.0	85132.0	88453.0	88453.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	Number	0					[2004-2006,2009-2010,2013,2015-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2006,2009-2010,2013,2015-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	498.0	13663.0	778.0			2513.0	2645.0			869.0		4338.0	4324.0		4324.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	1019.0	1108.0	1196.0	1033.0	1049.0	1139.0	1018.0	799.0	635.0	471.0	384.0	348.0	343.0	333.0	333.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	Number	0					[2010-2015]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2010-2015]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.							264.0	634.0	858.0	1448.0	1933.0	2372.0			2372.0	2015
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	Number	0					[2005,2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2005,2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.		9872.0												4145.0	4145.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	Number	0					[2015-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2015-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.												456.0	479.0	451.0	451.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	Number	0					[2012-2014]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2012-2014]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.									72.0	72.0	72.0				72.0	2014
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	Number	0					[2005-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2005-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.		135215.0	139303.0	138513.0	142451.0	136765.0	135127.0	138974.0	137411.0	150815.0	156261.0	160214.0	164264.0	165879.0	165879.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	531	Curaçao	CUW	0	-68.95033464	12.15058042	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	533	Aruba	ABW	0	-69.97050586	12.50878756	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	534	Sint Maarten (Dutch part)	SXM	0	-63.06198692	18.03926508	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	54	Melanesia	1	540	New Caledonia	NCL	0	165.5067368	-21.41742531	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	54	Melanesia	1	548	Vanuatu	VUT	1	167.0679779	-15.34445547	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	53	Oceania	1	554	New Zealand	NZL	1	170.4755673	-43.98721568	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	34524.0	34182.0	34291.0	34004.0	34233.0	34739.0	34800.0	35700.0	27222.0	28217.0	28854.0	40802.0	38906.0	36157.0	36157.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	13	Central America	1	558	Nicaragua	NIC	1	-85.03060315	12.84210839	Number	0					[2011-2014]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2011-2014]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.								219.0	260.0	328.0	387.0				387.0	2014
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	562	Niger	NER	1	9.400167877	17.42143036	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	566	Nigeria	NGA	1	8.097363256	9.585789025	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	61	Polynesia	1	570	Niue	NIU	0	-169.8601693	-19.05000475	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	578	Norway	NOR	1	11.47846389	61.34311134	Number	0					[2007-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2007-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.				17801.0	17808.0	17245.0	16534.0	16060.0	17626.0	19297.0	21882.0	23087.0	27930.0	33150.0	33150.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	57	Micronesia	1	580	Northern Mariana Islands	MNP	0	145.7582114	15.19099517	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	57	Micronesia	1	583	Micronesia (Federated States of)	FSM	1	158.225216	6.880670092	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	57	Micronesia	1	584	Marshall Islands	MHL	1	171.0839119	7.110213497	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	57	Micronesia	1	585	Palau	PLW	1	134.5733878	7.502307591	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	34	Southern Asia	1	586	Pakistan	PAK	1	68.80479684	29.36491634	Number	0					[2004,2014,2016-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2014,2016-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	17700.0										185.0		1848.0	1745.0	1745.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	13	Central America	1	591	Panama	PAN	1	-81.26616623	8.450965746	Number	0					[2008,2010,2012-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2008,2010,2012-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.					41.0		378.0		357.0	1858.0	1725.0	1684.0	1734.0		1734.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	54	Melanesia	1	598	Papua New Guinea	PNG	1	145.8587761	-6.756057077	Number	0					[2008,2013,2015]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2008,2013,2015]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.					1.0					42.0		71.0			71.0	2015
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	5	South America	1	600	Paraguay	PRY	1	-60.54854225	-21.70216237	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	5	South America	1	604	Peru	PER	1	-71.82093277	-13.58939705	Number	0					[2004-2006,2008-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2006,2008-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	2296.0	2252.0	2167.0		2370.0	2454.0	2435.0	2489.0	2616.0	2615.0	2651.0	2643.0	2779.0	2791.0	2791.0	2017
