topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2005	value_2010	value_2015	value_2016	value_latest_year	latest_year
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	155	Western Europe	1	40	Austria	AUT	1	14.14172472	47.58704857	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	3851.0	3860.0	3869.0	3870.8	3870.8	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	29	Caribbean	1	44	Bahamas	BHS	1	-78.05111663	24.69546597	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	515.0	515.0	515.0	515.0	515.0	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	145	Western Asia	1	48	Bahrain	BHR	1	50.5490754	26.04407747	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	0.45	0.53	0.6	0.61	0.61	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	34	Southern Asia	1	50	Bangladesh	BGD	1	89.17660788	22.86961622	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	1455.0	1442.0	1429.0	1426.4	1426.4	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	145	Western Asia	1	51	Armenia	ARM	1	44.93839317	40.29499741	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	332.0	331.0	332.0	332.2	332.2	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	29	Caribbean	1	52	Barbados	BRB	1	-59.5346489	13.13648273	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	6.3	6.3	6.3	6.3	6.3	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	155	Western Europe	1	56	Belgium	BEL	1	4.660976456	50.64104975	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	674.2	681.2	683.4	683.84	683.84	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	21	Northern America	1	60	Bermuda	BMU	0	-64.78155012	32.27881922	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	1.0	1.0	1.0	1.0	1.0	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	34	Southern Asia	1	64	Bhutan	BTN	1	90.45098484	27.39598568	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	2655.65	2705.29	2754.93	2764.85	2764.85	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	5	South America	1	68	Bolivia (Plurinational State of)	BOL	1	-64.66224284	-16.71273412	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	58734.0	56209.0	54764.0	54475.0	54475.0	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	39	Southern Europe	1	70	Bosnia and Herzegovina	BIH	1	17.78584332	44.16845548	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	2185.0	2185.0	2185.0	2185.0	2185.0	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	18	Southern Africa	1	72	Botswana	BWA	1	23.81380223	-22.18810073	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	11943.0	11351.0	10840.0	10737.8	10737.8	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	5	South America	1	76	Brazil	BRA	1	-53.08432878	-10.77668561	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	506734.0	498458.0	493538.0	492554.0	492554.0	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	13	Central America	1	84	Belize	BLZ	1	-88.70199554	17.19965901	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	1416.53	1391.39	1366.3	1361.28	1361.28	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	54	Melanesia	1	90	Solomon Islands	SLB	1	160.1584117	-9.622391719	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	2241.0	2213.0	2185.0	2179.4	2179.4	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	29	Caribbean	1	92	British Virgin Islands	VGB	0	-64.63294223	18.42256578	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	3.66	3.64	3.62	3.62	3.62	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	389.0	380.0	380.0	380.0	380.0	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	3651.0	3737.0	3823.0	3840.2	3840.2	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	33321.0	31773.0	29041.0	28494.6	28494.6	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	181.0	253.0	276.0	280.6	280.6	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	8436.0	8534.0	8633.5	8653.4	8653.4	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	10731.0	10094.0	9457.0	9329.6	9329.6	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	21016.0	19916.0	18816.0	18596.0	18596.0	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	347576.0	347302.0	347069.0	347022.4	347022.4	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	83.59	85.09	89.9	90.86	90.86	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	12.7	12.7	12.7	12.7	12.7	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	22326.0	22248.0	22170.0	22154.4	22154.4	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	2118.0	2103.0	2070.0	2063.4	2063.4	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	6141.0	5508.0	4875.0	4748.4	4748.4	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	16042.0	16231.0	17735.0	18035.8	18035.8	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	Hectares	3.0		Thousands	Estimate. For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.	Données estimatives. Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	193043.9	200610.3	208321.3	209863.5	209863.5	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	60201.36	58635.32	58501.74	58475.02	58475.02	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	42.0	39.0	37.0	36.6	36.6	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	7.76	6.79	5.82	5.63	5.63	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	22471.0	22411.0	22334.0	22318.6	22318.6	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	155692.0	154135.0	152578.0	152266.6	152266.6	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	15.1	15.1	15.1	15.1	15.1	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	2491.0	2605.0	2756.0	2786.2	2786.2	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	1903.0	1920.0	1922.0	1922.4	1922.4	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	2697.0	2932.0	3200.0	3253.6	3253.6	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	172.85	172.84	172.7	172.67	172.67	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	2647.0	2657.0	2667.0	2669.0	2669.0	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	4811.0	4561.0	4311.0	4261.0	4261.0	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	557.7	587.1	612.2	617.22	617.22	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	45.99	44.66	43.33	43.06	43.06	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	1652.0	1817.0	1983.0	2016.2	2016.2	2016
13	Environment	Environnement	land	64	Land	Forest cover area	SYB048	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	Hectares	3.0		Thousands	[2016]: Estimate.	[2016]: Données estimatives.	Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018.	Organisation des Nations Unies pour l’alimentation et l’agriculture (FAO), Rome, base de données FAOSTAT, dernier accès octobre 2018.	13335.24	12941.56	12547.88	12469.15	12469.15	2016
