goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	basePeriod	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2005	value_2010	value_2015	value_latest_year	latest_year
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	275	State of Palestine	145	Western Asia	Country	PSE	0	35.25694122	31.94347933		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	9.08	9.17	9.17	9.17	9.17	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	276	Germany	155	Western Europe	Country	DEU	1	10.3806066	51.08862743		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	11354.0	11384.0	11409.0	11419.0	11419.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	8909.0	9053.0	9195.0	9337.0	9337.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	12.15	12.15	12.15	12.15	12.15	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	3601.0	3752.0	3903.0	4054.0	4054.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.22	0.22	0.22	0.22	0.22	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	16.99	16.99	16.99	16.99	16.99	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	73.061	72.896	71.696	71.496	71.496	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	25.0	25.0	25.0	25.0	25.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	4208.0	3938.0	3722.0	3540.0	3540.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	6904.0	6724.0	6544.0	6364.0	6364.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	16622.0	16602.0	16576.0	16526.0	16526.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	109.0	105.0	101.0	97.0	97.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147		HA_TH	Thousands of hectares			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		N: Non-relevant						2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	6392.0	5792.0	5192.0	4592.0	4592.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934		HA_TH	Thousands of hectares			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		N: Non-relevant						2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	1917.0	1983.0	2046.0	2069.0	2069.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	352	Iceland	154	Northern Europe	Country	ISL	1	-19.02116966	64.79134763		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	28.8	36.5	42.7	49.2	49.2	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	356	India	034	Southern Asia	Country	IND	1	79.3608464	22.34642074		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	65390.0	67709.0	69790.0	70682.0	70682.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	360	Indonesia	035	South-Eastern Asia	Country	IDN	1	113.9174	-0.994582204		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	99409.0	97857.0	94432.0	91010.0	91010.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	364	Iran (Islamic Republic of)	034	Southern Asia	Country	IRN	1	54.19766348	32.74370885		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	9325.656	10691.98	10691.98	10691.98	10691.98	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	368	Iraq	145	Western Asia	Country	IRQ	1	43.76606267	33.05013795		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	818.0	825.0	825.0	825.0	825.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	372	Ireland	154	Northern Europe	Country	IRL	1	-7.121425272	53.25274054		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	634.951	694.835	725.635	754.016	754.016	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	376	Israel	145	Western Asia	Country	ISR	1	34.62277992	31.06164552		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	153.0	155.0	154.0	165.0	165.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	380	Italy	039	Southern Europe	Country	ITA	1	12.57022427	42.79917282		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	8369.0	8759.0	9028.0	9297.0	9297.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	384	Côte d'Ivoire	011	Western Africa	Country	CIV	1	-5.552690016	7.62211586		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	5094.45	4530.02	3965.58	3401.15	3401.15	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	340.9	339.2	337.1	335.2	335.2	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	24876.0	24935.0	24966.0	24958.0	24958.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	3365.0	3337.0	3309.0	3309.0	3309.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	400	Jordan	145	Western Asia	Country	JOR	1	37.13024774	30.65365973		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	97.5	97.5	97.5	97.5	97.5	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	404	Kenya	014	Eastern Africa	Country	KEN	1	37.86096816	0.534797278		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	3557.0	4047.0	4230.0	4413.0	4413.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	6933.0	6299.0	5666.0	5031.0	5031.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	410	Republic of Korea	030	Eastern Asia	Country	KOR	1	127.8610254	36.45201023		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	6288.0	6255.0	6222.0	6184.0	6184.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	414	Kuwait	145	Western Asia	Country	KWT	1	47.49305029	29.53949468		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	4.85	5.55	6.25	6.25	6.25	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	417	Kyrgyzstan	143	Central Asia	Country	KGZ	1	74.52324839	41.46204516		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	858.3	869.3	677.0	637.0	637.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	418	Lao People's Democratic Republic	035	South-Eastern Asia	Country	LAO	1	101.9901968	20.27482773		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	16525.99	16869.71	17815.56	18761.41	18761.41	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	422	Lebanon	145	Western Asia	Country	LBN	1	35.89391711	33.92152458		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	131.0	136.5	136.9	137.3	137.3	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	426	Lesotho	018	Southern Africa	Country	LSO	1	28.25362195	-29.58041814		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	42.0	43.0	44.0	49.0	49.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	428	Latvia	154	Northern Europe	Country	LVA	1	26.42461876	56.64196636		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	3241.0	3297.0	3354.0	3356.0	3356.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	430	Liberia	011	Western Africa	Country	LBR	1	-9.311879038	6.448381009		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	4629.0	4479.0	4329.0	4179.0	4179.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	434	Libya	015	Northern Africa	Country	LBY	1	18.0295985	27.04042819		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	217.0	217.0	217.0	217.0	217.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	438	Liechtenstein	155	Western Europe	Country	LIE	1	9.552985019	47.14167005		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	6.9	6.9	6.9	6.9	6.9	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	440	Lithuania	154	Northern Europe	Country	LTU	1	23.90517807	55.33680309		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	2020.0	2121.0	2170.0	2180.0	2180.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	442	Luxembourg	155	Western Europe	Country	LUX	1	6.092656563	49.77679538		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	86.7	86.7	86.7	86.7	86.7	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	446	China, Macao Special Administrative Region	030	Eastern Asia	Country	MAC	0	113.5665388	22.1237259		HA_TH	Thousands of hectares			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		N: Non-relevant						2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	450	Madagascar	014	Eastern Africa	Country	MDG	1	46.6982339	-19.38514785		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	13023.0	12838.0	12553.0	12473.0	12473.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	3567.0	3402.0	3237.0	3147.0	3147.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	21591.0	20890.0	22124.0	22195.0	22195.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	1.0	1.0	1.0	1.0	1.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	5900.0	5505.0	5110.0	4715.0	4715.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.347	0.347	0.347	0.347	0.347	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	48.5	48.5	48.5	48.5	48.5	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	317.0	267.0	242.0	224.5	224.5	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	41.9	38.2	38.4	38.6	38.6	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	67856.0	67083.0	66498.0	66040.0	66040.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	11717.0	11308.0	13039.2	12552.8	12552.8	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	324.0	363.0	386.0	409.0	409.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	626.0	626.0	827.0	827.0	827.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	2.5	2.5	2.5	2.5	2.5	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	4993.0	5401.0	5672.0	5632.0	5632.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	41188.0	40079.0	38972.0	37940.0	37940.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	2.0	2.0	2.0	2.0	2.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	8032.0	7661.0	7290.0	6919.0	6919.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	524	Nepal	034	Southern Asia	Country	NPL	1	83.94678863	28.25866332		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	3900.0	3636.0	3636.0	3636.0	3636.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	528	Netherlands	155	Western Europe	Country	NLD	1	5.331480568	51.86728884		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	360.0	365.0	373.0	376.0	376.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	530	Netherlands Antilles	029	Caribbean	Country	ANT	0	-68.30676179	12.22720635																		
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.077	0.077	0.077	0.077	0.077	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.42	0.42	0.42	0.42	0.42	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.371	0.371	0.371	0.371	0.371	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	839.0	839.0	839.0	839.0	839.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	440.0	440.0	440.0	440.0	440.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	10139.0	10183.0	10151.0	10152.0	10152.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	558	Nicaragua	013	Central America	Country	NIC	1	-85.03060315	12.84210839		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	3814.0	3464.0	3114.0	3114.0	3114.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	562	Niger	011	Western Africa	Country	NER	1	9.400167877	17.42143036		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	1328.0	1266.0	1204.0	1142.0	1142.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	566	Nigeria	011	Western Africa	Country	NGA	1	8.097363256	9.585789025		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	13137.0	11089.0	9041.0	6993.0	6993.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	570	Niue	061	Polynesia	Country	NIU	0	-169.8601693	-19.05000475		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	19.6	19.1	18.6	18.1	18.1	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	574	Norfolk Island	053	Australia and New Zealand	Country	NFK	0	167.9515548	-29.03230018		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.46	0.46	0.46	0.46	0.46	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	578	Norway	154	Northern Europe	Country	NOR	1	11.47846389	61.34311134		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	12113.0	12092.0	12102.0	12112.0	12112.0	2015
