goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	basePeriod	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_latest_year	latest_year
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	234	Faroe Islands	154	Northern Europe	Country	FRO	0	-7.122044325	62.21228119		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	238	Falkland Islands (Malvinas)	005	South America	Country	FLK	0	-58.75246778	-51.74562601		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	166.10804	167.30696	168.79115	171.52157	172.1559	171.54081	171.29956	169.84969	169.77387	169.75777	168.69249	166.89113	166.89113	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	239	South Georgia and the South Sandwich Islands	005	South America	Country	SGS	0	-36.90662765	-54.20736749																										
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	242	Fiji	054	Melanesia	Country	FJI	1	177.9660884	-17.83301566		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	456.07396	449.59415	456.68612	459.33318	463.77356	460.94694	467.52814	465.08223	459.94846	457.85321	472.55411	481.19312	481.19312	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	246	Finland	154	Northern Europe	Country	FIN	1	23.308447	61.91586738		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	29048.98622	29108.13161	29221.09685	29264.73672	29582.98159	29542.47371	29458.50614	29418.41945	29372.18725	29912.60323	29990.32436	30101.75233	30101.75233	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	248	Åland Islands	154	Northern Europe	Country	ALA	0	19.80945969	60.1544901																										
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	250	France	155	Western Europe	Country	FRA	1	2.457288129	46.62660861		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	3588.51884	3588.51488	3600.29767	3605.365	3611.57124	3608.20389	3629.83631	3616.86269	3603.32811	3633.70866	3666.20166	3677.11678	3677.11678	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	254	French Guiana	005	South America	Country	GUF	0	-53.23619089	3.922673437		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	471.52449	465.46336	455.97387	455.65889	463.89015	467.09953	470.89936	474.11999	470.59538	471.84551	488.60412	494.88731	494.88731	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	258	French Polynesia	061	Polynesia	Country	PYF	0	-149.4052367	-17.67709294		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	27.74147	20.68554	16.54562	13.45644	12.84597	37.39911	78.55831	77.26646	78.50994	120.55591	145.35981	154.23487	154.23487	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	260	French Southern Territories	014	Eastern Africa	Country	ATF	0	69.64849091	-49.6068576																										
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	262	Djibouti	014	Eastern Africa	Country	DJI	1	42.18274707	11.56004161		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	159.29257	158.74557	157.23833	155.8935	154.73325	152.41324	150.4393	151.81811	152.52904	151.6707	152.19322	151.30614	151.30614	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	266	Gabon	017	Middle Africa	Country	GAB	1	11.78727747	-0.60687619		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1859.84346	1842.39054	1837.0708	1808.99734	1782.95361	1862.34892	1833.32466	1829.23384	1802.81887	1836.26806	1907.59298	1978.90387	1978.90387	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	268	Georgia	145	Western Asia	Country	GEO	1	43.3713615	42.04813028		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	303.46675	307.81647	309.39423	309.30387	307.63524	308.06119	305.72998	308.16163	306.55671	309.36617	308.64025	308.18612	308.18612	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	270	Gambia	011	Western Africa	Country	GMB	1	-15.39944785	13.45295927		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	735.51307	741.99566	741.31282	743.43262	742.14963	742.19014	740.77299	740.32741	741.35875	743.43907	745.48741	742.35388	742.35388	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	275	State of Palestine	145	Western Asia	Country	PSE	0	35.25694122	31.94347933																										
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	276	Germany	155	Western Europe	Country	DEU	1	10.3806066	51.08862743		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	3655.86174	3683.0313	3727.40529	3742.08702	3708.05341	3710.70046	3719.58102	3730.05417	3737.78681	3803.25567	3819.69564	3827.76507	3827.76507	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	5595.78777	5559.42912	5486.37706	5472.96546	5600.11874	5677.24547	5750.42019	5913.06907	6091.69169	6186.4066	6165.38147	6059.27042	6059.27042	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.25317	0.25358	0.25468	0.25315	0.25349	0.25401	0.25277	0.25216	0.25096	0.24547	0.2451	0.24407	0.24407	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	132.61353	133.37827	132.74111	132.01175	129.95003	129.27848	129.39155	129.08768	129.13351	131.07855	133.2564	135.33711	135.33711	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2818.94842	2819.95668	2835.59822	2840.6223	2830.05963	2827.25818	2831.80437	2838.13192	2851.4141	2876.14308	2888.46264	2903.24109	2903.24109	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	33328.95584	33248.41783	33581.05968	33924.50927	35059.82138	35392.49684	35834.83691	35971.1476	36111.35363	36168.49315	36272.24575	36344.5239	36344.5239	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.26619	1.25291	1.31479	1.33698	1.36666	1.38504	1.41991	1.42277	1.44173	1.39091	1.38224	1.3261	1.3261	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.99186	2.98045	2.97611	2.97595	2.94159	2.94526	2.9716	2.977	2.95148	2.89665	2.81876	2.74289	2.74289	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.17918	1.2296	1.16383	1.07847	1.25636	1.24756	1.22726	1.0418	1.08258	1.10733	1.12068	1.1955	1.1955	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1154.97608	1148.44602	1143.24858	1140.43374	1148.32846	1147.65176	1152.87341	1154.39086	1157.90114	1150.89625	1154.92894	1153.55206	1153.55206	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	139.72923	147.15901	146.45177	154.33846	162.86524	164.11063	159.07159	159.91609	162.63776	166.42762	167.98665	168.9588	168.9588	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1367.88874	1367.99002	1372.3468	1367.0445	1375.7539	1382.0468	1380.88831	1379.75488	1383.28344	1380.30691	1386.47442	1389.48485	1389.48485	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	181.77263	182.67851	183.42161	187.64816	191.98	195.84831	200.12996	205.20257	206.90091	209.09876	212.56871	212.19008	212.19008	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147																										
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	834.4302	835.1088	839.75681	834.07649	838.68271	839.65971	836.6381	831.61125	835.44738	829.11441	831.16599	835.18908	835.18908	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	118.60427	117.93506	117.55521	117.40186	117.10642	117.11726	117.46003	117.63638	117.40172	117.44449	117.11462	115.92513	115.92513	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1111.2449	1113.34808	1117.54862	1121.29307	1128.45904	1129.13636	1133.8765	1133.10113	1132.79084	1137.8802	1143.63428	1144.90613	1144.90613	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	352	Iceland	154	Northern Europe	Country	ISL	1	-19.02116966	64.79134763		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2578.23219	2543.15772	2549.34084	2508.76518	2523.90207	2547.22322	2552.7534	2536.25899	2581.24502	2598.21417	2614.25265	2634.49575	2634.49575	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	356	India	034	Southern Asia	Country	IND	1	79.3608464	22.34642074		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	14600.23884	14758.97811	15027.91956	15501.45465	15917.60982	16147.93985	16183.57167	16250.80411	16168.77921	16165.41195	16488.10038	16662.55928	16662.55928	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	360	Indonesia	035	South-Eastern Asia	Country	IDN	1	113.9174	-0.994582204		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	30378.54136	30432.74999	30353.1617	30556.4098	30561.28023	30673.33194	30706.23613	30783.22851	30728.54843	30755.14061	30697.83607	30480.41529	30480.41529	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	364	Iran (Islamic Republic of)	034	Southern Asia	Country	IRN	1	54.19766348	32.74370885		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	59143.38772	59129.16532	59290.51474	59300.35652	59255.89669	58850.5962	58472.65371	58104.15096	57661.21752	57587.04718	57522.7064	57310.20871	57310.20871	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	368	Iraq	145	Western Asia	Country	IRQ	1	43.76606267	33.05013795		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	4742.91338	4941.55988	5136.35771	5314.47423	5197.78419	4869.3699	4589.96703	4354.51844	4096.77782	4118.32392	4271.81539	4210.85858	4210.85858	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	372	Ireland	154	Northern Europe	Country	IRL	1	-7.121425272	53.25274054		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1387.6101	1293.94019	1242.50062	1168.37595	1093.32096	1194.15672	1217.30605	1175.34714	1230.69549	1305.18963	1326.80027	1407.80012	1407.80012	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	376	Israel	145	Western Asia	Country	ISR	1	34.62277992	31.06164552		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	461.7545	460.97209	462.82493	463.63287	462.34983	460.0064	460.31908	458.36831	456.86212	457.18111	458.0864	457.45955	457.45955	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	380	Italy	039	Southern Europe	Country	ITA	1	12.57022427	42.79917282		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	3522.3229	3546.19874	3561.38512	3574.72327	3583.44237	3596.86932	3603.15036	3610.04556	3605.13798	3621.44461	3628.3689	3626.29861	3626.29861	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	384	Côte d'Ivoire	011	Western Africa	Country	CIV	1	-5.552690016	7.62211586		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1820.20433	1813.20648	1816.13621	1804.68076	1794.85613	1813.89205	1823.12186	1818.08341	1814.23373	1810.05325	1816.06393	1785.5831	1785.5831	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	20.89989	21.07508	21.03588	20.68914	20.75941	20.71816	20.50443	20.29419	20.42948	19.73081	19.8271	19.83177	19.83177	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	7897.50578	7892.42868	7915.17747	7929.77664	7900.13742	7902.89523	7902.42625	7892.02319	7885.28815	7898.47249	7894.50229	7875.09614	7875.09614	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	163851.5735	163592.8085	163293.6692	163252.1375	162183.2303	160633.5847	158980.3715	157267.5975	154984.9413	154364.5726	153709.5887	154157.1655	154157.1655	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	400	Jordan	145	Western Asia	Country	JOR	1	37.13024774	30.65365973		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	449.5957	446.51154	446.79296	448.88656	450.08399	450.82515	452.6245	451.74331	449.35773	448.12245	447.7887	446.72378	446.72378	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	404	Kenya	014	Eastern Africa	Country	KEN	1	37.86096816	0.534797278		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	11488.88855	11470.34967	11452.2671	11417.89139	11434.97182	11413.94787	11417.4118	11427.38233	11450.37364	11463.81177	11535.16644	11584.36783	11584.36783	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1539.55071	1581.26004	1630.24736	1662.26678	1671.03562	1678.86807	1693.0979	1702.07522	1712.13837	1724.55598	1707.73136	1671.57996	1671.57996	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	410	Republic of Korea	030	Eastern Asia	Country	KOR	1	127.8610254	36.45201023		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1805.39472	1802.39731	1820.19114	1824.21099	1808.677	1791.80494	1800.13395	1805.88323	1805.91972	1806.55157	1820.05819	1814.39734	1814.39734	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	414	Kuwait	145	Western Asia	Country	KWT	1	47.49305029	29.53949468		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	74.47643	74.20853	75.06448	73.64163	74.07147	74.10095	73.6	73.76695	75.53335	78.73315	81.49901	84.47856	84.47856	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	417	Kyrgyzstan	143	Central Asia	Country	KGZ	1	74.52324839	41.46204516		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	7262.76507	7273.78718	7281.99547	7280.51461	7269.94084	7261.07845	7261.01987	7262.53924	7267.58688	7275.57545	7263.58861	7245.83687	7245.83687	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	418	Lao People's Democratic Republic	035	South-Eastern Asia	Country	LAO	1	101.9901968	20.27482773		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1320.76097	1310.99254	1305.76545	1303.35442	1311.59045	1367.9412	1407.7574	1480.13969	1550.46984	1605.35963	1632.0355	1656.35394	1656.35394	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	422	Lebanon	145	Western Asia	Country	LBN	1	35.89391711	33.92152458		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	18.19832	18.15441	18.32512	18.27876	18.00967	17.99939	17.99118	18.0146	18.00512	18.05382	17.5748	17.52955	17.52955	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	426	Lesotho	018	Southern Africa	Country	LSO	1	28.25362195	-29.58041814		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	44.61576	44.19129	46.07013	47.62263	49.49889	51.46361	53.633	53.42444	52.89863	52.06459	50.74638	49.39767	49.39767	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	428	Latvia	154	Northern Europe	Country	LVA	1	26.42461876	56.64196636		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	962.0655	962.1122	966.31688	966.6713	965.58464	962.45791	959.61509	955.16768	958.64042	958.15366	960.60746	964.36353	964.36353	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	430	Liberia	011	Western Africa	Country	LBR	1	-9.311879038	6.448381009		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	189.22352	186.81643	186.46897	185.25087	185.96853	191.87477	194.37915	194.24479	195.99702	197.1469	197.44236	196.51248	196.51248	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	434	Libya	015	Northern Africa	Country	LBY	1	18.0295985	27.04042819		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	59.161	60.38671	61.4736	62.44895	63.5259	64.54366	64.52074	64.2729	63.9276	62.08501	60.48809	59.63599	59.63599	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	438	Liechtenstein	155	Western Europe	Country	LIE	1	9.552985019	47.14167005		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.54548	0.53055	0.51951	0.49631	0.50581	0.49918	0.51067	0.50822	0.54554	0.5493	0.55393	0.54367	0.54367	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	440	Lithuania	154	Northern Europe	Country	LTU	1	23.90517807	55.33680309		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	916.68684	916.04024	922.80134	922.70024	918.83824	916.55184	913.4017	906.98245	906.31016	908.9715	911.33511	916.73002	916.73002	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	442	Luxembourg	155	Western Europe	Country	LUX	1	6.092656563	49.77679538		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	5.29806	5.28166	5.48252	5.47991	5.43248	5.30635	5.31446	5.21627	5.20771	5.25617	5.34527	5.30986	5.30986	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	446	China, Macao Special Administrative Region	030	Eastern Asia	Country	MAC	0	113.5665388	22.1237259																										
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	450	Madagascar	014	Eastern Africa	Country	MDG	1	46.6982339	-19.38514785		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2653.32945	2661.40562	2672.93556	2691.68327	2674.12077	2673.02532	2656.10547	2615.42803	2569.74132	2543.00111	2518.60126	2542.19248	2542.19248	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	24001.99396	24007.68451	24005.11335	24004.99589	24000.99658	23999.90505	24015.99391	23998.90169	23867.07837	23831.28402	23755.42044	23757.17232	23757.17232	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	3544.36719	3524.41208	3518.96274	3559.59307	3575.5097	3596.14589	3616.8102	3682.95688	3736.05687	3786.80989	3852.02368	3897.23783	3897.23783	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	16.99861	16.82546	16.74297	16.50089	16.08919	15.99567	15.60187	15.57937	15.70013	15.91566	16.05615	16.49769	16.49769	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1533.47103	1530.62921	1529.99356	1525.23674	1523.64711	1512.47795	1504.03174	1509.43424	1521.02927	1515.51355	1516.09651	1493.25601	1493.25601	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.3078	2.20534	2.12959	1.95129	1.70745	1.48564	1.75126	1.81378	1.94657	2.28658	2.65829	2.79176	2.79176	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q3.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108		KM2	Square kilometers			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.50995	1.49745	1.48025	1.47515	1.47854	1.466	1.44025	1.4379	1.43531	1.39861	1.4033	1.42816	1.42816	2016
