goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2005	value_2010	value_2015	value_latest_year	latest_year
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	036	Australia	053	Australia and New Zealand	Country	AUS	1	134.3499412	-25.57717202	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	16.77115	16.61495	16.0383	16.23876	16.23876	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	46.50825	46.66578	46.77484	46.8839	46.8839	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	51.44855	51.44855	51.44855	51.44855	51.44855	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	0.47686	0.57584	0.67609	0.77635	0.77635	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	11.27756	11.17769	11.07782	10.97795	10.97795	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	11.69652	11.6614	11.62627	11.6614	11.6614	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	14.65116	14.65116	14.65116	14.65116	14.65116	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	22.03765	22.26552	22.4967	22.56935	22.56935	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	18.51852	18.51852	18.51852	18.51852	18.51852	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	68.3685	69.67093	70.97335	72.27576	72.27576	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	068	Bolivia (Plurinational State of)	005	South America	Country	BOL	1	-64.66224284	-16.71273412	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	55.47032	54.21767	51.88683	50.55294	50.55294	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	070	Bosnia and Herzegovina	039	Southern Europe	Country	BIH	1	17.78584332	44.16845548	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	42.67578	42.67578	42.67578	42.67578	42.67578	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	22.11812	21.07353	20.02894	19.12727	19.12727	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905																	
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	62.36723	60.6276	59.63743	59.04878	59.04878	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	63.97637	62.10127	60.99917	59.89917	59.89917	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	086	British Indian Ocean Territory	014	Eastern Africa	Country	IOT	0	72.38715553	-7.299281071	PERCENT	Percentage			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment and FAOSTAT		NA: Data nature not available						2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	090	Solomon Islands	054	Melanesia	Country	SLB	1	160.1584117	-9.622391719	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	81.02894	80.06431	79.06395	78.06359	78.06359	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	092	British Virgin Islands	029	Caribbean	Country	VGB	0	-64.63294223	18.42256578	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	24.46667	24.4	24.26667	24.13333	24.13333	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	096	Brunei Darussalam	035	South-Eastern Asia	Country	BRN	1	114.6288563	4.49736984	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	75.33207	73.81404	72.10626	72.10626	72.10626	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	100	Bulgaria	151	Eastern Europe	Country	BGR	1	25.23763153	42.75731323	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	31.0888	33.63117	34.42336	35.21555	35.21555	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	104	Myanmar	035	South-Eastern Asia	Country	MMR	1	96.51752295	21.19332882	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	53.39009	51.02131	48.65101	44.46775	44.46775	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	108	Burundi	014	Eastern Africa	Country	BDI	1	29.89080992	-3.366387428	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	7.71028	7.04829	9.85202	10.74766	10.74766	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	40.75811	41.56115	42.04397	42.53417	42.53417	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	116	Cambodia	035	South-Eastern Asia	Country	KHM	1	104.922836	12.71163737	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	65.40902	60.79198	57.18332	53.57467	53.57467	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	120	Cameroon	017	Middle Africa	Country	CMR	1	12.7419827	5.692387031	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	46.78556	44.45855	42.13154	39.80453	39.80453	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	124	Canada	021	Northern America	Country	CAN	1	-101.6575058	57.72360191	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	38.24728	38.22242	38.19229	38.16667	38.16667	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	132	Cabo Verde	011	Western Africa	Country	CPV	1	-23.63544151	15.07791834	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	20.36973	20.74194	21.11414	22.30844	22.30844	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	52.91667	52.91667	52.91667	52.91667	52.91667	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	35.96263	35.83743	35.71222	35.58702	35.58702	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	34.95455	33.77452	33.53532	33.00909	33.00909	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	5.02382	4.87691	4.37421	3.87151	3.87151	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	21.29565	21.5754	21.82959	23.85237	23.85237	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	18.78049	20.48276	21.28559	22.10376	22.10376	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473	PERCENT	Percentage			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment and FAOSTAT		NA: Data nature not available						2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682	PERCENT	Percentage			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment and FAOSTAT		NA: Data nature not available						2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	55.69936	54.2599	52.84842	52.72802	52.72802	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	24.18055	22.56851	20.95648	19.88178	19.88178	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	175	Mayotte	014	Eastern Africa	Country	MYT	0	45.14015057	-12.82217691	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	23.34225	20.74866	18.15508	15.5615	15.5615	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	178	Congo	011	Western Africa	Country	COG	1	15.22052612	-0.840544119	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	66.04978	65.80088	65.62518	65.39971	65.39971	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	180	Democratic Republic of the Congo	017	Middle Africa	Country	COD	1	23.65496507	-2.877154732	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	69.36283	68.67603	67.98924	67.30244	67.30244	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	184	Cook Islands	061	Polynesia	Country	COK	0	-159.7711391	-21.22696458	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	62.91667	62.91667	62.91667	62.91667	62.91667	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	188	Costa Rica	013	Central America	Country	CRI	1	-84.19712782	9.970998683	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	46.53349	48.78574	51.01841	53.97571	53.97571	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	33.68477	34.00643	34.31022	34.34596	34.34596	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	23.40896	25.92771	28.18689	30.76331	30.76331	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	18.57251	18.70682	18.70574	18.69048	18.69048	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	34.15361	34.28312	34.41264	34.54216	34.54216	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	44.88294	42.66584	40.44874	38.23164	38.23164	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	13.9438	13.28173	13.9819	14.57966	14.57966	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	63.10667	61.32	59.54667	57.77333	57.77333	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	30.75968	34.19582	37.61126	41.0474	41.0474	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	55.27829	53.69317	52.10805	50.52293	50.52293	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	222	El Salvador	013	Central America	Country	SLV	1	-88.86862995	13.73603564	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	16.02317	14.91313	13.85135	12.78958	12.78958	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	226	Equatorial Guinea	017	Middle Africa	Country	GNQ	1	10.46535826	1.565792376	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	62.13904	60.0713	57.96791	55.90018	55.90018	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	231	Ethiopia	014	Eastern Africa	Country	ETH	1	39.63505296	8.631223181	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	13.705	13.0	12.296	12.499	12.499	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	232	Eritrea	014	Eastern Africa	Country	ERI	1	38.11074289	16.12894644	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	15.60396	15.38614	15.16832	14.9505	14.9505	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	233	Estonia	154	Northern Europe	Country	EST	1	25.84093481	58.68487172	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	51.5988	51.80584	51.39176	51.34576	51.34576	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	234	Faroe Islands	154	Northern Europe	Country	FRO	0	-7.122044325	62.21228119	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	5.95	5.95	5.95	5.95	5.95	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	238	Falkland Islands (Malvinas)	005	South America	Country	FLK	0	-58.75246778	-51.74562601	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	0.0	0.0	0.0	0.0	0.0	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	239	South Georgia and the South Sandwich Islands	005	South America	Country	SGS	0	-36.90662765	-54.20736749	PERCENT	Percentage			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment and FAOSTAT		NA: Data nature not available						2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	242	Fiji	054	Melanesia	Country	FJI	1	177.9660884	-17.83301566	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	53.66393	54.58456	54.3457	55.6757	55.6757	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	246	Finland	154	Northern Europe	Country	FIN	1	23.308447	61.91586738	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	73.8541	72.86039	73.10717	73.10717	73.10717	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	248	Åland Islands	154	Northern Europe	Country	ALA	0	19.80945969	60.1544901	PERCENT	Percentage			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment and FAOSTAT		NA: Data nature not available						2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	250	France	155	Western Europe	Country	FRA	1	2.457288129	46.62660861	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	27.92231	28.96695	29.99516	31.02702	31.02702	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	254	French Guiana	005	South America	Country	GUF	0	-53.23619089	3.922673437	PERCENT	Percentage			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data	99.53771	99.3674	99.00243	98.90511	98.90511	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	258	French Polynesia	061	Polynesia	Country	PYF	0	-149.4052367	-17.67709294	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	28.68852	35.51913	42.34973	42.34973	42.34973	2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	260	French Southern Territories	014	Eastern Africa	Country	ATF	0	69.64849091	-49.6068576	PERCENT	Percentage			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment and FAOSTAT		NA: Data nature not available						2015
15	15.1	15.1.1	AG_LND_FRST	Forest area as a proportion of total land area (%)	2019.Q2.G.01	262	Djibouti	014	Eastern Africa	Country	DJI	1	42.18274707	11.56004161	PERCENT	Percentage			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data	0.24159	0.24159	0.24159	0.24159	0.24159	2015
