goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2005	value_2010	value_2015	value_latest_year	latest_year
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	248	Åland Islands	154	Northern Europe	Country	ALA	0	19.80945969	60.1544901	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	250	France	155	Western Europe	Country	FRA	1	2.457288129	46.62660861	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	112.3	120.42	124.15	130.91	130.91	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	254	French Guiana	005	South America	Country	GUF	0	-53.23619089	3.922673437	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	350.04	350.02	349.96	350.06	350.06	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	258	French Polynesia	061	Polynesia	Country	PYF	0	-149.4052367	-17.67709294	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA	[2000,2005]: NA = A figure was not provided. // [2010,2015]: FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data			232.13	232.13	232.13	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	260	French Southern Territories	014	Eastern Africa	Country	ATF	0	69.64849091	-49.6068576	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	262	Djibouti	014	Eastern Africa	Country	DJI	1	42.18274707	11.56004161	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	60.71	60.71	60.71	60.71	60.71	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	266	Gabon	017	Middle Africa	Country	GAB	1	11.78727747	-0.60687619	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	223.27	223.27	223.27	223.26	223.26	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	268	Georgia	145	Western Asia	Country	GEO	1	43.3713615	42.04813028	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	116.47	118.73	119.33	119.33	119.33	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	270	Gambia	011	Western Africa	Country	GMB	1	-15.39944785	13.45295927	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	112.86	112.72	112.81	112.58	112.58	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	275	State of Palestine	145	Western Asia	Country	PSE	0	35.25694122	31.94347933	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	276	Germany	155	Western Europe	Country	DEU	1	10.3806066	51.08862743	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	158.62	164.88	169.87	179.79	179.79	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	142.46	130.58	129.64	125.42	125.42	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	33.88	33.85	33.82	33.79	33.79	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395	T_PER_HA	Tonnes per hectare			G	Global	[2015]: NA	[2000,2005,2010]: FAO Estimate // [2015]: NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data	137.49	87.52	112.48			2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	307.96	303.17	302.67	303.51	303.51	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	112.0	112.0	112.0	112.0	112.0	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	124.05	123.92	121.98	124.01	124.01	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	152.52	152.59	152.51	152.42	152.42	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	472.03	471.99	472.01	471.98	471.98	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	95.96	96.0	96.04	96.08	96.08	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	109.04	109.12	109.01	108.89	108.89	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	92.33	93.29	94.82	98.6	98.6	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	352	Iceland	154	Northern Europe	Country	ISL	1	-19.02116966	64.79134763	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	12.15	12.6	14.75	20.33	20.33	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	356	India	034	Southern Asia	Country	IND	1	79.3608464	22.34642074	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	42.76	45.43	47.16	43.86	43.86	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	360	Indonesia	035	South-Eastern Asia	Country	IDN	1	113.9174	-0.994582204	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	244.31	233.76	220.54	206.32	206.32	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	364	Iran (Islamic Republic of)	034	Southern Asia	Country	IRN	1	54.19766348	32.74370885	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	44.39	39.47	40.12	25.78	25.78	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	368	Iraq	145	Western Asia	Country	IRQ	1	43.76606267	33.05013795	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	372	Ireland	154	Northern Europe	Country	IRL	1	-7.121425272	53.25274054	T_PER_HA	Tonnes per hectare			G	Global	[2015]: NA	[2000,2005,2010]: Official country data submitted to FAO // [2015]: NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data	86.51	88.14	109.44			2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	376	Israel	145	Western Asia	Country	ISR	1	34.62277992	31.06164552	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	47.71	47.74	48.7	46.61	46.61	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	380	Italy	039	Southern Europe	Country	ITA	1	12.57022427	42.79917282	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	95.23	99.78	105.34	110.57	110.57	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	384	Côte d'Ivoire	011	Western Africa	Country	CIV	1	-5.552690016	7.62211586	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	94.45	94.45	94.45	94.45	94.45	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	232.5	232.52	232.99	233.32	233.32	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539	T_PER_HA	Tonnes per hectare			G	Global	[2015]: NA	[2000,2005,2010]: Official country data submitted to FAO // [2015]: NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data	88.52	90.31	104.86			2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	62.6	63.21	63.74	63.74	63.74	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	400	Jordan	145	Western Asia	Country	JOR	1	37.13024774	30.65365973	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	36.0	36.0	36.0	36.0	36.0	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	404	Kenya	014	Eastern Africa	Country	KEN	1	37.86096816	0.534797278	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	233.34	233.01	239.95	246.09	246.09	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	46.44	46.83	46.95	46.91	46.91	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	410	Republic of Korea	030	Eastern Asia	Country	KOR	1	127.8610254	36.45201023	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	59.0	73.86	90.65	104.95	104.95	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	414	Kuwait	145	Western Asia	Country	KWT	1	47.49305029	29.53949468	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	417	Kyrgyzstan	143	Central Asia	Country	KGZ	1	74.52324839	41.46204516	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	58.49	63.5	41.06	43.64	43.64	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	418	Lao People's Democratic Republic	035	South-Eastern Asia	Country	LAO	1	101.9901968	20.27482773	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	121.2	116.42	108.05	100.53	100.53	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	422	Lebanon	145	Western Asia	Country	LBN	1	35.89391711	33.92152458	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA	[2000]: NA = A figure was not provided. // [2005,2010,2015]: Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data		20.37	21.28	21.22	21.22	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	426	Lesotho	018	Southern Africa	Country	LSO	1	28.25362195	-29.58041814	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	90.48	90.7	90.45	89.8	89.8	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	428	Latvia	154	Northern Europe	Country	LVA	1	26.42461876	56.64196636	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	107.71	109.83	118.99	128.81	128.81	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	430	Liberia	011	Western Africa	Country	LBR	1	-9.311879038	6.448381009	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	231.85	231.85	231.85	239.76	239.76	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	434	Libya	015	Northern Africa	Country	LBY	1	18.0295985	27.04042819	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	49.26	49.26	49.26	49.26	49.26	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	438	Liechtenstein	155	Western Europe	Country	LIE	1	9.552985019	47.14167005	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	118.84	118.84	118.84	118.84	118.84	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	440	Lithuania	154	Northern Europe	Country	LTU	1	23.90517807	55.33680309	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	117.38	115.61	118.85	124.36	124.36	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	442	Luxembourg	155	Western Europe	Country	LUX	1	6.092656563	49.77679538	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	201.5	201.5	201.5	201.5	201.5	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	446	China, Macao Special Administrative Region	030	Eastern Asia	Country	MAC	0	113.5665388	22.1237259	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	450	Madagascar	014	Eastern Africa	Country	MDG	1	46.6982339	-19.38514785	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	222.3	222.23	222.26	222.32	222.32	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	76.25	76.43	76.0	76.26	76.26	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	206.61	201.72	196.85	215.45	215.45	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	37.51	37.51	37.51	37.51	37.51	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	288.18	288.18	288.18	288.18	288.18	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	292.78	292.78	292.78	292.78	292.78	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	49.84	49.81	50.0	69.4	69.4	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	115.51	115.71	115.63	115.8	115.8	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	50.77	50.76	50.83	50.94	50.94	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	T_PER_HA	Tonnes per hectare			G	Global	[2015]: NA	[2000,2005,2010]: Official country data submitted to FAO // [2015]: NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data	91.74	91.74	76.68			2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	139.2	131.13	129.53	129.58	129.58	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	91.34	91.34	117.13	117.13	117.13	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	69.5	68.14	64.35	65.16	65.16	2015
